Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq323-0,small,gaat actrice en tv-presentatrice Sarah Chronis naar minder bekende steden en ontdekt ze pareltjes in bekendere hotspots. Deze keer is ze 48 uur in,gaat actrice en tv-presentatrice Sarah Chronis naar <extra_id_0> ontdekt ze pareltjes in bekendere hotspots. Deze keer is ze 48 uur in,gaat actrice en tv-presentatrice Sarah Chronis naar ze ontdekt ze pareltjes in bekendere hotspots. Deze keer is ze 48 uur in,['minder bekende steden en'],['ze'],4,6,[0.9583333333333334],0.96
seq324-0,small,"De zware jongens halen de voorpaginas, de boefjes niet. Emma Thies doet elke week verslag van een","De zware jongens halen de voorpaginas, de boefjes niet. Emma Thies <extra_id_0> verslag van een","De zware jongens halen de voorpaginas, de boefjes niet. Emma Thies een verslag van een",['doet elke week'],['een'],3,6,[0.8571428571428571],0.86
seq325-0,small,", dacht schrijfster Kim Heijdenrijk toen ze hoorde over die arme mevrouw Breek. Want het zal je maar overkomen: dat je drie echtgenoten verliest en dat je kinderen je dan ook nog worden afgenomen.",", dacht <extra_id_0> ze hoorde over die arme mevrouw Breek. Want het zal je maar overkomen: dat je drie echtgenoten verliest en dat je kinderen je dan ook nog worden afgenomen.",", dacht zal ze hoorde over die arme mevrouw Breek. Want het zal je maar overkomen: dat je drie echtgenoten verliest en dat je kinderen je dan ook nog worden afgenomen.",['schrijfster Kim Heijdenrijk toen'],['zal'],5,6,[1.0],1.0
seq326-0,small,In de rubriek Van wieg tot graf vertelt journalist Sjaak van de Groep het levensverhaal van een onlangs overleden stads- of streekgenoot. Vandaag het leven van,In de rubriek Van wieg tot graf vertelt journalist Sjaak van de <extra_id_0> een onlangs overleden stads- of streekgenoot. Vandaag het leven van,In de rubriek Van wieg tot graf vertelt journalist Sjaak van de rubriek Van wieg een onlangs overleden stads- of streekgenoot. Vandaag het leven van,['Groep het levensverhaal van'],['rubriek Van wieg'],4,6,[0.8518518518518519],0.85
seq327-0,small,"zes kinderen in totale afzondering leefde, kende die familie al jaren. Met vader Gerrit-Jan van D. maakte",zes kinderen in <extra_id_0> kende die familie al jaren. Met vader Gerrit-Jan van D. maakte,zes kinderen in zes kende die familie al jaren. Met vader Gerrit-Jan van D. maakte,"['totale afzondering leefde,']",['zes'],3,6,[0.9230769230769231],0.92
seq328-0,small,Oud-scheidsrechter Mario van der Ende schrijft wekelijks een column in AD Haagsche Courant over voetbal. Deze,Oud-scheidsrechter Mario van der Ende schrijft wekelijks een column in <extra_id_0> Courant over voetbal. Deze,Oud-scheidsrechter Mario van der Ende schrijft wekelijks een column in the Courant over voetbal. Deze,['AD Haagsche'],['the'],2,6,[0.8181818181818182],0.82
seq329-0,small,dat advocaat Khalid Kasem in 2015 informatie uit een lopend strafonderzoek aan de organisatie van Ridouan Taghi heeft gelekt.,dat advocaat Khalid Kasem in 2015 informatie uit een lopend strafonderzoek aan <extra_id_0> Ridouan Taghi heeft gelekt.,dat advocaat Khalid Kasem in 2015 informatie uit een lopend strafonderzoek aan aan Ridouan Taghi heeft gelekt.,['de organisatie van'],['aan'],3,6,[0.8333333333333334],0.83
seq330-0,small,"SchuimHans van der Beek doet elke dag verslag van feesten, presentaties en andere belangrijke bijeenkomsten in Amsterdam. Vandaag:","SchuimHans van der Beek doet elke <extra_id_0> feesten, presentaties en andere belangrijke bijeenkomsten in Amsterdam. Vandaag:","SchuimHans van der Beek doet elke en feesten, presentaties en andere belangrijke bijeenkomsten in Amsterdam. Vandaag:",['dag verslag van'],['en'],3,6,[0.8666666666666667],0.87
seq331-0,small,Wat doen bekende Gelderlanders in het weekend?Elke week bespreekt iemand hier zijn of haar programma. Deze week,Wat doen bekende Gelderlanders in het weekend?Elke week bespreekt iemand hier zijn of <extra_id_0> week,Wat doen bekende Gelderlanders in het weekend?Elke week bespreekt iemand hier zijn of het week,['haar programma. Deze'],['het'],3,6,[0.9],0.9
seq332-0,small,"De nieuwe coalitie van VVD, ChristenUnie & SGP, GroenLinks, PvdA en CDA heeft de ambitie om Zuid-Holland","De nieuwe coalitie van <extra_id_0> SGP, GroenLinks, PvdA en CDA heeft de ambitie om Zuid-Holland","De nieuwe coalitie van het SGP, GroenLinks, PvdA en CDA heeft de ambitie om Zuid-Holland","['VVD', 'ChristenUnie &']",['het'],3,6,[1.0],1.0
seq333-0,small,"8 Schrijver, journalist en columnist Jerry Goossens schrijft van dinsdag tot en met zaterdag over wat hem opvalt in de stad Utrecht. Dit keer over het","8 Schrijver, journalist en columnist <extra_id_0> dinsdag tot en met zaterdag over wat hem opvalt in de stad Utrecht. Dit keer over het","8 Schrijver, journalist en columnist en met dinsdag tot en met zaterdag over wat hem opvalt in de stad Utrecht. Dit keer over het",['Jerry Goossens schrijft van'],['en met'],4,6,[0.8518518518518519],0.85
seq334-0,small,De EU is bereid om de Britse premier Theresa May meer tijd te geven voor de brexit onder voorwaarde dat het Britse parlement,De EU is bereid om de Britse premier Theresa May meer tijd te <extra_id_0> brexit onder voorwaarde dat het Britse parlement,De EU is bereid om de Britse premier Theresa May meer tijd te e brexit onder voorwaarde dat het Britse parlement,['geven voor de'],['e'],3,6,[0.9230769230769231],0.92
seq335-0,small,"verdachten en veertig drieste hooligans. De balans na de aanval op het Woerdense caf Onze Vrienden. Het heeft er volgens de eigenaren alle schijn van dat de bruine kroeg doelbewust is belaagd. ,,Zij hadden de straten hier met hun autos geblokkeerd.",verdachten en veertig drieste hooligans. De balans na de aanval op het Woerdense caf <extra_id_0> heeft er volgens de eigenaren alle schijn van dat de bruine kroeg doelbewust is belaagd. <extra_id_1> straten hier met hun autos geblokkeerd.,verdachten en veertig drieste hooligans. De balans na de aanval op het Woerdense caf t heeft er volgens de eigenaren alle schijn van dat de bruine kroeg doelbewust is belaagd. De straten hier met hun autos geblokkeerd.,"['Onze Vrienden. Het', ',,Zij hadden de']","['t', 'De']",6,6,"[0.9444444444444444, 0.9333333333333333]",0.94
seq336-0,small,"Een spijtoptant van de Italiaanse maffia deelt een dreun uit aan de Amsterdamse onderwereld. Drugshandelaar Giuseppe T. heeft belastende verklaringen afgelegd tegen Nederlandse, Italiaanse, Albanese, Turkse en Colombiaanse criminelen in de hoofdstad.","Een spijtoptant van de Italiaanse maffia deelt een dreun uit aan de Amsterdamse onderwereld. Drugshandelaar Giuseppe T. heeft belastende <extra_id_0> Italiaanse, Albanese, Turkse en Colombiaanse criminelen in de hoofdstad.","Een spijtoptant van de Italiaanse maffia deelt een dreun uit aan de Amsterdamse onderwereld. Drugshandelaar Giuseppe T. heeft belastende van de Italiaanse, Albanese, Turkse en Colombiaanse criminelen in de hoofdstad.","['verklaringen afgelegd tegen Nederlandse,']",['van de'],5,6,[0.85],0.85
seq337-0,small,"Waarnemend burgemeester Onno Hoes van Haarlemmermeer wordt niet de nieuwe, vaste burgemeester van die gemeente. Hij laat","Waarnemend burgemeester Onno Hoes van Haarlemmermeer wordt niet de nieuwe, vaste <extra_id_0> gemeente. Hij laat","Waarnemend burgemeester Onno Hoes van Haarlemmermeer wordt niet de nieuwe, vaste e gemeente. Hij laat",['burgemeester van die'],['e'],3,6,[0.95],0.95
seq338-0,small,seizoen een gegarandeerd succes. Wekelijks verschijnt hij in een nieuwe video op AD Koken & Eten waarin hij de kneepjes van het vak uitlegt.,seizoen een gegarandeerd <extra_id_0> in een nieuwe video op AD Koken & Eten waarin hij de kneepjes van het vak uitlegt.,seizoen een gegarandeerd op AD Koken & Eten in een nieuwe video op AD Koken & Eten waarin hij de kneepjes van het vak uitlegt.,['succes. Wekelijks verschijnt hij'],['op AD Koken & Eten'],4,6,[0.84375],0.84
seq339-0,small,Een werknemer van scheepswerf Padmos in de haven van Stellendam is vanochtend tijdens werkzaamheden in een schip,Een werknemer van scheepswerf Padmos in de haven van Stellendam is <extra_id_0> in een schip,Een werknemer van scheepswerf Padmos in de haven van Stellendam is het het het het het het het het het het het het het het het het het het het het het het het het het het het het het het in een schip,['vanochtend tijdens werkzaamheden'],['het het het het het het het het het het het het het het het het het het het het het het het het het het het het het het'],3,6,[0.907563025210084],0.91
seq340-0,small,Drievoudig moordverdachte Thijs H. blijft negentig dagen langer vast zitten. Dat heeft de rechtbank in Limburg besloten. H. wordt verdacht van de moord op drie wandelaars in Heerlen en Den Haag.,Drievoudig moordverdachte Thijs H. blijft <extra_id_0> zitten. Dat heeft de rechtbank in Limburg besloten. H. wordt verdacht van de moord op drie wandelaars in Heerlen en Den Haag.,Drievoudig moordverdachte Thijs H. blijft de moordverdachte Thijs H. zitten. Dat heeft de rechtbank in Limburg besloten. H. wordt verdacht van de moord op drie wandelaars in Heerlen en Den Haag.,['negentig dagen langer vast'],['de moordverdachte Thijs H.'],5,6,[0.9230769230769231],0.92
seq341-0,small,"Korpschef Erik Akerboom van de politie heeft forse kritiek op het kabinet, omdat het tot dusver geen vuurwerkverbod voor consumenten heeft ingesteld.","Korpschef Erik Akerboom van <extra_id_0> forse kritiek op het kabinet, omdat het tot dusver geen vuurwerkverbod voor consumenten heeft ingesteld.","Korpschef Erik Akerboom van het forse kritiek op het kabinet, omdat het tot dusver geen vuurwerkverbod voor consumenten heeft ingesteld.",['de politie heeft'],['het'],3,6,[0.8125],0.81
seq342-0,small,"Nu Linda de Mol en Wendy van Dijk naar Talpa verhuizen, krijgt Chantal Janzen het druk bij RTL 4. Heel erg druk. Want wie gaat die grote shows presenteren? Het groeit Chantal zo boven het hoofd, dat zoontje James (9) om aandacht moet smeken.","Nu Linda de Mol en Wendy van <extra_id_0> verhuizen, krijgt Chantal Janzen het druk bij RTL 4. Heel erg druk. Want wie gaat die grote shows presenteren? Het groeit Chantal zo boven het hoofd, dat zoontje James (9) om <extra_id_1>","Nu Linda de Mol en Wendy van het verhuizen, krijgt Chantal Janzen het druk bij RTL 4. Heel erg druk. Want wie gaat die grote shows presenteren? Het groeit Chantal zo boven het hoofd, dat zoontje James (9) om druk.","['Dijk naar Talpa', 'aandacht moet smeken.']","['het', 'druk.']",7,6,"[1.0, 0.8571428571428571]",0.93
seq343-0,small,"avond in de Noordzee bij Ameland vermist raakte, definitief gestaakt. Dat bevestigt een woordvoerder aan deze redactie. Aangenomen wordt dat het meisje niet langer in leven is.","<extra_id_0> bij Ameland vermist raakte, definitief gestaakt. Dat bevestigt een woordvoerder aan deze redactie. Aangenomen wordt dat het meisje niet langer in leven is.","e bij Ameland vermist raakte, definitief gestaakt. Dat bevestigt een woordvoerder aan deze redactie. Aangenomen wordt dat het meisje niet langer in leven is.",['avond in de Noordzee'],['e'],4,6,[0.95],0.95
seq344-0,small,"meer over dit onderwerp en over andere gebeurtenissen uit deze regio lezen, neem dan een abonnement op het AD of lees de krant digitaal.","meer over dit onderwerp en over andere gebeurtenissen uit deze regio lezen, <extra_id_0> op het AD of lees de krant digitaal.","meer over dit onderwerp en over andere gebeurtenissen uit deze regio lezen, op op het AD of lees de krant digitaal.",['neem dan een abonnement'],['op'],4,6,[0.9565217391304348],0.96
seq345-0,small,"Jawed S., de 19-jarige Afghaan die op 31 augustus twee mensen neerstak op Amsterdam Centraal Station,","Jawed S., <extra_id_0> Afghaan die op 31 augustus twee mensen neerstak op Amsterdam Centraal Station,","Jawed S., op Afghaan die op 31 augustus twee mensen neerstak op Amsterdam Centraal Station,",['de 19-jarige'],['op'],2,6,[1.0],1.0
seq346-0,small,De vader van het gezin dat vastzat in de boerderij in Ruinerwold is uit de Nederlandse tak van de Moonsekte gezet. Dat bevestigt,De vader <extra_id_0> dat vastzat in de boerderij in Ruinerwold is uit de Nederlandse tak van de Moonsekte gezet. Dat bevestigt,De vader landse dat vastzat in de boerderij in Ruinerwold is uit de Nederlandse tak van de Moonsekte gezet. Dat bevestigt,['van het gezin'],['landse'],3,6,[0.7692307692307693],0.77
seq347-0,small,De Belastingdienst heeft in de persoonlijke dossiers die zij naar gedupeerden van de toeslagenaffaire heeft gestuurd hele pagina's zwartgelakt. SP-Kamerlid Renske Leijten is sprakeloos en spreekt van afplakjesdag'.,De Belastingdienst heeft in de persoonlijke dossiers die zij naar gedupeerden van de toeslagenaffaire heeft gestuurd hele pagina's zwartgelakt. SP-Kamerlid Renske Leijten <extra_id_0> van afplakjesdag'.,De Belastingdienst heeft in de persoonlijke dossiers die zij naar gedupeerden van de toeslagenaffaire heeft gestuurd hele pagina's zwartgelakt. SP-Kamerlid Renske Leijten van afplakjesdag'.,['is sprakeloos en spreekt'],[''],4,6,[1.0],1.0
seq348-0,small,"In Gelderland en Overijssel komt op een flink aantal plekken minder water uit de kraan, omdat het waterverbruik sinds gisteren extreem hoog is. Dat meldt waterbedrijf Vitens, dat de klanten dringend oproept om geen zwembadjes te vullen, de tuin niet te sproeien en zo kort mogelijk te douchen. Ook het gebruik van de wasmachine en het wassen van de auto moet even wachten.","In Gelderland en Overijssel komt op een flink aantal <extra_id_0> uit de kraan, omdat het waterverbruik sinds gisteren extreem hoog is. Dat meldt waterbedrijf Vitens, dat de klanten dringend oproept <extra_id_1> te vullen, de tuin niet <extra_id_2> zo kort mogelijk te douchen. Ook het gebruik van de wasmachine en het wassen van de auto moet even wachten.","In Gelderland en Overijssel komt op een flink aantal en uit de kraan, omdat het waterverbruik sinds gisteren extreem hoog is. Dat meldt waterbedrijf Vitens, dat de klanten dringend oproept en te vullen, de tuin niet het zo kort mogelijk te douchen. Ook het gebruik van de wasmachine en het wassen van de auto moet even wachten.","['plekken minder water', 'om geen zwembadjes', 'te sproeien en']","['en', 'en', 'het']",9,6,"[0.9, 0.8888888888888888, 0.9285714285714286]",0.91
seq349-0,small,Zeeland sluit de provincie voor toeristen. Ook de Amsterdamse Ebel Kemeling is met zijn gezin niet meer welkom in hun tweede huis. We zijn gewoon weggestuurd.,Zeeland sluit de provincie voor toeristen. <extra_id_0> Kemeling is met zijn gezin niet meer welkom in hun tweede huis. We zijn gewoon weggestuurd.,Zeeland sluit de provincie voor toeristen. <unk> Kemeling is met zijn gezin niet meer welkom in hun tweede huis. We zijn gewoon weggestuurd.,['Ook de Amsterdamse Ebel'],['<unk>'],4,6,[1.0],1.0
seq350-0,small,De Britse prins Harry (35) had het gevoel geen andere keus te hebben dan een stap terug te doen binnen de koninklijke familie. In een speech bij een liefdadigheidsinstelling in Londen reageerde de hertog van Sussex,De Britse prins Harry (35) had het gevoel geen andere keus te <extra_id_0> terug te doen binnen de koninklijke familie. In een speech bij een liefdadigheidsinstelling in Londen reageerde de hertog van Sussex,De Britse prins Harry (35) had het gevoel geen andere keus te te terug te doen binnen de koninklijke familie. In een speech bij een liefdadigheidsinstelling in Londen reageerde de hertog van Sussex,['hebben dan een stap'],['te'],5,6,[0.9473684210526315],0.95
seq351-0,small,"de zeer geliefde en lichtgehandicapte parkiet die op klaarlichte dag werd gestolen uit zijn speelboom, is terug. De vogel van Rob's Dierenshop aan de Rotterdamse Slinge werd woensdag door een man in zijn jaszak gestopt, zo was te zien op camerabeelden. Trouwe medewerker van de dierenwinkel Bonita Torcque is vreselijk blij dat","de <extra_id_0> parkiet die op klaarlichte dag werd gestolen uit zijn speelboom, is terug. De vogel van Rob's Dierenshop aan de Rotterdamse Slinge werd woensdag door een man in zijn jaszak gestopt, zo was te zien op camerabeelden. Trouwe medewerker van de dierenwinkel <extra_id_1> blij dat","de vogel van de parkiet die op klaarlichte dag werd gestolen uit zijn speelboom, is terug. De vogel van Rob's Dierenshop aan de Rotterdamse Slinge werd woensdag door een man in zijn jaszak gestopt, zo was te zien op camerabeelden. Trouwe medewerker van de dierenwinkel en blij dat","['zeer geliefde en lichtgehandicapte', 'Bonita Torcque is vreselijk']","['vogel van de', 'en']",8,6,"[0.7941176470588235, 0.9629629629629629]",0.88
