Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq351-0,base,"de zeer geliefde en lichtgehandicapte parkiet die op klaarlichte dag werd gestolen uit zijn speelboom, is terug. De vogel van Rob's Dierenshop aan de Rotterdamse Slinge werd woensdag door een man in zijn jaszak gestopt, zo was te zien op camerabeelden. Trouwe medewerker van de dierenwinkel Bonita Torcque is vreselijk blij dat","de <extra_id_0> parkiet die op klaarlichte dag werd gestolen uit zijn speelboom, is terug. De vogel van Rob's Dierenshop aan de Rotterdamse Slinge werd woensdag door een man in zijn jaszak gestopt, zo was te zien op camerabeelden. Trouwe medewerker van de dierenwinkel <extra_id_1> blij dat","de vogel van parkiet die op klaarlichte dag werd gestolen uit zijn speelboom, is terug. De vogel van Rob's Dierenshop aan de Rotterdamse Slinge werd woensdag door een man in zijn jaszak gestopt, zo was te zien op camerabeelden. Trouwe medewerker van de dierenwinkel was blij dat","['zeer geliefde en lichtgehandicapte', 'Bonita Torcque is vreselijk']","['vogel van', 'was']",8,6,"[0.8235294117647058, 0.9259259259259259]",0.87
seq352-0,base,Belangenorganisatie COC heeft in een brief aan staatssecretaris Mark Harbers (Justitie en Veiligheid) gevraagd om de komst van de radicale Amerikaanse prediker Steven Anderson tegen te houden. De dominee heeft op YouTube aangekondigd op 23 mei een bezoek aan Amsterdam te brengen.,Belangenorganisatie COC heeft in een brief aan staatssecretaris Mark Harbers <extra_id_0> gevraagd om de komst van de <extra_id_1> Steven Anderson tegen te houden. De dominee heeft op YouTube aangekondigd op 23 mei een bezoek aan Amsterdam te brengen.,Belangenorganisatie COC heeft in een brief aan staatssecretaris Mark Harbers en gevraagd om de komst van de dominee Steven Anderson tegen te houden. De dominee heeft op YouTube aangekondigd op 23 mei een bezoek aan Amsterdam te brengen.,"['(Justitie en Veiligheid)', 'radicale Amerikaanse prediker']","['en', 'dominee']",6,6,"[0.9166666666666666, 0.7931034482758621]",0.85
seq353-0,base,"Ruim zeventien jaar nadat Corrie van der Valk, die deel uitmaakte van de bekende horecafamilie, spoorloos verdween, is haar raadselachtige verdwijning opgelost.","Ruim zeventien jaar nadat Corrie van der Valk, die deel <extra_id_0> bekende horecafamilie, spoorloos verdween, is haar raadselachtige verdwijning opgelost.","Ruim zeventien jaar nadat Corrie van der Valk, die deel een bekende horecafamilie, spoorloos verdween, is haar raadselachtige verdwijning opgelost.",['uitmaakte van de'],['een'],3,6,[0.875],0.88
seq354-0,base,"Fritz von Weizscker, de 59-jarige zoon van de voormalige president van de Bondsrepubliek Duitsland, is","Fritz von Weizscker, de 59-jarige zoon van de <extra_id_0> van de Bondsrepubliek Duitsland, is","Fritz von Weizscker, de 59-jarige zoon van de Bondsrepubliek Duitsland, is zoon van de Bondsrepubliek Duitsland, is",['voormalige president'],"['Bondsrepubliek Duitsland, is zoon']",2,6,[0.7878787878787878],0.79
seq355-0,base,Elke ochtend up-to-date met het laatste nieuws uit Dordrecht en omstreken? Schrijf je hier in! Voor nieuws uit,Elke ochtend up-to-date met <extra_id_0> uit Dordrecht en omstreken? Schrijf je hier in! Voor nieuws uit,Elke ochtend up-to-date met een een omstreken uit Dordrecht en omstreken? Schrijf je hier in! Voor nieuws uit,['het laatste nieuws'],['een een omstreken'],3,6,[0.8333333333333334],0.83
seq356-0,base,"De politie heeft vanochtend een inval gedaan in een woonwagenkamp in het Noord-Brabantse Lith. Het gaat om een volgend onderzoek in operatie Alfa, naar de koning van Brabantse onderwereld Martien R. en zijn criminele familie.",De politie heeft vanochtend een inval gedaan in een woonwagenkamp in het Noord-Brabantse Lith. Het gaat om een volgend <extra_id_0> naar de koning van Brabantse onderwereld Martien R. en zijn criminele familie.,De politie heeft vanochtend een inval gedaan in een woonwagenkamp in het Noord-Brabantse Lith. Het gaat om een volgend van de policie naar de koning van Brabantse onderwereld Martien R. en zijn criminele familie.,"['onderzoek in operatie Alfa,']",['van de policie'],5,6,[0.8148148148148148],0.81
seq357-0,base,Het coronavirus houdt de sportwereld in zijn greep. Lees in het liveblog hieronder de laatste ontwikkelingen. Zo heeft in Nederland TeamNL het initiatief genomen om mensen thuis fit te houden.,<extra_id_0> sportwereld in zijn greep. Lees in het liveblog hieronder de laatste ontwikkelingen. Zo heeft in Nederland TeamNL het initiatief genomen om mensen thuis fit te houden.,het sportwereld in zijn greep. Lees in het liveblog hieronder de laatste ontwikkelingen. Zo heeft in Nederland TeamNL het initiatief genomen om mensen thuis fit te houden.,['Het coronavirus houdt de'],['het'],4,6,[0.9166666666666666],0.92
seq358-0,base,"De vakbonden roepen op tot een landelijke staking in ziekenhuizen op woensdag 20 november. Ze verwachten dat zeker de helft, 100.000 zorgmedewerkers, daar gehoor aan zal geven. Patinten die met spoed zorg nodig hebben, worden wl geholpen.","De vakbonden roepen op tot <extra_id_0> in ziekenhuizen op <extra_id_1> Ze verwachten dat zeker de helft, 100.000 zorgmedewerkers, daar gehoor aan zal geven. Patinten die met spoed zorg nodig hebben, worden wl geholpen.","De vakbonden roepen op tot het in ziekenhuizen op het helft. Ze verwachten dat zeker de helft, 100.000 zorgmedewerkers, daar gehoor aan zal geven. Patinten die met spoed zorg nodig hebben, worden wl geholpen.","['een landelijke staking', 'woensdag 20 november.']","['het', 'het helft.']",6,6,"[0.9090909090909091, 0.8095238095238095]",0.86
seq359-0,base,VVD-senator Anne-Wil Duthler wordt per direct uit de Eerste-Kamerfractie van haar partij gezet. Dat heeft fractievoorzitter Annemarie Jorritsma haar zojuist laten weten.,VVD-senator Anne-Wil Duthler wordt per direct uit de Eerste-Kamerfractie van <extra_id_0> Dat heeft fractievoorzitter Annemarie Jorritsma haar zojuist laten weten.,VVD-senator Anne-Wil Duthler wordt per direct uit de Eerste-Kamerfractie van de VVD. Dat heeft fractievoorzitter Annemarie Jorritsma haar zojuist laten weten.,['haar partij gezet.'],['de VVD.'],3,6,[0.8888888888888888],0.89
seq360-0,base,", baalt dat er een handgranaat in een plastic tasje aan zijn deur is gevonden. ,,Hier zit ik natuurlijk niet op te wachten.",", <extra_id_0> een handgranaat in een plastic tasje aan zijn deur is gevonden. ,,Hier zit ik natuurlijk niet op te wachten.",", een handgranaat in een plastic tasje aan zijn deur is gevonden. ,,Hier zit ik natuurlijk niet op te wachten.",['baalt dat er'],[''],3,6,[1.0],1.0
seq361-0,base,voor de deur bij caf Dak van de Markt in Veenendaal: Geen idee in welke hoek we moeten zoeken,voor de deur bij caf Dak van de Markt <extra_id_0> idee in welke hoek we moeten zoeken,voor de deur bij caf Dak van de Markt De idee in welke hoek we moeten zoeken,['in Veenendaal: Geen'],['De'],3,6,[0.9473684210526315],0.95
seq362-0,base,"Bij een schietincident in het Duitse Rot am See, in de deelstaat Baden-Wrttemberg, zijn zes doden en twee zwaargewonden gevallen. Dat heeft de politie bevestigd tegenover Duitse media. De schutter is gearresteerd","Bij een schietincident <extra_id_0> am See, in de deelstaat Baden-Wrttemberg, zijn zes doden en twee zwaargewonden gevallen. Dat heeft de politie bevestigd tegenover Duitse media. De schutter is gearresteerd","Bij een schietincident al am See, in de deelstaat Baden-Wrttemberg, zijn zes doden en twee zwaargewonden gevallen. Dat heeft de politie bevestigd tegenover Duitse media. De schutter is gearresteerd",['in het Duitse Rot'],['al'],5,6,[1.0],1.0
seq363-0,base,at zich later over het hele land uitbreidt. NS en ProRail hebben vast 20 procent van alle treinen geschrapt,at zich later over het hele land uitbreidt. NS <extra_id_0> vast 20 procent van alle treinen geschrapt,at zich later over het hele land uitbreidt. NS W hebben een vast 20 procent van alle treinen geschrapt,['en ProRail hebben'],['W hebben een'],3,6,[0.7058823529411765],0.71
seq364-0,base,In Amsterdam wordt vanaf 17.00 uur vanmiddag gedemonstreerd naar aanleiding van de dood van de zwarte Amerikaanse,In Amsterdam wordt vanaf 17.00 uur vanmiddag gedemonstreerd <extra_id_0> de dood van de zwarte Amerikaanse,In Amsterdam wordt vanaf 17.00 uur vanmiddag gedemonstreerd in de dood van de zwarte Amerikaanse,['naar aanleiding van'],['in'],3,6,[0.8947368421052632],0.89
seq365-0,base,p Twitter vragen vele mensen zich af of een dergelijke massale bijeenkomst in deze tijden wel zon goed idee is.,p Twitter vragen vele mensen zich af of een dergelijke massale bijeenkomst in deze tijden wel <extra_id_0> is.,p Twitter vragen vele mensen zich af of een dergelijke massale bijeenkomst in deze tijden wel ke is.,['zon goed idee'],['ke'],3,6,[0.9230769230769231],0.92
seq366-0,base,"gerechtshof heeft het minder Marokkanen-proces rond PVV-leider Geert Wilders vanmiddag stilgelegd. Het hof geeft daarmee deels gehoor aan de oproep van Wilders, die de zaak wil aanhouden in afwachting van een extra zoektocht d","gerechtshof heeft het minder Marokkanen-proces rond PVV-leider Geert Wilders vanmiddag stilgelegd. Het hof geeft daarmee deels gehoor aan de oproep van Wilders, die de zaak wil aanhouden in <extra_id_0> zoektocht d","gerechtshof heeft het minder Marokkanen-proces rond PVV-leider Geert Wilders vanmiddag stilgelegd. Het hof geeft daarmee deels gehoor aan de oproep van Wilders, die de zaak wil aanhouden in de zoektocht d",['afwachting van een extra'],['de'],5,6,[0.9583333333333334],0.96
seq367-0,base,"van 6 en 9 jaar oud zijn om het leven gekomen bij de woningbrand. Een oma en een vader moesten per ambulance worden afgevoerd naar het ziekenhuis, nadat zij de kinderen probeerden te redden uit de brandende woning. De oma verloor een klein","van 6 en 9 jaar oud zijn om het leven gekomen bij de woningbrand. Een oma en een vader moesten per ambulance <extra_id_0> het ziekenhuis, nadat zij de kinderen probeerden <extra_id_1> de brandende woning. De oma verloor een klein","van 6 en 9 jaar oud zijn om het leven gekomen bij de woningbrand. Een oma en een vader moesten per ambulance om het ziekenhuis, nadat zij de kinderen probeerden bij de brandende woning. De oma verloor een klein","['worden afgevoerd naar', 'te redden uit']","['om', 'bij']",6,6,"[0.9523809523809523, 0.9230769230769231]",0.94
seq368-0,base,Parlementarirs ondervragen wekelijks op dinsdagmiddag tijdens het vragenuurtje kabinetsleden over actuele kwesties. Vandaag onder meer op de agenda:,Parlementarirs ondervragen wekelijks op dinsdagmiddag tijdens het vragenuurtje kabinetsleden over <extra_id_0> onder meer op de agenda:,Parlementarirs ondervragen wekelijks op dinsdagmiddag tijdens het vragenuurtje kabinetsleden over de agenda onder meer op de agenda:,['actuele kwesties. Vandaag'],['de agenda'],3,6,[0.76],0.76
seq369-0,base,"Het bloemenpark de Keukenhof is zo vol dat bezoekers beter weg kunnen blijven, zo waarschuwt de internationale trekpleister in Lisse. Op het parkeerterrein kan er geen auto meer bij en de aanvoerwegen zijn dichtgeslibt.","Het bloemenpark de Keukenhof is zo vol dat bezoekers beter weg kunnen blijven, zo waarschuwt de internationale trekpleister in Lisse. Op het parkeerterrein kan er geen auto meer bij en <extra_id_0>","Het bloemenpark de Keukenhof is zo vol dat bezoekers beter weg kunnen blijven, zo waarschuwt de internationale trekpleister in Lisse. Op het parkeerterrein kan er geen auto meer bij en een weg.",['de aanvoerwegen zijn dichtgeslibt.'],['weg.'],5,6,[0.8823529411764706],0.88
seq370-0,base,In de rubriek Sportbytes houden we in de gaten wat bekende sporters meemaken n delen op sociale media. Dit artikel wordt gedurende de dag vernieuwd. 1,In de <extra_id_0> in de gaten wat bekende sporters meemaken n delen op sociale media. Dit artikel wordt gedurende de dag vernieuwd. 1,In de artikel wordt in de gaten wat bekende sporters meemaken n delen op sociale media. Dit artikel wordt gedurende de dag vernieuwd. 1,['rubriek Sportbytes houden we'],['artikel wordt'],4,6,[0.7857142857142857],0.79
seq371-0,base,belichten we mensen of gebeurtenissen die een rol speelden in het nieuws van een of meerdere jaren geleden. Vandaag:,belichten we <extra_id_0> die een rol speelden in het nieuws van een of meerdere jaren geleden. Vandaag:,belichten we l die een rol speelden in het nieuws van een of meerdere jaren geleden. Vandaag:,['mensen of gebeurtenissen'],['l'],3,6,[1.0],1.0
seq372-0,base,Lekker dicht bij huis op vakantie of durf je te vliegen naar verre oorden? Een snelle selfie of een groepsfoto op anderhalve meter afstand? Lekker luieren aan het water of backpacken met kinderen? Jouw ultieme vakantiefoto maakt kans op prijzen. Onze jaarlijkse zomerfotowedstrijd gaat weer van start!,Lekker dicht bij huis op vakantie <extra_id_0> vliegen naar verre oorden? Een snelle selfie of <extra_id_1> anderhalve meter afstand? Lekker luieren aan het water of backpacken met kinderen? Jouw ultieme vakantiefoto maakt kans op prijzen. Onze jaarlijkse zomerfotowedstrijd gaat weer van start!,Lekker dicht bij huis op vakantie m? Lekker vliegen naar verre oorden? Een snelle selfie of het anderhalve meter afstand? Lekker luieren aan het water of backpacken met kinderen? Jouw ultieme vakantiefoto maakt kans op prijzen. Onze jaarlijkse zomerfotowedstrijd gaat weer van start!,"['of durf je te', 'een groepsfoto op']","['m? Lekker', 'het']",7,6,"[0.8461538461538461, 0.8823529411764706]",0.86
seq373-0,base,"Tientallen boeren uit de Rotterdamse regio trekken morgen wr naar Den Haag om te protesteren tegen de stikstofmaatregelen. Alleen al vanuit de Hoeksche Waard gaan er zon veertig tot vijftig met hun trekkers die kant op. Zij worden vergezeld door tientallen collegas uit Voorne-Putten, Goeree-Overflakkee en Dordrecht.","Tientallen boeren uit de Rotterdamse regio trekken morgen wr naar Den Haag om te protesteren tegen de stikstofmaatregelen. Alleen <extra_id_0> Waard gaan er zon veertig tot <extra_id_1> trekkers die kant op. Zij worden vergezeld door tientallen collegas uit Voorne-Putten, Goeree-Overflakkee en Dordrecht.","Tientallen boeren uit de Rotterdamse regio trekken morgen wr naar Den Haag om te protesteren tegen de stikstofmaatregelen. Alleen het Waard gaan er zon veertig tot de trekkers die kant op. Zij worden vergezeld door tientallen collegas uit Voorne-Putten, Goeree-Overflakkee en Dordrecht.","['al vanuit de Hoeksche', 'vijftig met hun']","['het', 'de']",7,6,"[0.9523809523809523, 0.9333333333333333]",0.94
seq374-0,base,"Den Haag voor een nieuw boerenprotest. Vanochtend werden de wegen afgesloten met legervoertuigen. Mensen die in en rond het centrum moeten zijn, worden aangeraden de fiets of openbaar vervoer te nemen.",Den Haag voor een nieuw boerenprotest. Vanochtend werden de wegen afgesloten met legervoertuigen. Mensen die in en rond het <extra_id_0> aangeraden de fiets of openbaar vervoer te nemen.,Den Haag voor een nieuw boerenprotest. Vanochtend werden de wegen afgesloten met legervoertuigen. Mensen die in en rond het voor aangeraden de fiets of openbaar vervoer te nemen.,"['centrum moeten zijn', 'worden']",['voor'],5,6,[0.9473684210526315],0.95
seq375-0,base,"Na een ronduit zwakke start van het WK, met twee verloren groepsduels, is Oranje Onder-17 op het WK in Brazili helemaal op stoom gekomen. Vanavond speelt de ploeg van coach Peter van der Veen de halve finale tegen Mexico. Mis hier niets!","Na een ronduit zwakke start van het WK, met twee verloren groepsduels, <extra_id_0> op het WK in Brazili helemaal <extra_id_1> Vanavond speelt de ploeg van coach Peter van der Veen de halve finale tegen Mexico. Mis hier niets!","Na een ronduit zwakke start van het WK, met twee verloren groepsduels, hebt op het WK in Brazili helemaal Vanavond speelt de ploeg van coach Peter van der Veen de halve finale tegen Mexico. Mis hier niets!","['is Oranje Onder-17', 'op stoom gekomen.']","['hebt', '']",6,6,"[0.9444444444444444, 1.0]",0.97
seq376-0,base,Elke speelronde in de eredivisie beoordelen de verslaggevers van AD Sportwereld alle spelers. In het weekend waarin,Elke <extra_id_0> eredivisie beoordelen de verslaggevers van AD Sportwereld alle spelers. In het weekend waarin,Elke en eredivisie beoordelen de verslaggevers van AD Sportwereld alle spelers. In het weekend waarin,['speelronde in de'],['en'],3,6,[0.875],0.88
seq377-0,base,"Brian Steevens (26) en Dsire Stroes (26), eigenaren van het Utrechtse krokettenwinkeltje de Croquetten Boutique, kwamen dit jaar met het bijzondere idee van een","Brian Steevens (26) en Dsire <extra_id_0> het Utrechtse krokettenwinkeltje de Croquetten Boutique, kwamen dit jaar met het bijzondere idee van een","Brian Steevens (26) en Dsire van het Utrechtse krokettenwinkeltje de Croquetten Boutique, kwamen dit jaar met het bijzondere idee van een","['Stroes (26)', 'eigenaren van']",['van'],4,6,[1.0],1.0
