Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq359-0,large,VVD-senator Anne-Wil Duthler wordt per direct uit de Eerste-Kamerfractie van haar partij gezet. Dat heeft fractievoorzitter Annemarie Jorritsma haar zojuist laten weten.,VVD-senator Anne-Wil Duthler wordt per direct uit de Eerste-Kamerfractie van <extra_id_0> Dat heeft fractievoorzitter Annemarie Jorritsma haar zojuist laten weten.,VVD-senator Anne-Wil Duthler wordt per direct uit de Eerste-Kamerfractie van de VVD. Dat heeft fractievoorzitter Annemarie Jorritsma haar zojuist laten weten.,['haar partij gezet.'],['de VVD.'],3,6,[0.8888888888888888],0.89
seq360-0,large,", baalt dat er een handgranaat in een plastic tasje aan zijn deur is gevonden. ,,Hier zit ik natuurlijk niet op te wachten.",", <extra_id_0> een handgranaat in een plastic tasje aan zijn deur is gevonden. ,,Hier zit ik natuurlijk niet op te wachten.",", heb een handgranaat in een plastic tasje aan zijn deur is gevonden. ,,Hier zit ik natuurlijk niet op te wachten.",['baalt dat er'],['heb'],3,6,[0.9166666666666666],0.92
seq361-0,large,voor de deur bij caf Dak van de Markt in Veenendaal: Geen idee in welke hoek we moeten zoeken,voor de deur bij caf Dak van de Markt <extra_id_0> idee in welke hoek we moeten zoeken,voor de deur bij caf Dak van de Markt heeft idee in welke hoek we moeten zoeken,['in Veenendaal: Geen'],['heeft'],3,6,[0.8947368421052632],0.89
seq362-0,large,"Bij een schietincident in het Duitse Rot am See, in de deelstaat Baden-Wrttemberg, zijn zes doden en twee zwaargewonden gevallen. Dat heeft de politie bevestigd tegenover Duitse media. De schutter is gearresteerd","Bij een schietincident <extra_id_0> am See, in de deelstaat Baden-Wrttemberg, zijn zes doden en twee zwaargewonden gevallen. Dat heeft de politie bevestigd tegenover Duitse media. De schutter is gearresteerd","Bij een schietincident in Baden am See, in de deelstaat Baden-Wrttemberg, zijn zes doden en twee zwaargewonden gevallen. Dat heeft de politie bevestigd tegenover Duitse media. De schutter is gearresteerd",['in het Duitse Rot'],['in Baden'],5,6,[0.7647058823529411],0.76
seq363-0,large,at zich later over het hele land uitbreidt. NS en ProRail hebben vast 20 procent van alle treinen geschrapt,at zich later over het hele land uitbreidt. NS <extra_id_0> vast 20 procent van alle treinen geschrapt,at zich later over het hele land uitbreidt. NS B heeft vast 20 procent van alle treinen geschrapt,['en ProRail hebben'],['B heeft'],3,6,[0.8235294117647058],0.82
seq364-0,large,In Amsterdam wordt vanaf 17.00 uur vanmiddag gedemonstreerd naar aanleiding van de dood van de zwarte Amerikaanse,In Amsterdam wordt vanaf 17.00 uur vanmiddag gedemonstreerd <extra_id_0> de dood van de zwarte Amerikaanse,In Amsterdam wordt vanaf 17.00 uur vanmiddag gedemonstreerd op de dood van de zwarte Amerikaanse,['naar aanleiding van'],['op'],3,6,[1.0],1.0
seq365-0,large,p Twitter vragen vele mensen zich af of een dergelijke massale bijeenkomst in deze tijden wel zon goed idee is.,p Twitter vragen vele mensen zich af of een dergelijke massale bijeenkomst in deze tijden wel <extra_id_0> is.,p Twitter vragen vele mensen zich af of een dergelijke massale bijeenkomst in deze tijden wel een voorziening is.,['zon goed idee'],['een voorziening'],3,6,[0.7333333333333333],0.73
seq366-0,large,"gerechtshof heeft het minder Marokkanen-proces rond PVV-leider Geert Wilders vanmiddag stilgelegd. Het hof geeft daarmee deels gehoor aan de oproep van Wilders, die de zaak wil aanhouden in afwachting van een extra zoektocht d","gerechtshof heeft het minder Marokkanen-proces rond PVV-leider Geert Wilders vanmiddag stilgelegd. Het hof geeft daarmee deels gehoor aan de oproep van Wilders, die de zaak wil aanhouden in <extra_id_0> zoektocht d","gerechtshof heeft het minder Marokkanen-proces rond PVV-leider Geert Wilders vanmiddag stilgelegd. Het hof geeft daarmee deels gehoor aan de oproep van Wilders, die de zaak wil aanhouden in de zoektocht d",['afwachting van een extra'],['de'],5,6,[0.9583333333333334],0.96
seq367-0,large,"van 6 en 9 jaar oud zijn om het leven gekomen bij de woningbrand. Een oma en een vader moesten per ambulance worden afgevoerd naar het ziekenhuis, nadat zij de kinderen probeerden te redden uit de brandende woning. De oma verloor een klein","van 6 en 9 jaar oud zijn om het leven gekomen bij de woningbrand. Een oma en een vader moesten per ambulance <extra_id_0> het ziekenhuis, nadat zij de kinderen probeerden <extra_id_1> de brandende woning. De oma verloor een klein","van 6 en 9 jaar oud zijn om het leven gekomen bij de woningbrand. Een oma en een vader moesten per ambulance op het ziekenhuis, nadat zij de kinderen probeerden op de brandende woning. De oma verloor een klein","['worden afgevoerd naar', 'te redden uit']","['op', 'op']",6,6,"[0.9523809523809523, 1.0]",0.98
seq368-0,large,Parlementarirs ondervragen wekelijks op dinsdagmiddag tijdens het vragenuurtje kabinetsleden over actuele kwesties. Vandaag onder meer op de agenda:,Parlementarirs ondervragen wekelijks op dinsdagmiddag tijdens het vragenuurtje kabinetsleden over <extra_id_0> onder meer op de agenda:,Parlementarirs ondervragen wekelijks op dinsdagmiddag tijdens het vragenuurtje kabinetsleden over de kabinetsleden onder meer op de agenda:,['actuele kwesties. Vandaag'],['de kabinetsleden'],3,6,[0.8],0.8
seq369-0,large,"Het bloemenpark de Keukenhof is zo vol dat bezoekers beter weg kunnen blijven, zo waarschuwt de internationale trekpleister in Lisse. Op het parkeerterrein kan er geen auto meer bij en de aanvoerwegen zijn dichtgeslibt.","Het bloemenpark de Keukenhof is zo vol dat bezoekers beter weg kunnen blijven, zo waarschuwt de internationale trekpleister in Lisse. Op het parkeerterrein kan er geen auto meer bij en <extra_id_0>","Het bloemenpark de Keukenhof is zo vol dat bezoekers beter weg kunnen blijven, zo waarschuwt de internationale trekpleister in Lisse. Op het parkeerterrein kan er geen auto meer bij en kele weg komen.",['de aanvoerwegen zijn dichtgeslibt.'],['komen.'],5,6,[0.8823529411764706],0.88
seq370-0,large,In de rubriek Sportbytes houden we in de gaten wat bekende sporters meemaken n delen op sociale media. Dit artikel wordt gedurende de dag vernieuwd. 1,In de <extra_id_0> in de gaten wat bekende sporters meemaken n delen op sociale media. Dit artikel wordt gedurende de dag vernieuwd. 1,In de ze artikel komen we in de gaten wat bekende sporters meemaken n delen op sociale media. Dit artikel wordt gedurende de dag vernieuwd. 1,['rubriek Sportbytes houden we'],['ze artikel komen we'],4,6,[0.5714285714285714],0.57
seq371-0,large,belichten we mensen of gebeurtenissen die een rol speelden in het nieuws van een of meerdere jaren geleden. Vandaag:,belichten we <extra_id_0> die een rol speelden in het nieuws van een of meerdere jaren geleden. Vandaag:,belichten we de jaren die een rol speelden in het nieuws van een of meerdere jaren geleden. Vandaag:,['mensen of gebeurtenissen'],['de jaren'],3,6,[0.7916666666666666],0.79
seq372-0,large,Lekker dicht bij huis op vakantie of durf je te vliegen naar verre oorden? Een snelle selfie of een groepsfoto op anderhalve meter afstand? Lekker luieren aan het water of backpacken met kinderen? Jouw ultieme vakantiefoto maakt kans op prijzen. Onze jaarlijkse zomerfotowedstrijd gaat weer van start!,Lekker dicht bij huis op vakantie <extra_id_0> vliegen naar verre oorden? Een snelle selfie of <extra_id_1> anderhalve meter afstand? Lekker luieren aan het water of backpacken met kinderen? Jouw ultieme vakantiefoto maakt kans op prijzen. Onze jaarlijkse zomerfotowedstrijd gaat weer van start!,Lekker dicht bij huis op vakantie of vliegen naar verre oorden? Een snelle selfie of een anderhalve meter afstand? Lekker luieren aan het water of backpacken met kinderen? Jouw ultieme vakantiefoto maakt kans op prijzen. Onze jaarlijkse zomerfotowedstrijd gaat weer van start!,"['of durf je te', 'een groepsfoto op']","['of', 'een']",7,6,"[0.8461538461538461, 0.8235294117647058]",0.83
seq373-0,large,"Tientallen boeren uit de Rotterdamse regio trekken morgen wr naar Den Haag om te protesteren tegen de stikstofmaatregelen. Alleen al vanuit de Hoeksche Waard gaan er zon veertig tot vijftig met hun trekkers die kant op. Zij worden vergezeld door tientallen collegas uit Voorne-Putten, Goeree-Overflakkee en Dordrecht.","Tientallen boeren uit de Rotterdamse regio trekken morgen wr naar Den Haag om te protesteren tegen de stikstofmaatregelen. Alleen <extra_id_0> Waard gaan er zon veertig tot <extra_id_1> trekkers die kant op. Zij worden vergezeld door tientallen collegas uit Voorne-Putten, Goeree-Overflakkee en Dordrecht.","Tientallen boeren uit de Rotterdamse regio trekken morgen wr naar Den Haag om te protesteren tegen de stikstofmaatregelen. Alleen in de Waard gaan er zon veertig tot een paar trekkers die kant op. Zij worden vergezeld door tientallen collegas uit Voorne-Putten, Goeree-Overflakkee en Dordrecht.","['al vanuit de Hoeksche', 'vijftig met hun']","['in de', 'een paar']",7,6,"[0.8095238095238095, 0.9333333333333333]",0.87
seq374-0,large,"Den Haag voor een nieuw boerenprotest. Vanochtend werden de wegen afgesloten met legervoertuigen. Mensen die in en rond het centrum moeten zijn, worden aangeraden de fiets of openbaar vervoer te nemen.",Den Haag voor een nieuw boerenprotest. Vanochtend werden de wegen afgesloten met legervoertuigen. Mensen die in en rond het <extra_id_0> aangeraden de fiets of openbaar vervoer te nemen.,Den Haag voor een nieuw boerenprotest. Vanochtend werden de wegen afgesloten met legervoertuigen. Mensen die in en rond het sluiten aangeraden de fiets of openbaar vervoer te nemen.,"['centrum moeten zijn', 'worden']",['sluiten'],5,6,[0.7894736842105263],0.79
seq375-0,large,"Na een ronduit zwakke start van het WK, met twee verloren groepsduels, is Oranje Onder-17 op het WK in Brazili helemaal op stoom gekomen. Vanavond speelt de ploeg van coach Peter van der Veen de halve finale tegen Mexico. Mis hier niets!","Na een ronduit zwakke start van het WK, met twee verloren groepsduels, <extra_id_0> op het WK in Brazili helemaal <extra_id_1> Vanavond speelt de ploeg van coach Peter van der Veen de halve finale tegen Mexico. Mis hier niets!","Na een ronduit zwakke start van het WK, met twee verloren groepsduels, zijn de zeker op het WK in Brazili helemaal op. Vanavond speelt de ploeg van coach Peter van der Veen de halve finale tegen Mexico. Mis hier niets!","['is Oranje Onder-17', 'op stoom gekomen.']","['zijn de zeker', 'op.']",6,6,"[0.7777777777777778, 0.8235294117647058]",0.8
seq376-0,large,Elke speelronde in de eredivisie beoordelen de verslaggevers van AD Sportwereld alle spelers. In het weekend waarin,Elke <extra_id_0> eredivisie beoordelen de verslaggevers van AD Sportwereld alle spelers. In het weekend waarin,Elke weekend in eredivisie beoordelen de verslaggevers van AD Sportwereld alle spelers. In het weekend waarin,['speelronde in de'],['weekend in'],3,6,[0.5625],0.56
seq377-0,large,"Brian Steevens (26) en Dsire Stroes (26), eigenaren van het Utrechtse krokettenwinkeltje de Croquetten Boutique, kwamen dit jaar met het bijzondere idee van een","Brian Steevens (26) en Dsire <extra_id_0> het Utrechtse krokettenwinkeltje de Croquetten Boutique, kwamen dit jaar met het bijzondere idee van een","Brian Steevens (26) en Dsire e van het Utrechtse krokettenwinkeltje de Croquetten Boutique, kwamen dit jaar met het bijzondere idee van een","['Stroes (26)', 'eigenaren van']",['e van'],4,6,[0.8181818181818182],0.82
seq378-0,large,De eerste schaatsmarathon op natuurijs kan vanavond worden verreden in het Overijsselse Haaksbergen. Arjan Smit van de schaatsbond KNSB mat een ijsdikte van 4 tot 6 centimeter op de baan van schaats- en skeelerclub IJSCHen. Dat is ruim voldoende voor het houden van een wedstrijd. De ijsbaan heeft daarmee evenals vorig jaar de primeur.,De eerste schaatsmarathon op natuurijs kan vanavond worden verreden in het Overijsselse Haaksbergen. Arjan Smit van de schaatsbond <extra_id_0> van 4 tot 6 centimeter op de baan van schaats- en skeelerclub IJSCHen. Dat is ruim voldoende voor het houden van een wedstrijd. De ijsbaan heeft <extra_id_1> de primeur.,De eerste schaatsmarathon op natuurijs kan vanavond worden verreden in het Overijsselse Haaksbergen. Arjan Smit van de schaatsbond houdt een schaat van 4 tot 6 centimeter op de baan van schaats- en skeelerclub IJSCHen. Dat is ruim voldoende voor het houden van een wedstrijd. De ijsbaan heeft een schaatsbond van de primeur.,"['KNSB mat een ijsdikte', 'daarmee evenals vorig jaar']","['houdt een schaat', 'een schaatsbond van']",8,6,"[0.6666666666666666, 0.7307692307692307]",0.7
seq379-0,large,"In deze vakantieperiode schrijven Till Behne en Nicolette van der Werff over de zomer in onze regio, waarin","In deze vakantieperiode schrijven Till Behne en Nicolette van der Werff over de <extra_id_0> regio, waarin","In deze vakantieperiode schrijven Till Behne en Nicolette van der Werff over de eerste regio, waarin",['zomer in onze'],['eerste'],3,6,[0.7692307692307693],0.77
seq380-0,large,"In zon 40 Amerikaanse steden is zondag een avondklok ingesteld. Dat laat CNN weten. De maatregel is een reactie op de hevige rellen van de afgelopen dagen, nadat de 46-jarige George Floyd bijna een week geleden door politiegeweld om het leven kwam.","In zon 40 Amerikaanse steden is zondag een avondklok <extra_id_0> CNN weten. De <extra_id_1> reactie op de hevige rellen van de afgelopen dagen, nadat de 46-jarige George Floyd bijna een week geleden door politiegeweld om het leven kwam.","In zon 40 Amerikaanse steden is zondag een avondklok kan CNN weten. De ze is een reactie op de hevige rellen van de afgelopen dagen, nadat de 46-jarige George Floyd bijna een week geleden door politiegeweld om het leven kwam.","['ingesteld. Dat laat', 'maatregel is een']","['kan', 'ze is een']",6,6,"[0.9473684210526315, 0.5]",0.72
seq381-0,large,"eens aan de waterkant zit, kan zich verbazen over de namen van sommige boten. In de rubriek Schipperstaal gaat Leny van den Belt op zoek naar het verhaal achter een scheepsnaam.","eens aan de waterkant zit, kan zich verbazen over de <extra_id_0> In de rubriek Schipperstaal gaat Leny van den Belt op zoek naar het verhaal achter een scheepsnaam.","eens aan de waterkant zit, kan zich verbazen over de kant. In de rubriek Schipperstaal gaat Leny van den Belt op zoek naar het verhaal achter een scheepsnaam.",['namen van sommige boten.'],['kant.'],5,6,[0.8333333333333334],0.83
seq382-0,large,Een grote groep boeren in landbouwvoertuigen heeft vanmorgen in Wijster (provincie Drenthe) een afvalverwerkingsbedrijf geblokkeerd. Ongeveer 25 betogers zijn aangehouden. De ME kwam ter plaatste,Een grote groep boeren in landbouwvoertuigen heeft vanmorgen in Wijster (provincie Drenthe) <extra_id_0> 25 betogers zijn aangehouden. De ME kwam ter plaatste,Een grote groep boeren in landbouwvoertuigen heeft vanmorgen in Wijster (provincie Drenthe) en 25 betogers zijn aangehouden. De ME kwam ter plaatste,['een afvalverwerkingsbedrijf geblokkeerd. Ongeveer'],['en'],4,6,[0.9591836734693877],0.96
seq383-0,large,"de gevallen. Over de identiteit van het slachtoffer is niets bekendgemaakt, maar de politie gaat niet uit van een link met de moord op advocaat Derk Wiersum.",de gevallen. Over de identiteit van het slachtoffer <extra_id_0> de politie gaat niet uit van een link met de moord op advocaat Derk Wiersum.,de gevallen. Over de identiteit van het slachtoffer de politie gaat niet uit van een link met de moord op advocaat Derk Wiersum.,"['is niets bekendgemaakt', 'maar']",[''],4,6,[1.0],1.0
seq384-0,large,Voorafgaand aan alle 21 Formule 1-races duikt AD Sportwereld per circuit in het track record van Max Verstappen. Deel 1,Voorafgaand <extra_id_0> Formule 1-races duikt AD Sportwereld per circuit in het track record van Max Verstappen. Deel 1,Voorafgaand e Formule 1-races duikt AD Sportwereld per circuit in het track record van Max Verstappen. Deel 1,['aan alle 21'],['e'],3,6,[0.9090909090909091],0.91
seq385-0,large,Een inzittende van de tram waar Gkmen Tanis vorig jaar om zich heen schoot mag camerabeelden van de schietpartij niet inzien. Dat heeft de rechter,Een inzittende van de tram waar Gkmen Tanis vorig <extra_id_0> schoot mag camerabeelden van de schietpartij niet inzien. Dat heeft de rechter,Een inzittende van de tram waar Gkmen Tanis vorig t het schoot mag camerabeelden van de schietpartij niet inzien. Dat heeft de rechter,['jaar om zich heen'],['t het'],4,6,[0.8235294117647058],0.82
