,Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
251,seq251-0,base,Adviesraad pleit voor Europees defensiebeleid Nederland moet op militair gebied veel nauwer gaan samenwerken met andere Europese landen volgens de Adviesraad Internationale Vraagstukken.  Alleen zo kan Nederland nog een rol van betekenis spelen in crisissituaties in en in de buurt van Europa,Adviesraad pleit voor Europees defensiebeleid Nederland moet op militair gebied veel nauwer gaan samenwerken met andere Europese landen volgens de Adviesraad Internationale Vraagstukken. Alleen zo kan Nederland nog <extra_id_0> betekenis spelen in crisissituaties <extra_id_1> de buurt van Europa,Adviesraad pleit voor Europees defensiebeleid Nederland moet op militair gebied veel nauwer gaan samenwerken met andere Europese landen volgens de Adviesraad Internationale Vraagstukken. Alleen zo kan Nederland nog meer in betekenis spelen in crisissituaties in de buurt van Europa,"['een rol van', 'in en in']","['meer in', 'in']",6,15.0,1,"[0.6363636363636364, 0.75]",0.69
252,seq252-0,base,Dat Wall Street gisteren eindelijk het wegglijden van de koersen wist te stuiten liet Frankfurt vanmorgen niet onberoerd.  De NAVO-aanval op Joegoslavi leek geen rol van betekenis te spelen op de Duitse beurs,Dat Wall Street gisteren eindelijk het wegglijden van de koersen wist te stuiten liet Frankfurt vanmorgen niet onberoerd. De NAVO-aanval op Joegoslavi leek <extra_id_0> van betekenis te spelen op <extra_id_1>,Dat Wall Street gisteren eindelijk het wegglijden van de koersen wist te stuiten liet Frankfurt vanmorgen niet onberoerd. De NAVO-aanval op Joegoslavi leek een rol van betekenis te spelen op de beurs.,"['geen rol', 'de Duitse beurs']","['een rol', 'beurs.']",5,15.0,1,"[0.125, 0.7333333333333333]",0.43
253,seq253-0,base,Opvolger F-16 1 Economische en militaire argumenten worden in de strijd geworpen in de keuze voor de opvolger van de F-16.  Maar er is meer,Opvolger F-16 1 Economische en militaire argumenten worden <extra_id_0> in de keuze voor de opvolger van de F-16. Maar er is meer,Opvolger F-16 1 Economische en militaire argumenten worden gecombineerd in de keuze voor de opvolger van de F-16. Maar er is meer,['in de strijd geworpen'],['gecombineerd'],4,15.0,1,[0.8095238095238095],0.81
254,seq254-0,base,Gewesten van PvdA prefereren Van Hees In de gewestelijke afdelingen van de PvdA lijkt er een voorkeur te bestaan voor de kandidatuur van Marijke van Hees voor het voorzitterschap van de partij.  De race om het partijvoorzitterschap van de PvdA is allerminst gelopen,Gewesten van PvdA prefereren Van Hees In de gewestelijke afdelingen van de PvdA lijkt er <extra_id_0> bestaan voor de kandidatuur van Marijke van Hees <extra_id_1> van de partij. De race om het partijvoorzitterschap van de PvdA is allerminst gelopen,Gewesten van PvdA prefereren Van Hees In de gewestelijke afdelingen van de PvdA lijkt er geen hoop te bestaan voor de kandidatuur van Marijke van Hees als voorzitter van de partij. De race om het partijvoorzitterschap van de PvdA is allerminst gelopen,"['een voorkeur te', 'voor het voorzitterschap']","['geen hoop te', 'als voorzitter']",6,15.0,1,"[0.4666666666666667, 0.5416666666666666]",0.5
256,seq256-0,base,"Van Zutphen zat fout met uitspraak in affaire-Dullaert Van Zutphen wil niet door met kinderombudsman Dullaert.  De eerste, blijkt nu, heeft een foute uitleg van de wet gegeven","<extra_id_0> met uitspraak in affaire-Dullaert Van Zutphen wil niet door met kinderombudsman Dullaert. De eerste, blijkt nu, heeft een foute uitleg van de wet gegeven","Van Zutphen wil niet door met uitspraak in affaire-Dullaert Van Zutphen wil niet door met kinderombudsman Dullaert. De eerste, blijkt nu, heeft een foute uitleg van de wet gegeven",['Van Zutphen zat fout'],['Van Zutphen wil niet door'],4,15.0,1,[0.4],0.4
257,seq257-0,base,Arnhem mag geen eigen Boekenbal Het Boekenbal in Arnhem heeft zijn naam moeten veranderen.  Vorig jaar stond het nog vrolijk aangekondigd op de officile website van de Boekenweek: Arnhems Boekenbal,Arnhem mag geen eigen Boekenbal Het Boekenbal in Arnhem heeft zijn naam moeten veranderen. Vorig jaar stond het nog vrolijk aangekondigd op de officile <extra_id_0> Arnhems Boekenbal,Arnhem mag geen eigen Boekenbal Het Boekenbal in Arnhem heeft zijn naam moeten veranderen. Vorig jaar stond het nog vrolijk aangekondigd op de officile website van Arnhems Boekenbal,['website van de Boekenweek:'],['website van'],4,15.0,1,[0.5769230769230769],0.58
259,seq259-0,base,"Coalitie wil werk bieden onder minimumloon De coalitiefracties van CDA, VVD en D66 willen bijstandsgerechtigden tijdelijk onder het wettelijk minimumloon laten werken.  Ze werden het gisteren eens over een plan waarbij langdurig werklozen een leer-werktraject kunnen volgen bij een werkgever, tegen 90 procent van het minimumloon","Coalitie wil werk bieden onder minimumloon De coalitiefracties van CDA, VVD en D66 willen bijstandsgerechtigden tijdelijk onder het wettelijk minimumloon laten werken. Ze werden <extra_id_0> een plan waarbij langdurig werklozen een leer-werktraject kunnen volgen bij een <extra_id_1> procent van het minimumloon","Coalitie wil werk bieden onder minimumloon De coalitiefracties van CDA, VVD en D66 willen bijstandsgerechtigden tijdelijk onder het wettelijk minimumloon laten werken. Ze werden gisteren vertegenwoordigd in een plan waarbij langdurig werklozen een leer-werktraject kunnen volgen bij een loon van 50 procent van het minimumloon","['het gisteren eens over', 'werkgever', 'tegen 90']","['gisteren vertegenwoordigd in', 'loon van 50']",7,15.0,1,"[0.6785714285714286, 1.0]",0.84
260,seq260-0,base,"Massawerkloosheid bij tekort aan personeel De Amsterdamse bureaucratie ziet de jeugdwerkloosheid in de stad te rooskleurig, constateert Maarten Huygen Heel wat notabelen waren uitgelopen voor een bijeenkomst op de hoogste verdieping van de Kamer van Koophandel van Amsterdam aan het IJ.  De korpschef van de politie Noord-Holland Noord, de regiopersoneelschef van Albert Heijn, een Marokkaanserechercheur van de politie Zaanstreek, een partner van accountantskantoor Deloitte & Touche (Volhouden, daar gaat het om'), een onafhankelijke Marokkaanse ondernemer, recruteerders van de landmacht, een beleidsadviseur voor de Kamer van Koophandel, bestuurders van Marokkaanse organisaties, diverse specialisten in etnische diversiteit, allemaal wilden ze moslims en leden van etnische minderheidsgroepen werven voor banen","Massawerkloosheid bij tekort aan personeel De Amsterdamse bureaucratie ziet de jeugdwerkloosheid <extra_id_0> te rooskleurig, constateert Maarten Huygen Heel wat notabelen waren uitgelopen voor een bijeenkomst op de hoogste verdieping van de Kamer van Koophandel van Amsterdam aan het IJ. De korpschef van de politie Noord-Holland Noord, de regiopersoneelschef van Albert <extra_id_1> van de politie <extra_id_2> van accountantskantoor Deloitte & Touche (Volhouden, daar gaat het om'), een onafhankelijke Marokkaanse ondernemer, recruteerders van de landmacht, een beleidsadviseur voor de Kamer van Koophandel, bestuurders van Marokkaanse organisaties, diverse specialisten in etnische <extra_id_3> moslims en leden <extra_id_4> werven voor banen","Massawerkloosheid bij tekort aan personeel De Amsterdamse bureaucratie ziet de jeugdwerkloosheid veel te rooskleurig, constateert Maarten Huygen Heel wat notabelen waren uitgelopen voor een bijeenkomst op de hoogste verdieping van de Kamer van Koophandel van Amsterdam aan het IJ. De korpschef van de politie Noord-Holland Noord, de regiopersoneelschef van Albert Heijn van de politie de directeur van accountantskantoor Deloitte & Touche (Volhouden, daar gaat het om'), een onafhankelijke Marokkaanse ondernemer, recruteerders van de landmacht, een beleidsadviseur voor de Kamer van Koophandel, bestuurders van Marokkaanse organisaties, diverse specialisten in etnische zaken, moslims en leden van de stichting werven voor banen","['in de stad', 'Heijn', 'een Marokkaanserechercheur', 'Zaanstreek', 'een partner', 'diversiteit', 'allemaal wilden ze', 'van etnische minderheidsgroepen']","['veel', 'Heijn', 'de directeur', 'zaken,', 'van de stichting']",16,15.0,1,"[0.9, 0.0, 0.6923076923076923, 0.8, 0.8125]",0.64
261,seq261-0,base,"Schiphol: controle op alle vluchten naar VS scherper Na de mislukte aanslag op een toestel van Northwest Airlines Eerste Kerstdag, zijn op Schiphol de veiligheidsmaatregelen voor vluchten naar Amerika verscherpt.  Alle passagiers worden gefouilleerd voordat ze aan boord gaan","<extra_id_0> alle vluchten naar VS scherper Na de mislukte aanslag op een toestel van Northwest Airlines Eerste Kerstdag, zijn op Schiphol de veiligheidsmaatregelen voor vluchten naar Amerika verscherpt. Alle passagiers worden <extra_id_1> aan boord gaan","voor alle vluchten naar VS scherper Na de mislukte aanslag op een toestel van Northwest Airlines Eerste Kerstdag, zijn op Schiphol de veiligheidsmaatregelen voor vluchten naar Amerika verscherpt. Alle passagiers worden gewaarschuwd voordat ze aan boord gaan","['Schiphol: controle op', 'gefouilleerd voordat ze']","['voor', 'gewaarschuwd voordat ze']",6,15.0,1,"[0.8571428571428571, 0.391304347826087]",0.62
262,seq262-0,base,"Retrospectieven van twee schilderfilmers Twee retrospectieven zijn er deze maand in de Nederlandse filmtheaters te zien, van twee klassieke filmauteurs die bijna niets met elkaar te maken hebben, behalve het feit dat ze de toeschouwer dwingen tot onvoorwaardelijke overgave aan hun compromisloze stijl.  De elf films van de Griek Theo Angelopoulos (1935), die het verbouwde filmtheater Cinemarinburg in Nijmegen ter gelegenheid van zijn vijfentwintigjarige bestaan in aanwezigheid van de maker laat zien, vormen een overzichtelijk en consistent oeuvre, dat vaak in een adem wordt genoemd met dat van andere schilderfilmers als Tarkovski en Antonioni","Retrospectieven van twee <extra_id_0> zijn er deze maand in de Nederlandse filmtheaters te zien, van twee klassieke filmauteurs die bijna niets met elkaar <extra_id_1> hebben, behalve het feit dat ze de toeschouwer dwingen tot onvoorwaardelijke overgave aan hun compromisloze stijl. De elf films van de Griek Theo Angelopoulos (1935), die het verbouwde filmtheater Cinemarinburg in Nijmegen <extra_id_2> zijn vijfentwintigjarige bestaan in aanwezigheid van de maker laat zien, vormen een overzichtelijk en consistent oeuvre, dat vaak in een adem wordt genoemd met <extra_id_3> schilderfilmers <extra_id_4> Antonioni","Retrospectieven van twee films zijn er deze maand in de Nederlandse filmtheaters te zien, van twee klassieke filmauteurs die bijna niets met elkaar gemeen hebben, behalve het feit dat ze de toeschouwer dwingen tot onvoorwaardelijke overgave aan hun compromisloze stijl. De elf films van de Griek Theo Angelopoulos (1935), die het verbouwde filmtheater Cinemarinburg in Nijmegen in zijn vijfentwintigjarige bestaan in aanwezigheid van de maker laat zien, vormen een overzichtelijk en consistent oeuvre, dat vaak in een adem wordt genoemd met de schilderfilmers van Antonioni","['schilderfilmers Twee retrospectieven', 'te maken', 'ter gelegenheid van', 'dat van andere', 'als Tarkovski en']","['films', 'gemeen', 'in', 'de', 'van']",14,15.0,1,"[0.8611111111111112, 0.5, 0.8947368421052632, 0.8571428571428571, 0.875]",0.8
263,seq263-0,base,"De grote en kleine kemphanen voor het Elysee Zij streven met z'n negenen naar het zelfde doel, maar zij werken met man en macht langs elkaar heen.  Sommige kandidaten zetten alles op alles om zeven jaar de hoogste functie in de Franse Republiek te kunnen bekleden","De grote en kleine kemphanen voor het Elysee Zij streven met z'n negenen naar het zelfde doel, maar <extra_id_0> man en macht langs <extra_id_1> zetten alles op alles om zeven jaar de hoogste functie in de Franse Republiek te kunnen bekleden","De grote en kleine kemphanen voor het Elysee Zij streven met z'n negenen naar het zelfde doel, maar gaan met man en macht langs de lijn en zetten alles op alles om zeven jaar de hoogste functie in de Franse Republiek te kunnen bekleden","['zij werken met', 'elkaar heen. Sommige kandidaten']","['gaan met', 'de lijn en']",7,15.0,1,"[0.6428571428571429, 0.8064516129032258]",0.72
264,seq264-0,base,"Sportbond huivert bij plan-Ter Beek voor instituut breedtesport; NOC*NSF vreest concurrentie PAPENDAL, 10 JUNI.  Joop van der Reijden, interim-voorzitter van de overkoepelende sportbond NOC*NSF, is verontrust over een sportbestuurlijk adviesrapport van oud-minister Relus ter Beek","Sportbond <extra_id_0> plan-Ter Beek voor instituut breedtesport; NOC*NSF vreest concurrentie PAPENDAL, 10 JUNI. Joop <extra_id_1> interim-voorzitter van de overkoepelende sportbond NOC*NSF, is verontrust over een sportbestuurlijk adviesrapport van oud-minister Relus ter Beek","Sportbond neemt plan-Ter Beek voor instituut breedtesport; NOC*NSF vreest concurrentie PAPENDAL, 10 JUNI. Joop van der Linden, interim-voorzitter van de overkoepelende sportbond NOC*NSF, is verontrust over een sportbestuurlijk adviesrapport van oud-minister Relus ter Beek","['huivert bij', 'van der Reijden,']","['neemt', 'van der Linden,']",5,15.0,1,"[0.8181818181818182, 0.1875]",0.5
265,seq265-0,base,"Den Haag 1-8-2012 Door de toename van immigranten vanuit met name oostbloklanden als Polen, wordt het steeds aantrekkelijker voor winkeliers om exclusieve ",Den Haag 1-8-2012 Door de toename van immigranten vanuit met name oostbloklanden <extra_id_0> het steeds aantrekkelijker voor winkeliers om exclusieve,Den Haag 1-8-2012 Door de toename van immigranten vanuit met name oostbloklanden wordt het steeds aantrekkelijker voor winkeliers om exclusieve,"['als Polen', 'wordt']",['wordt'],3,15.0,1,[0.8888888888888888],0.89
266,seq266-0,base,CPB: economie blijft groeien De ramingen van het Centraal Planbureau voor 2017 zijn positiever dan eerdere schattingen.  Uitzendbureau in Den Haag,<extra_id_0> groeien De ramingen van het Centraal Planbureau voor 2017 zijn positiever dan eerdere schattingen. Uitzendbureau in Den Haag,verwacht dat bedrijven groeien De ramingen van het Centraal Planbureau voor 2017 zijn positiever dan eerdere schattingen. Uitzendbureau in Den Haag,['CPB: economie blijft'],['verwacht dat bedrijven'],3,15.0,1,[0.8181818181818182],0.82
267,seq267-0,base,De film is geen aanklacht tegen een materialistische samenleving of tegen de onrechtvaardigheid van klassenverschillen.  Je zou de toon kunnen ,De film is geen aanklacht tegen een materialistische samenleving of tegen de <extra_id_0> Je zou de toon kunnen,De film is geen aanklacht tegen een materialistische samenleving of tegen de politiek. Je zou de toon kunnen,['onrechtvaardigheid van klassenverschillen.'],['politiek.'],3,15.0,1,[0.8809523809523809],0.88
268,seq268-0,base,Offensief verzekeraars tegen bedrijfspensioenfondsen Verzekeraars willen een offensief ontketenen tegen de verplicht ingestelde bedrijfspensioenfondsen.  Dit blijkt uit een uitgelekte notitie van het Verbond van Verzekeraars,Offensief verzekeraars tegen bedrijfspensioenfondsen <extra_id_0> ontketenen tegen de verplicht ingestelde bedrijfspensioenfondsen. Dit blijkt uit een uitgelekte notitie van het Verbond van Verzekeraars,Offensief verzekeraars tegen bedrijfspensioenfondsen mogen ontketenen tegen de verplicht ingestelde bedrijfspensioenfondsen. Dit blijkt uit een uitgelekte notitie van het Verbond van Verzekeraars,['Verzekeraars willen een offensief'],['mogen'],4,15.0,1,[0.9090909090909091],0.91
269,seq269-0,base,"Bestaat het nog.  Echt feest-eten, gerechten en lekkernijen die alleen op bepaalde feestdagen op tafel komen","Bestaat <extra_id_0> Echt feest-eten, gerechten en lekkernijen die alleen op bepaalde feestdagen op tafel komen","Bestaat uit: Echt feest-eten, gerechten en lekkernijen die alleen op bepaalde feestdagen op tafel komen",['het nog.'],['uit:'],2,15.0,1,[0.875],0.88
271,seq271-0,base,Dijsselbloem wil zich nog niet uitlaten over wanneer ABN wel naar de beurs kan terugkeren.  Foto ANP / Lex van Lieshout De minister herhaalt dat de maatschappelijke discussie over het verhoging van de salarissen voor de top en de berichten over onregelmatigheden in Dubai de directe aanleiding waren om het besluit over de beursgang op vrijdag 27 maart uit te stellen,Dijsselbloem wil zich nog niet <extra_id_0> ABN wel naar de beurs kan terugkeren. Foto ANP / Lex van Lieshout De minister herhaalt dat de maatschappelijke discussie over het verhoging van de <extra_id_1> top en de berichten over onregelmatigheden in Dubai de directe <extra_id_2> het besluit over de beursgang op vrijdag 27 maart uit te stellen,Dijsselbloem wil zich nog niet voorstellen dat ABN wel naar de beurs kan terugkeren. Foto ANP / Lex van Lieshout De minister herhaalt dat de maatschappelijke discussie over het verhoging van de beurs top en de berichten over onregelmatigheden in Dubai de directe reden zijn het besluit over de beursgang op vrijdag 27 maart uit te stellen,"['uitlaten over wanneer', 'salarissen voor de', 'aanleiding waren om']","['voorstellen dat', 'beurs', 'reden zijn']",9,15.0,1,"[0.7619047619047619, 0.8888888888888888, 0.7368421052631579]",0.8
