,Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
224,seq224-0,xl,"Cultuurfilosoof: Kamer is naar binnen gekeerde wereld Maandag werd een nakende kabinetscrisis over de inkomensverhoudingen ternauwernood afgewend, gisteren debatteerde de Kamer erover.  Cultuurfilosoof Paul Kuypers over de taal en de gedragingen van bestuurders in tijden van politieke crisis en publieke apathie","Cultuurfilosoof: Kamer is naar binnen gekeerde wereld Maandag werd een nakende kabinetscrisis over de inkomensverhoudingen ternauwernood afgewend, gisteren debatteerde de Kamer erover. Cultuurfilosoof Paul Kuypers <extra_id_0> en de gedragingen van bestuurders in tijden van politieke <extra_id_1> apathie","Cultuurfilosoof: Kamer is naar binnen gekeerde wereld Maandag werd een nakende kabinetscrisis over de inkomensverhoudingen ternauwernood afgewend, gisteren debatteerde de Kamer erover. Cultuurfilosoof Paul Kuypers over de houding en de gedragingen van bestuurders in tijden van politieke crisis en apathie","['over de taal', 'crisis en publieke']","['over de houding', 'crisis en']",6,15,1,"[0.4666666666666667, 0.5]",0.48
225,seq225-0,xl,"Vijf Turkse extremisten aangehouden DEN HAAG, 8 DEC.  De politie heeft begin deze week in Rotterdam vijf Turkse mannen aangehouden die worden verdacht van afpersing in de Turkse gemeenschap","Vijf Turkse extremisten aangehouden DEN HAAG, 8 DEC. De politie heeft begin deze <extra_id_0> Turkse mannen aangehouden die worden verdacht van afpersing in de Turkse gemeenschap","Vijf Turkse extremisten aangehouden DEN HAAG, 8 DEC. De politie heeft begin deze week vijf Turkse mannen aangehouden die worden verdacht van afpersing in de Turkse gemeenschap",['week in Rotterdam vijf'],['week vijf'],4,15,1,[0.5909090909090909],0.59
226,seq226-0,xl,"Wijnaendts beschuldigt leger; Den Haag stelt sancties tegen Servirs voor DEN HAAG-ZAGREB-PARIJS, 30 AUG.  Nederland zal zijn partners in de Europese Gemeenschap op een extra vergadering aanstaande dinsdag voorstellen politieke en economische maatregelen tegen Servi te treffen als het blijft weigeren EG-waarnemers toe te laten tot de conflictgebieden in Kroati","Wijnaendts beschuldigt leger; Den Haag stelt sancties <extra_id_0> voor DEN HAAG-ZAGREB-PARIJS, 30 AUG. Nederland zal zijn partners in de Europese Gemeenschap op <extra_id_1> aanstaande dinsdag voorstellen politieke en economische maatregelen tegen Servi te treffen als het blijft weigeren EG-waarnemers toe <extra_id_2> de conflictgebieden in Kroati","Wijnaendts beschuldigt leger; Den Haag stelt sancties tegen Servi voor DEN HAAG-ZAGREB-PARIJS, 30 AUG. Nederland zal zijn partners in de Europese Gemeenschap op de ministerraad aanstaande dinsdag voorstellen politieke en economische maatregelen tegen Servi te treffen als het blijft weigeren EG-waarnemers toe te laten de conflictgebieden in Kroati","['tegen Servirs', 'een extra vergadering', 'te laten tot']","['tegen Servi', 'de ministerraad', 'te laten']",8,15,1,"[0.15384615384615385, 0.7619047619047619, 0.3333333333333333]",0.42
227,seq227-0,xl,"Vrij koude nachten Tot en met woensdag verlopen de nachten vrij koud met kans op een klein beetje vorst in het binnenland, maar overdag wordt het ver boven nul.  Dankzij de nabijheid van een hogedrukgebied is het op de meeste dagen droog","Vrij koude nachten Tot en met <extra_id_0> nachten vrij koud met kans op een klein beetje vorst in het binnenland, maar overdag wordt het ver boven nul. Dankzij de nabijheid van een hogedrukgebied <extra_id_1> de meeste dagen droog","Vrij koude nachten Tot en met vrijdag worden de nachten vrij koud met kans op een klein beetje vorst in het binnenland, maar overdag wordt het ver boven nul. Dankzij de nabijheid van een hogedrukgebied blijft het de meeste dagen droog","['woensdag verlopen de', 'is het op']","['vrijdag worden de', 'blijft het']",6,15,1,"[0.5, 0.8]",0.65
228,seq228-0,xl,"Mager verslag van Indi-herdenking in de krant Op 15 augustus 1945 vond de capitulatie van Japan plaats.  Dat betekende het einde van de oorlog in Indi voor ons die onder Japanse bezetting hadden geleefd, in kampen en daarbuiten","Mager verslag van Indi-herdenking in de krant Op 15 augustus <extra_id_0> capitulatie van Japan plaats. Dat betekende het einde van de oorlog in Indi <extra_id_1> onder Japanse bezetting hadden geleefd, in kampen en daarbuiten","Mager verslag van Indi-herdenking in de krant Op 15 augustus 1945 vond de capitulatie van Japan plaats. Dat betekende het einde van de oorlog in Indi De oorlog die al meer dan een halve eeuw onder Japanse bezetting hadden geleefd, in kampen en daarbuiten","['1945 vond de', 'voor ons die']","['1945 vond de', 'De oorlog die al meer dan een halve eeuw']",6,15,1,"[0.0, 0.825]",0.41
229,seq229-0,xl,"Burgemeesters aan bevolking: samen gaan we het fiksen Crisiscommunicatie Meerdere burgemeesters schreven de afgelopen dagen hun inwoners een brief.  Verlies elkaar niet uit het oog, is de boodschap","Burgemeesters aan bevolking: samen gaan <extra_id_0> Meerdere burgemeesters schreven de afgelopen dagen hun inwoners een brief. Verlies elkaar niet uit het oog, is de boodschap","Burgemeesters aan bevolking: samen gaan we door Meerdere burgemeesters schreven de afgelopen dagen hun inwoners een brief. Verlies elkaar niet uit het oog, is de boodschap",['we het fiksen Crisiscommunicatie'],['we door'],4,15,1,[0.875],0.88
230,seq230-0,xl,"Zaterdagavond dacht SGP-Kamerlid Elbert Dijkgraaf een belastingdruk van maar liefst 98,6 procent op het spoor te zijn.  Een paar dagen langer studeren op de kabinetsplannen resulteerde in een lagere maar nog altijd aanzienlijke belastingdruk van 85 procent","Zaterdagavond dacht SGP-Kamerlid Elbert Dijkgraaf <extra_id_0> maar liefst 98,6 procent op het spoor te zijn. Een paar dagen langer studeren op de kabinetsplannen resulteerde <extra_id_1> maar nog altijd aanzienlijke belastingdruk van 85 procent","Zaterdagavond dacht SGP-Kamerlid Elbert Dijkgraaf al maar liefst 98,6 procent op het spoor te zijn. Een paar dagen langer studeren op de kabinetsplannen resulteerde in een lichte, maar nog altijd aanzienlijke belastingdruk van 85 procent","['een belastingdruk van', 'in een lagere']","['al', 'in een lichte,']",6,15,1,"[0.9523809523809523, 0.35714285714285715]",0.65
231,seq231-0,xl,Opereren en detoxen met uitzicht op een Alp Zwitserse huisartsen rekenen af per minuut.  Onze correspondenten beschrijven deze zomer eigenaardigheden van de gezondheidszorg in hun land,Opereren en detoxen met uitzicht op een Alp Zwitserse huisartsen rekenen af per minuut. Onze correspondenten beschrijven deze zomer eigenaardigheden van de <extra_id_0>,Opereren en detoxen met uitzicht op een Alp Zwitserse huisartsen rekenen af per minuut. Onze correspondenten beschrijven deze zomer eigenaardigheden van de bergwereld.,['gezondheidszorg in hun land'],['bergwereld.'],4,15,1,[0.8518518518518519],0.85
233,seq233-0,xl,"LEYLA ZANA; Koningin der Koerden ANKARA, 10 NOV.  Leyla Zana is het symbool van de Koerdische strijd voor politieke vrijheid en culturele identiteit binnen Turkije","LEYLA ZANA; Koningin der Koerden ANKARA, 10 NOV. Leyla Zana is het symbool van de Koerdische strijd voor politieke <extra_id_0> binnen Turkije","LEYLA ZANA; Koningin der Koerden ANKARA, 10 NOV. Leyla Zana is het symbool van de Koerdische strijd voor politieke autonomie binnen Turkije",['vrijheid en culturele identiteit'],['autonomie'],4,15,1,[0.875],0.88
234,seq234-0,xl,"Het NHM is geschiedenis Met het Nationaal Historisch Museum ging het net als met een paar andere reusachtige projecten.  Geestdriftig verzonnen, veel bijval gekregen, een plan kreeg vorm, er ontstond een tegenplan, discussies werden onoverzichtelijk en langzamerhand verloor dit magnifieke project zijn geloofwaardigheid","Het NHM is geschiedenis Met het Nationaal Historisch Museum ging het net als met een paar andere reusachtige projecten. Geestdriftig verzonnen, veel bijval gekregen, een plan kreeg vorm, er ontstond <extra_id_0> werden onoverzichtelijk en langzamerhand verloor dit magnifieke <extra_id_1>","Het NHM is geschiedenis Met het Nationaal Historisch Museum ging het net als met een paar andere reusachtige projecten. Geestdriftig verzonnen, veel bijval gekregen, een plan kreeg vorm, er ontstond problemen, plannen werden onoverzichtelijk en langzamerhand verloor dit magnifieke gebouw...","['een tegenplan', 'discussies', 'project zijn geloofwaardigheid']","['problemen, plannen', 'gebouw...']",6,15,1,"[0.6111111111111112, 0.9]",0.76
235,seq235-0,xl,"Mexico gist naar omvang moordkomplot tegen Colosio MEXICO-STAD, 6 APRIL.  Wat velen in Mexico dachten en steeds lui der zeiden is nu door een officieel onderzoek bevestigd: de moord op presidentskandidaat Lus Donaldo Colosio, twee weken geleden, was een samenzwering","Mexico gist naar omvang moordkomplot tegen Colosio MEXICO-STAD, 6 APRIL. Wat <extra_id_0> dachten en steeds lui der zeiden is <extra_id_1> officieel onderzoek bevestigd: de moord op presidentskandidaat Lus Donaldo Colosio, twee weken geleden, was een samenzwering","Mexico gist naar omvang moordkomplot tegen Colosio MEXICO-STAD, 6 APRIL. Wat we al langer dachten en steeds lui der zeiden is nu door officieel onderzoek bevestigd: de moord op presidentskandidaat Lus Donaldo Colosio, twee weken geleden, was een samenzwering","['velen in Mexico', 'nu door een']","['we al langer', 'nu door']",6,15,1,"[0.8, 0.36363636363636365]",0.58
237,seq237-0,xl,Staatsschuld Rusland moet eigenlijk zwaar bezuinigen.  Uit oogpunt van verkiezingen leent de regering toch liever bij om te voldoen aan sociale verplichtingen,Staatsschuld Rusland moet eigenlijk zwaar bezuinigen. Uit oogpunt van verkiezingen leent de regering <extra_id_0> om te voldoen aan sociale verplichtingen,Staatsschuld Rusland moet eigenlijk zwaar bezuinigen. Uit oogpunt van verkiezingen leent de regering miljarden om te voldoen aan sociale verplichtingen,['toch liever bij'],['miljarden'],3,15,1,[0.8666666666666667],0.87
238,seq238-0,xl,"Utrechtse Jaarbeurs heeft topresultaat behaald over 1995 UTRECHT, 1 MAART.  De Jaarbeurs in Utrecht heeft in 1995 met een omzet van 147 miljoen gulden en een winst vr belasting van 10 miljoen gulden topresultaten behaald","Utrechtse Jaarbeurs heeft topresultaat behaald over 1995 UTRECHT, 1 MAART. De Jaarbeurs in Utrecht heeft in 1995 met een omzet van <extra_id_0> gulden <extra_id_1> vr belasting van 10 miljoen gulden topresultaten behaald","Utrechtse Jaarbeurs heeft topresultaat behaald over 1995 UTRECHT, 1 MAART. De Jaarbeurs in Utrecht heeft in 1995 met een omzet van 88 miljoen gulden en een resultaat vr belasting van 10 miljoen gulden topresultaten behaald","['147 miljoen', 'en een winst']","['88 miljoen', 'en een resultaat']",5,15,1,"[0.2727272727272727, 0.5]",0.39
239,seq239-0,xl,Racines Andromache is een museumstuk De zeventiende-eeuwse klassieke taal van de Franse toneelschrijver Jean Racine is een monument.  De ,Racines Andromache is een museumstuk De zeventiende-eeuwse klassieke taal van de Franse toneelschrijver Jean <extra_id_0> monument. De,Racines Andromache is een museumstuk De zeventiende-eeuwse klassieke taal van de Franse toneelschrijver Jean Racine is een monument. De,['Racine is een'],['Racine is een'],3,15,1,[0.0],0.0
240,seq240-0,xl,Terreurdreiging Brugge rekende een euro extra voor koffie om toeristen af te schrikken.  Sinds de aanslagen in Brussel is het opeens rustig,Terreurdreiging Brugge rekende <extra_id_0> voor koffie om toeristen af te schrikken. Sinds de aanslagen in Brussel is het opeens rustig,Terreurdreiging Brugge rekende op een oorlog voor koffie om toeristen af te schrikken. Sinds de aanslagen in Brussel is het opeens rustig,['een euro extra'],['op een oorlog'],3,15,1,[0.8571428571428571],0.86
241,seq241-0,xl,"Opnieuw Haren, burgers blijven lastig 14 september 2013  Volgende week, een jaar geleden, was Haren wereldnieuws.  De Facebook-rellen van toen verlammen de Groningse gemeente nog steeds","Opnieuw Haren, burgers blijven lastig <extra_id_0> week, een jaar geleden, was Haren wereldnieuws. De Facebook-rellen van toen verlammen de Groningse gemeente nog steeds","Opnieuw Haren, burgers blijven lastig gevallen Vorige week, een jaar geleden, was Haren wereldnieuws. De Facebook-rellen van toen verlammen de Groningse gemeente nog steeds",['14 september 2013 Volgende'],['gevallen Vorige'],4,15,1,[0.7692307692307693],0.77
242,seq242-0,xl,"Duitse telescoop van kunststof op Mount Graham Op Mount Graham, een 3250 meter hoge berg in Arizona, is een Duitse telescoop in gebruik genomen.  Met zijn antennereflector van 10 meter diameter is het de eerste telescoop van deze grootte die straling uit het heelal kan opvangen met een kleinste golflengte van 0,35 millimeter","<extra_id_0> kunststof op Mount Graham Op Mount Graham, een 3250 meter hoge berg in Arizona, is een Duitse telescoop <extra_id_1> Met zijn antennereflector van 10 meter diameter is het de eerste telescoop van deze grootte die straling uit <extra_id_2> kan opvangen met een kleinste golflengte van 0,35 millimeter","van kunststof op Mount Graham Op Mount Graham, een 3250 meter hoge berg in Arizona, is een Duitse telescoop geplaatst. Met zijn antennereflector van 10 meter diameter is het de eerste telescoop van deze grootte die straling uit kunststof kan opvangen met een kleinste golflengte van 0,35 millimeter","['Duitse telescoop van', 'in gebruik genomen.', 'het heelal']","['van', 'geplaatst.', 'kunststof']",8,15,1,"[0.85, 0.8421052631578947, 1.0]",0.9
243,seq243-0,xl,Vader grijpt de macht; Kiddesk geeft iedereen een eigen plek in de computer Kiddesk is er op diskettes (ISBN 90 229 3903 0) of ,<extra_id_0> Kiddesk geeft iedereen een eigen plek in de computer Kiddesk is er op diskettes (ISBN 90 229 3903 0) of,- Kiddesk geeft iedereen een eigen plek in de computer Kiddesk is er op diskettes (ISBN 90 229 3903 0) of,['Vader grijpt de macht;'],['-'],4,15,1,[1.0],1.0
244,seq244-0,xl,"Madam Koo fleemt, fluistert, sist en zingt jazzy Kameropera Madam Koo brengt in slimme regie zware themas als wantrouwen en angst op een lichtvoetige, bevreemdende manier in beeld.  Robert Benschop Photography Madam Koo van Meri Arta door Diamantfabriek","Madam Koo fleemt, fluistert, sist en zingt jazzy Kameropera Madam Koo brengt in slimme regie zware themas als wantrouwen en angst op een lichtvoetige, bevreemdende manier in beeld. Robert Benschop Photography <extra_id_0> Meri <extra_id_1>","Madam Koo fleemt, fluistert, sist en zingt jazzy Kameropera Madam Koo brengt in slimme regie zware themas als wantrouwen en angst op een lichtvoetige, bevreemdende manier in beeld. Robert Benschop Photography © Meri van der Meer Fotografie","['Madam Koo van', 'Arta door Diamantfabriek']","['©', 'Fotografie']",6,15,1,"[1.0, 0.7083333333333334]",0.85
245,seq245-0,xl,De verhouding tussen Johan Cruijff en Louis van Gaal is al een hele tijd hooglijk verstoord en waarschijnlijk ook vroeger nooit echt goed geweest.  Beide heren hebben een ego met de afmetingen van een pakhuis en als dergelijke mensen tegenover elkaar komen te staan springen er zoveel vonken over dat een totale oorlog niet te vermijden is,De verhouding tussen Johan Cruijff en Louis van Gaal is al een hele tijd hooglijk verstoord en waarschijnlijk ook vroeger nooit echt goed geweest. Beide heren hebben een ego met de afmetingen van een pakhuis en <extra_id_0> tegenover elkaar komen <extra_id_1> er zoveel vonken over dat een totale oorlog niet <extra_id_2>,De verhouding tussen Johan Cruijff en Louis van Gaal is al een hele tijd hooglijk verstoord en waarschijnlijk ook vroeger nooit echt goed geweest. Beide heren hebben een ego met de afmetingen van een pakhuis en als ze tegenover elkaar komen slaan er zoveel vonken over dat een totale oorlog niet meer te voorkomen is.,"['als dergelijke mensen', 'te staan springen', 'te vermijden is']","['als ze', 'slaan', 'is.']",9,15,1,"[0.7619047619047619, 0.7647058823529411, 0.9333333333333333]",0.82
246,seq246-0,xl,"Kunstprogramma's zijn er, maar veel te laat op de avond Naar aanleiding van een inleiding die ik heb gehouden bij het Stimuleringsfonds Nederlandse Culturele Omroepprodukties op 14 september jl.  (gepubliceerd in NRC Handelsblad 18 september), is een discussie over de plaats van kunst en wetenschap binnen dan wel buiten het publieke televisiebestel losgebrand","Kunstprogramma's zijn er, maar veel te <extra_id_0> de avond Naar aanleiding van een <extra_id_1> heb gehouden bij het Stimuleringsfonds Nederlandse Culturele Omroepprodukties op 14 september jl. (gepubliceerd in NRC Handelsblad 18 september), is een discussie over de plaats van kunst en wetenschap binnen <extra_id_2> het publieke televisiebestel losgebrand","Kunstprogramma's zijn er, maar veel te laat op de avond Naar aanleiding van een gesprek dat ik heb gehouden bij het Stimuleringsfonds Nederlandse Culturele Omroepprodukties op 14 september jl. (gepubliceerd in NRC Handelsblad 18 september), is een discussie over de plaats van kunst en wetenschap binnen de programmering van het publieke televisiebestel losgebrand","['laat op', 'inleiding die ik', 'dan wel buiten']","['laat op', 'gesprek dat ik', 'de programmering van']",8,15,1,"[0.0, 0.625, 0.85]",0.49
