,Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
230,seq230-0,small,"Zaterdagavond dacht SGP-Kamerlid Elbert Dijkgraaf een belastingdruk van maar liefst 98,6 procent op het spoor te zijn.  Een paar dagen langer studeren op de kabinetsplannen resulteerde in een lagere maar nog altijd aanzienlijke belastingdruk van 85 procent","Zaterdagavond dacht SGP-Kamerlid Elbert Dijkgraaf <extra_id_0> maar liefst 98,6 procent op het spoor te zijn. Een paar dagen langer studeren op de kabinetsplannen resulteerde <extra_id_1> maar nog altijd aanzienlijke belastingdruk van 85 procent","Zaterdagavond dacht SGP-Kamerlid Elbert Dijkgraaf maar liefst 98,6 procent op het spoor te zijn. Een paar dagen langer studeren op de kabinetsplannen resulteerde in een maar nog altijd aanzienlijke belastingdruk van 85 procent","['een belastingdruk van', 'in een lagere']","['', 'in een']",6,15.0,1,"[1.0, 0.5384615384615384]",0.77
231,seq231-0,small,Opereren en detoxen met uitzicht op een Alp Zwitserse huisartsen rekenen af per minuut.  Onze correspondenten beschrijven deze zomer eigenaardigheden van de gezondheidszorg in hun land,Opereren en detoxen met uitzicht op een Alp Zwitserse huisartsen rekenen af per minuut. Onze correspondenten beschrijven deze zomer eigenaardigheden van de <extra_id_0>,Opereren en detoxen met uitzicht op een Alp Zwitserse huisartsen rekenen af per minuut. Onze correspondenten beschrijven deze zomer eigenaardigheden van de ziekte.,['gezondheidszorg in hun land'],['ziekte.'],4,15.0,1,[0.9259259259259259],0.93
233,seq233-0,small,"LEYLA ZANA; Koningin der Koerden ANKARA, 10 NOV.  Leyla Zana is het symbool van de Koerdische strijd voor politieke vrijheid en culturele identiteit binnen Turkije","LEYLA ZANA; Koningin der Koerden ANKARA, 10 NOV. Leyla Zana is het symbool van de Koerdische strijd voor politieke <extra_id_0> binnen Turkije","LEYLA ZANA; Koningin der Koerden ANKARA, 10 NOV. Leyla Zana is het symbool van de Koerdische strijd voor politieke leiders binnen Turkije",['vrijheid en culturele identiteit'],['leiders'],4,15.0,1,[0.84375],0.84
234,seq234-0,small,"Het NHM is geschiedenis Met het Nationaal Historisch Museum ging het net als met een paar andere reusachtige projecten.  Geestdriftig verzonnen, veel bijval gekregen, een plan kreeg vorm, er ontstond een tegenplan, discussies werden onoverzichtelijk en langzamerhand verloor dit magnifieke project zijn geloofwaardigheid","Het NHM is geschiedenis Met het Nationaal Historisch Museum ging het net als met een paar andere reusachtige projecten. Geestdriftig verzonnen, veel bijval gekregen, een plan kreeg vorm, er ontstond <extra_id_0> werden onoverzichtelijk en langzamerhand verloor dit magnifieke <extra_id_1>","Het NHM is geschiedenis Met het Nationaal Historisch Museum ging het net als met een paar andere reusachtige projecten. Geestdriftig verzonnen, veel bijval gekregen, een plan kreeg vorm, er ontstond een nieuwe geschiedenis. De plannen werden onoverzichtelijk en langzamerhand verloor dit magnifieke museum.","['een tegenplan', 'discussies', 'project zijn geloofwaardigheid']","['een nieuwe geschiedenis. De plannen', 'museum.']",6,15.0,1,"[0.6571428571428571, 0.8]",0.73
235,seq235-0,small,"Mexico gist naar omvang moordkomplot tegen Colosio MEXICO-STAD, 6 APRIL.  Wat velen in Mexico dachten en steeds lui der zeiden is nu door een officieel onderzoek bevestigd: de moord op presidentskandidaat Lus Donaldo Colosio, twee weken geleden, was een samenzwering","Mexico gist naar omvang moordkomplot tegen Colosio MEXICO-STAD, 6 APRIL. Wat <extra_id_0> dachten en steeds lui der zeiden is <extra_id_1> officieel onderzoek bevestigd: de moord op presidentskandidaat Lus Donaldo Colosio, twee weken geleden, was een samenzwering","Mexico gist naar omvang moordkomplot tegen Colosio MEXICO-STAD, 6 APRIL. Wat we dachten en steeds lui der zeiden is in officieel onderzoek bevestigd: de moord op presidentskandidaat Lus Donaldo Colosio, twee weken geleden, was een samenzwering","['velen in Mexico', 'nu door een']","['we', 'in']",6,15.0,1,"[0.9333333333333333, 0.9090909090909091]",0.92
237,seq237-0,small,Staatsschuld Rusland moet eigenlijk zwaar bezuinigen.  Uit oogpunt van verkiezingen leent de regering toch liever bij om te voldoen aan sociale verplichtingen,Staatsschuld Rusland moet eigenlijk zwaar bezuinigen. Uit oogpunt van verkiezingen leent de regering <extra_id_0> om te voldoen aan sociale verplichtingen,Staatsschuld Rusland moet eigenlijk zwaar bezuinigen. Uit oogpunt van verkiezingen leent de regering zich om te voldoen aan sociale verplichtingen,['toch liever bij'],['zich'],3,15.0,1,[0.8666666666666667],0.87
238,seq238-0,small,"Utrechtse Jaarbeurs heeft topresultaat behaald over 1995 UTRECHT, 1 MAART.  De Jaarbeurs in Utrecht heeft in 1995 met een omzet van 147 miljoen gulden en een winst vr belasting van 10 miljoen gulden topresultaten behaald","Utrechtse Jaarbeurs heeft topresultaat behaald over 1995 UTRECHT, 1 MAART. De Jaarbeurs in Utrecht heeft in 1995 met een omzet van <extra_id_0> gulden <extra_id_1> vr belasting van 10 miljoen gulden topresultaten behaald","Utrechtse Jaarbeurs heeft topresultaat behaald over 1995 UTRECHT, 1 MAART. De Jaarbeurs in Utrecht heeft in 1995 met een omzet van 50.000 gulden en een vr belasting van 10 miljoen gulden topresultaten behaald","['147 miljoen', 'en een winst']","['50.000', 'en een']",5,15.0,1,"[1.0, 0.5]",0.75
239,seq239-0,small,Racines Andromache is een museumstuk De zeventiende-eeuwse klassieke taal van de Franse toneelschrijver Jean Racine is een monument.  De ,Racines Andromache is een museumstuk De zeventiende-eeuwse klassieke taal van de Franse toneelschrijver Jean <extra_id_0> monument. De,Racines Andromache is een museumstuk De zeventiende-eeuwse klassieke taal van de Franse toneelschrijver Jean Andromache is een monument. De,['Racine is een'],['Andromache is een'],3,15.0,1,[0.47058823529411764],0.47
240,seq240-0,small,Terreurdreiging Brugge rekende een euro extra voor koffie om toeristen af te schrikken.  Sinds de aanslagen in Brussel is het opeens rustig,Terreurdreiging Brugge rekende <extra_id_0> voor koffie om toeristen af te schrikken. Sinds de aanslagen in Brussel is het opeens rustig,Terreurdreiging Brugge rekende dementie voor koffie om toeristen af te schrikken. Sinds de aanslagen in Brussel is het opeens rustig,['een euro extra'],['dementie'],3,15.0,1,[0.7857142857142857],0.79
241,seq241-0,small,"Opnieuw Haren, burgers blijven lastig 14 september 2013  Volgende week, een jaar geleden, was Haren wereldnieuws.  De Facebook-rellen van toen verlammen de Groningse gemeente nog steeds","Opnieuw Haren, burgers blijven lastig <extra_id_0> week, een jaar geleden, was Haren wereldnieuws. De Facebook-rellen van toen verlammen de Groningse gemeente nog steeds","Opnieuw Haren, burgers blijven lastig De week, een jaar geleden, was Haren wereldnieuws. De Facebook-rellen van toen verlammen de Groningse gemeente nog steeds",['14 september 2013 Volgende'],['De'],4,15.0,1,[0.9615384615384616],0.96
242,seq242-0,small,"Duitse telescoop van kunststof op Mount Graham Op Mount Graham, een 3250 meter hoge berg in Arizona, is een Duitse telescoop in gebruik genomen.  Met zijn antennereflector van 10 meter diameter is het de eerste telescoop van deze grootte die straling uit het heelal kan opvangen met een kleinste golflengte van 0,35 millimeter","<extra_id_0> kunststof op Mount Graham Op Mount Graham, een 3250 meter hoge berg in Arizona, is een Duitse telescoop <extra_id_1> Met zijn antennereflector van 10 meter diameter is het de eerste telescoop van deze grootte die straling uit <extra_id_2> kan opvangen met een kleinste golflengte van 0,35 millimeter","- Telescoop van kunststof op Mount Graham Op Mount Graham, een 3250 meter hoge berg in Arizona, is een Duitse telescoop Met zijn antennereflector van 10 meter diameter is het de eerste telescoop van deze grootte die straling uit de aarde kan opvangen met een kleinste golflengte van 0,35 millimeter","['Duitse telescoop van', 'in gebruik genomen.', 'het heelal']","['- Telescoop van', '', 'de aarde']",8,15.0,1,"[0.35, 1.0, 0.8]",0.72
243,seq243-0,small,Vader grijpt de macht; Kiddesk geeft iedereen een eigen plek in de computer Kiddesk is er op diskettes (ISBN 90 229 3903 0) of ,<extra_id_0> Kiddesk geeft iedereen een eigen plek in de computer Kiddesk is er op diskettes (ISBN 90 229 3903 0) of,Kiddesk geeft iedereen een eigen plek in de computer Kiddesk is er op diskettes (ISBN 90 229 3903 0) of,['Vader grijpt de macht;'],[''],4,15.0,1,[1.0],1.0
244,seq244-0,small,"Madam Koo fleemt, fluistert, sist en zingt jazzy Kameropera Madam Koo brengt in slimme regie zware themas als wantrouwen en angst op een lichtvoetige, bevreemdende manier in beeld.  Robert Benschop Photography Madam Koo van Meri Arta door Diamantfabriek","Madam Koo fleemt, fluistert, sist en zingt jazzy Kameropera Madam Koo brengt in slimme regie zware themas als wantrouwen en angst op een lichtvoetige, bevreemdende manier in beeld. Robert Benschop Photography <extra_id_0> Meri <extra_id_1>","Madam Koo fleemt, fluistert, sist en zingt jazzy Kameropera Madam Koo brengt in slimme regie zware themas als wantrouwen en angst op een lichtvoetige, bevreemdende manier in beeld. Robert Benschop Photography Meri","['Madam Koo van', 'Arta door Diamantfabriek']","['', '']",6,15.0,1,"[1.0, 1.0]",1.0
245,seq245-0,small,De verhouding tussen Johan Cruijff en Louis van Gaal is al een hele tijd hooglijk verstoord en waarschijnlijk ook vroeger nooit echt goed geweest.  Beide heren hebben een ego met de afmetingen van een pakhuis en als dergelijke mensen tegenover elkaar komen te staan springen er zoveel vonken over dat een totale oorlog niet te vermijden is,De verhouding tussen Johan Cruijff en Louis van Gaal is al een hele tijd hooglijk verstoord en waarschijnlijk ook vroeger nooit echt goed geweest. Beide heren hebben een ego met de afmetingen van een pakhuis en <extra_id_0> tegenover elkaar komen <extra_id_1> er zoveel vonken over dat een totale oorlog niet <extra_id_2>,De verhouding tussen Johan Cruijff en Louis van Gaal is al een hele tijd hooglijk verstoord en waarschijnlijk ook vroeger nooit echt goed geweest. Beide heren hebben een ego met de afmetingen van een pakhuis en moeten tegenover elkaar komen en er zoveel vonken over dat een totale oorlog niet lukt.,"['als dergelijke mensen', 'te staan springen', 'te vermijden is']","['moeten', 'en', 'lukt.']",9,15.0,1,"[0.8571428571428571, 0.8823529411764706, 1.0]",0.91
246,seq246-0,small,"Kunstprogramma's zijn er, maar veel te laat op de avond Naar aanleiding van een inleiding die ik heb gehouden bij het Stimuleringsfonds Nederlandse Culturele Omroepprodukties op 14 september jl.  (gepubliceerd in NRC Handelsblad 18 september), is een discussie over de plaats van kunst en wetenschap binnen dan wel buiten het publieke televisiebestel losgebrand","Kunstprogramma's zijn er, maar veel te <extra_id_0> de avond Naar aanleiding van een <extra_id_1> heb gehouden bij het Stimuleringsfonds Nederlandse Culturele Omroepprodukties op 14 september jl. (gepubliceerd in NRC Handelsblad 18 september), is een discussie over de plaats van kunst en wetenschap binnen <extra_id_2> het publieke televisiebestel losgebrand","Kunstprogramma's zijn er, maar veel te bieden voor de avond Naar aanleiding van een bijeenkomst die ik heb gehouden bij het Stimuleringsfonds Nederlandse Culturele Omroepprodukties op 14 september jl. (gepubliceerd in NRC Handelsblad 18 september), is een discussie over de plaats van kunst en wetenschap binnen de maatschappij en het publieke televisiebestel losgebrand","['laat op', 'inleiding die ik', 'dan wel buiten']","['bieden voor', 'bijeenkomst die ik', 'de maatschappij en']",8,15.0,1,"[0.8181818181818182, 0.5, 0.7222222222222222]",0.68
247,seq247-0,small,"Duikbootkapitein ziet CDA herrijzen Er rijst een nieuwe christen-democratie op in Nederland.  De directeur van het wetenschappelijk bureau van het CDA, mr","Duikbootkapitein ziet CDA herrijzen Er rijst een nieuwe christen-democratie op in Nederland. <extra_id_0> het wetenschappelijk bureau van het CDA, mr","Duikbootkapitein ziet CDA herrijzen Er rijst een nieuwe christen-democratie op in Nederland. Dat meldt het wetenschappelijk bureau van het CDA, mr",['De directeur van'],['Dat meldt'],3,15.0,1,[0.875],0.88
248,seq248-0,small,"is Rotterdam op zijn best en breedst Anders dan de meeste pop- en kunstenfestivals dient het Rotterdamse Motel Mozaique een hoger doel.  Het brengt creatieve mensen bijeen die de stad als gastvrije, multifunctionele festivallocatie boven zichzelf uit laten stijgen","is Rotterdam op zijn best en breedst Anders dan de meeste pop- en <extra_id_0> Rotterdamse Motel Mozaique een hoger doel. <extra_id_1> mensen bijeen die de stad als gastvrije, multifunctionele festivallocatie boven zichzelf uit laten stijgen","is Rotterdam op zijn best en breedst Anders dan de meeste pop- en sterrenmerken, is het Rotterdamse Motel Mozaique een hoger doel. Er komen mensen bijeen die de stad als gastvrije, multifunctionele festivallocatie boven zichzelf uit laten stijgen","['kunstenfestivals dient het', 'Het brengt creatieve']","['sterrenmerken, is het', 'Er komen']",6,15.0,1,"[0.6538461538461539, 0.85]",0.75
249,seq249-0,small,De chinchilla's zijn toch al dood.  Kroonprins Willem Alexander ging trouwen en dat werd gevierd tot in de Servische hoofdstad Belgrado,De chinchilla's zijn toch al dood. Kroonprins Willem <extra_id_0> en dat werd gevierd tot in de Servische hoofdstad Belgrado,De chinchilla's zijn toch al dood. Kroonprins Willem II en dat werd gevierd tot in de Servische hoofdstad Belgrado,['Alexander ging trouwen'],['II'],3,15.0,1,[1.0],1.0
250,seq250-0,small,Hotels zijn vies van vis uit de tsunami-gebieden Veel dure hotels in Aziatische hoofdsteden hebben de aanvoer van vis gestopt uit door de tsunami getroffen gebieden.  Ze zijn bang dat de klanten hun eetlust verliezen bij het idee dat die vis zich misschien heeft volgevreten met het vlees van de slachtoffers van de ramp,Hotels zijn vies van vis uit de tsunami-gebieden Veel dure hotels in Aziatische hoofdsteden hebben de aanvoer van vis gestopt uit door de tsunami getroffen gebieden. Ze zijn bang dat de klanten hun eetlust verliezen bij <extra_id_0> dat die vis zich <extra_id_1> met het vlees van de slachtoffers <extra_id_2>,Hotels zijn vies van vis uit de tsunami-gebieden Veel dure hotels in Aziatische hoofdsteden hebben de aanvoer van vis gestopt uit door de tsunami getroffen gebieden. Ze zijn bang dat de klanten hun eetlust verliezen bij het feit dat die vis zich moet houden met het vlees van de slachtoffers,"['het idee', 'misschien heeft volgevreten', 'van de ramp']","['het feit', 'moet houden', '']",8,15.0,1,"[0.5, 0.7407407407407407, 1.0]",0.75
251,seq251-0,small,Adviesraad pleit voor Europees defensiebeleid Nederland moet op militair gebied veel nauwer gaan samenwerken met andere Europese landen volgens de Adviesraad Internationale Vraagstukken.  Alleen zo kan Nederland nog een rol van betekenis spelen in crisissituaties in en in de buurt van Europa,Adviesraad pleit voor Europees defensiebeleid Nederland moet op militair gebied veel nauwer gaan samenwerken met andere Europese landen volgens de Adviesraad Internationale Vraagstukken. Alleen zo kan Nederland nog <extra_id_0> betekenis spelen in crisissituaties <extra_id_1> de buurt van Europa,Adviesraad pleit voor Europees defensiebeleid Nederland moet op militair gebied veel nauwer gaan samenwerken met andere Europese landen volgens de Adviesraad Internationale Vraagstukken. Alleen zo kan Nederland nog eens in betekenis spelen in crisissituaties in de buurt van Europa,"['een rol van', 'in en in']","['eens in', 'in']",6,15.0,1,"[0.5454545454545454, 0.75]",0.65
252,seq252-0,small,Dat Wall Street gisteren eindelijk het wegglijden van de koersen wist te stuiten liet Frankfurt vanmorgen niet onberoerd.  De NAVO-aanval op Joegoslavi leek geen rol van betekenis te spelen op de Duitse beurs,Dat Wall Street gisteren eindelijk het wegglijden van de koersen wist te stuiten liet Frankfurt vanmorgen niet onberoerd. De NAVO-aanval op Joegoslavi leek <extra_id_0> van betekenis te spelen op <extra_id_1>,Dat Wall Street gisteren eindelijk het wegglijden van de koersen wist te stuiten liet Frankfurt vanmorgen niet onberoerd. De NAVO-aanval op Joegoslavi leek echter van betekenis te spelen op de koers.,"['geen rol', 'de Duitse beurs']","['echter', 'koers.']",5,15.0,1,"[0.875, 0.8666666666666667]",0.87
