,Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
216,seq216-0,large,"Als een Ferrari: luxueus en comfortabel Doordat Haagse politici ambivalente en gebrekkige informatie over Europa verstrekken, lopen burgers niet warm voor de Europese Unie.  Den Haag wil niet dat we van Brussel houden Het is deze ambivalentie die Nederlandse politici continu over de mensen heen storten, waardoor Lenssen gelooft dat de Nederlandse politiek de macht eigenlijk niet wil delen met de Europese Unie Den Haag wil niet dat we van Brussel houden, zegt hij","Als een Ferrari: luxueus en comfortabel Doordat Haagse politici ambivalente en gebrekkige informatie over Europa verstrekken, lopen burgers niet warm voor de Europese Unie. Den <extra_id_0> dat we van Brussel houden Het is deze ambivalentie die Nederlandse politici <extra_id_1> mensen heen storten, waardoor Lenssen gelooft dat de Nederlandse politiek de macht eigenlijk niet wil delen met de Europese Unie Den Haag wil niet <extra_id_2> van Brussel <extra_id_3>","Als een Ferrari: luxueus en comfortabel Doordat Haagse politici ambivalente en gebrekkige informatie over Europa verstrekken, lopen burgers niet warm voor de Europese Unie. Den Haag wil niet dat we van Brussel houden Het is deze ambivalentie die Nederlandse politici door de mensen heen storten, waardoor Lenssen gelooft dat de Nederlandse politiek de macht eigenlijk niet wil delen met de Europese Unie Den Haag wil niet dat we van Brussel houden. ANP","['Haag wil niet', 'continu over de', 'dat we', 'houden', 'zegt hij']","['Haag wil niet', 'door de', 'dat we', 'ANP']",11,15,1,"[0.0, 0.6, 0.0, 1.0]",0.4
217,seq217-0,large,PKK: `gevaarlijkste groep' in Duitsland Haar straffe organisatie maakt de PKK tot gevaarlijkste extremistische bedreiging in Duitsland.  Er is een gewapende harde kern van zo'n 6,PKK: `gevaarlijkste groep' in Duitsland Haar straffe organisatie maakt de PKK tot gevaarlijkste extremistische <extra_id_0> is een gewapende harde kern van zo'n 6,PKK: `gevaarlijkste groep' in Duitsland Haar straffe organisatie maakt de PKK tot gevaarlijkste extremistische groep in Duitsland. Het is een gewapende harde kern van zo'n 6,['bedreiging in Duitsland. Er'],['groep in Duitsland. Het'],4,15,1,[0.4444444444444444],0.44
218,seq218-0,large,"Portretten van Andy Warhol.  20 okt t/m 24 nov in Galerie Wouter van Leeuwen, Hazenstraat 27, Amsterdam","Portretten van Andy Warhol. 20 okt t/m <extra_id_0> Galerie Wouter van Leeuwen, Hazenstraat 27, Amsterdam","Portretten van Andy Warhol. 20 okt t/m 20 nov. Galerie Wouter van Leeuwen, Hazenstraat 27, Amsterdam",['24 nov in'],['20 nov.'],3,15,1,[0.4444444444444444],0.44
219,seq219-0,large,Te veel uren schrijven De meeste zakenbankiers zijn het stadium voorbij dat ze hun concurrenten ellende toewensen.  Dat komt doordat niemand is ontkomen aan de smet van belangenverstrengeling of het inzakken van de adviesmarkt,Te veel uren schrijven <extra_id_0> zijn het stadium voorbij dat ze hun concurrenten ellende <extra_id_1> komt doordat niemand is ontkomen aan de smet van belangenverstrengeling of het inzakken van de adviesmarkt,Te veel uren schrijven en zijn het stadium voorbij dat ze hun concurrenten ellende besparen. Dat komt doordat niemand is ontkomen aan de smet van belangenverstrengeling of het inzakken van de adviesmarkt,"['De meeste zakenbankiers', 'toewensen. Dat']","['en', 'besparen. Dat']",5,15,1,"[0.9130434782608695, 0.42857142857142855]",0.67
220,seq220-0,large,"Dertig dagen offline Het modelabel van Joline Jolink, dat vooral via haar webshop wordt verkocht, bestaat vijf jaar.  Ze viert het met een tijdelijke winkel in Amsterdam","Dertig dagen <extra_id_0> Joline Jolink, dat vooral via haar webshop wordt verkocht, bestaat vijf jaar. Ze viert het met een tijdelijke winkel in Amsterdam","Dertig dagen - NRC Het merk Joline Jolink, dat vooral via haar webshop wordt verkocht, bestaat vijf jaar. Ze viert het met een tijdelijke winkel in Amsterdam",['offline Het modelabel van'],['- NRC Het merk'],4,15,1,[0.72],0.72
221,seq221-0,large,Complexe opera `Raaff' sterk en intrigerend Verwondering over het verschijnsel `opera' is dit jaar het gemakkelijk herkenbare `geheime thema' in de muziekprogrammering van het Holland Festival.  Gesualdo considered as a murderer van Luca Francesconi was muziektheater over de vraag waarom componisten toch behoefte hebben aan een zichtbare handeling bij hun muziek,Complexe opera `Raaff' sterk en intrigerend Verwondering over het verschijnsel `opera' is dit jaar het <extra_id_0> `geheime thema' in de muziekprogrammering van het Holland Festival. Gesualdo considered as a murderer van Luca Francesconi was muziektheater over <extra_id_1> componisten toch behoefte hebben aan een <extra_id_2> hun muziek,Complexe opera `Raaff' sterk en intrigerend Verwondering over het verschijnsel `opera' is dit jaar het meest `geheime thema' in de muziekprogrammering van het Holland Festival. Gesualdo considered as a murderer van Luca Francesconi was muziektheater over opera. Of componisten toch behoefte hebben aan een publiek voor hun muziek,"['gemakkelijk herkenbare', 'de vraag waarom', 'zichtbare handeling bij']","['meest', 'opera. Of', 'publiek voor']",8,15,1,"[0.8636363636363636, 0.8, 0.8695652173913043]",0.84
222,seq222-0,large,"Action boekte over 2018 een recordomzet van 4,2 miljard euro.  Foto Pieterjan Luyten Waar veel winkelketens in de detailhandel het zwaar hebben, heeft Action over 2018 fors meer omzet geboekt dan een jaar eerder","Action boekte over 2018 een recordomzet van 4,2 miljard euro. Foto Pieterjan Luyten Waar veel winkelketens in de detailhandel het zwaar hebben, heeft Action over 2018 <extra_id_0> geboekt dan een <extra_id_1>","Action boekte over 2018 een recordomzet van 4,2 miljard euro. Foto Pieterjan Luyten Waar veel winkelketens in de detailhandel het zwaar hebben, heeft Action over 2018 meer omzet geboekt dan een gemiddelde.","['fors meer omzet', 'jaar eerder']","['meer omzet', 'gemiddelde.']",5,15,1,"[0.3333333333333333, 0.7272727272727273]",0.53
223,seq223-0,large,"Rusland stopt lozing van kernafval in zee bij Japan TOKIO, 21 OKT.  Rusland heeft onder sterke internationale druk bakzeil gehaald en afgezien van zijn voornemen een tweede lading radioactief afval te lozen in de Zee van Japan","Rusland stopt lozing van kernafval in zee bij Japan TOKIO, 21 OKT. Rusland <extra_id_0> internationale druk bakzeil gehaald en afgezien van zijn <extra_id_1> lading radioactief afval te lozen in de Zee van Japan","Rusland stopt lozing van kernafval in zee bij Japan TOKIO, 21 OKT. Rusland heeft van de internationale druk bakzeil gehaald en afgezien van zijn verplichting om een grote lading radioactief afval te lozen in de Zee van Japan","['heeft onder sterke', 'voornemen een tweede']","['heeft van de', 'verplichting om een grote']",6,15,1,"[0.5555555555555556, 0.72]",0.64
224,seq224-0,large,"Cultuurfilosoof: Kamer is naar binnen gekeerde wereld Maandag werd een nakende kabinetscrisis over de inkomensverhoudingen ternauwernood afgewend, gisteren debatteerde de Kamer erover.  Cultuurfilosoof Paul Kuypers over de taal en de gedragingen van bestuurders in tijden van politieke crisis en publieke apathie","Cultuurfilosoof: Kamer is naar binnen gekeerde wereld Maandag werd een nakende kabinetscrisis over de inkomensverhoudingen ternauwernood afgewend, gisteren debatteerde de Kamer erover. Cultuurfilosoof Paul Kuypers <extra_id_0> en de gedragingen van bestuurders in tijden van politieke <extra_id_1> apathie","Cultuurfilosoof: Kamer is naar binnen gekeerde wereld Maandag werd een nakende kabinetscrisis over de inkomensverhoudingen ternauwernood afgewend, gisteren debatteerde de Kamer erover. Cultuurfilosoof Paul Kuypers sprak over de houding en de gedragingen van bestuurders in tijden van politieke crisis. apathie","['over de taal', 'crisis en publieke']","['sprak over de houding', 'crisis.']",6,15,1,"[0.6190476190476191, 0.6666666666666666]",0.64
225,seq225-0,large,"Vijf Turkse extremisten aangehouden DEN HAAG, 8 DEC.  De politie heeft begin deze week in Rotterdam vijf Turkse mannen aangehouden die worden verdacht van afpersing in de Turkse gemeenschap","Vijf Turkse extremisten aangehouden DEN HAAG, 8 DEC. De politie heeft begin deze <extra_id_0> Turkse mannen aangehouden die worden verdacht van afpersing in de Turkse gemeenschap","Vijf Turkse extremisten aangehouden DEN HAAG, 8 DEC. De politie heeft begin deze week vijf Turkse mannen aangehouden die worden verdacht van afpersing in de Turkse gemeenschap",['week in Rotterdam vijf'],['week vijf'],4,15,1,[0.5909090909090909],0.59
226,seq226-0,large,"Wijnaendts beschuldigt leger; Den Haag stelt sancties tegen Servirs voor DEN HAAG-ZAGREB-PARIJS, 30 AUG.  Nederland zal zijn partners in de Europese Gemeenschap op een extra vergadering aanstaande dinsdag voorstellen politieke en economische maatregelen tegen Servi te treffen als het blijft weigeren EG-waarnemers toe te laten tot de conflictgebieden in Kroati","Wijnaendts beschuldigt leger; Den Haag stelt sancties <extra_id_0> voor DEN HAAG-ZAGREB-PARIJS, 30 AUG. Nederland zal zijn partners in de Europese Gemeenschap op <extra_id_1> aanstaande dinsdag voorstellen politieke en economische maatregelen tegen Servi te treffen als het blijft weigeren EG-waarnemers toe <extra_id_2> de conflictgebieden in Kroati","Wijnaendts beschuldigt leger; Den Haag stelt sancties tegen Servië voor DEN HAAG-ZAGREB-PARIJS, 30 AUG. Nederland zal zijn partners in de Europese Gemeenschap op een bijeenkomst aanstaande dinsdag voorstellen politieke en economische maatregelen tegen Servi te treffen als het blijft weigeren EG-waarnemers toe te laten in de conflictgebieden in Kroati","['tegen Servirs', 'een extra vergadering', 'te laten tot']","['tegen Servië', 'een bijeenkomst', 'te laten in']",8,15,1,"[0.15384615384615385, 0.7619047619047619, 0.25]",0.39
227,seq227-0,large,"Vrij koude nachten Tot en met woensdag verlopen de nachten vrij koud met kans op een klein beetje vorst in het binnenland, maar overdag wordt het ver boven nul.  Dankzij de nabijheid van een hogedrukgebied is het op de meeste dagen droog","Vrij koude nachten Tot en met <extra_id_0> nachten vrij koud met kans op een klein beetje vorst in het binnenland, maar overdag wordt het ver boven nul. Dankzij de nabijheid van een hogedrukgebied <extra_id_1> de meeste dagen droog","Vrij koude nachten Tot en met zondag zijn de nachten vrij koud met kans op een klein beetje vorst in het binnenland, maar overdag wordt het ver boven nul. Dankzij de nabijheid van een hogedrukgebied blijft het de meeste dagen droog","['woensdag verlopen de', 'is het op']","['zondag zijn de', 'blijft het']",6,15,1,"[0.5, 0.8]",0.65
228,seq228-0,large,"Mager verslag van Indi-herdenking in de krant Op 15 augustus 1945 vond de capitulatie van Japan plaats.  Dat betekende het einde van de oorlog in Indi voor ons die onder Japanse bezetting hadden geleefd, in kampen en daarbuiten","Mager verslag van Indi-herdenking in de krant Op 15 augustus <extra_id_0> capitulatie van Japan plaats. Dat betekende het einde van de oorlog in Indi <extra_id_1> onder Japanse bezetting hadden geleefd, in kampen en daarbuiten","Mager verslag van Indi-herdenking in de krant Op 15 augustus 1868 vond de capitulatie van Japan plaats. Dat betekende het einde van de oorlog in Indi De mensen die onder Japanse bezetting hadden geleefd, in kampen en daarbuiten","['1945 vond de', 'voor ons die']","['1868 vond de', 'De mensen die']",6,15,1,"[0.25, 0.6153846153846154]",0.43
229,seq229-0,large,"Burgemeesters aan bevolking: samen gaan we het fiksen Crisiscommunicatie Meerdere burgemeesters schreven de afgelopen dagen hun inwoners een brief.  Verlies elkaar niet uit het oog, is de boodschap","Burgemeesters aan bevolking: samen gaan <extra_id_0> Meerdere burgemeesters schreven de afgelopen dagen hun inwoners een brief. Verlies elkaar niet uit het oog, is de boodschap","Burgemeesters aan bevolking: samen gaan we door Meerdere burgemeesters schreven de afgelopen dagen hun inwoners een brief. Verlies elkaar niet uit het oog, is de boodschap",['we het fiksen Crisiscommunicatie'],['we door'],4,15,1,[0.875],0.88
230,seq230-0,large,"Zaterdagavond dacht SGP-Kamerlid Elbert Dijkgraaf een belastingdruk van maar liefst 98,6 procent op het spoor te zijn.  Een paar dagen langer studeren op de kabinetsplannen resulteerde in een lagere maar nog altijd aanzienlijke belastingdruk van 85 procent","Zaterdagavond dacht SGP-Kamerlid Elbert Dijkgraaf <extra_id_0> maar liefst 98,6 procent op het spoor te zijn. Een paar dagen langer studeren op de kabinetsplannen resulteerde <extra_id_1> maar nog altijd aanzienlijke belastingdruk van 85 procent","Zaterdagavond dacht SGP-Kamerlid Elbert Dijkgraaf van maar liefst 98,6 procent op het spoor te zijn. Een paar dagen langer studeren op de kabinetsplannen resulteerde in een kleine maar nog altijd aanzienlijke belastingdruk van 85 procent","['een belastingdruk van', 'in een lagere']","['van', 'in een kleine']",6,15,1,"[0.8571428571428571, 0.38461538461538464]",0.62
231,seq231-0,large,Opereren en detoxen met uitzicht op een Alp Zwitserse huisartsen rekenen af per minuut.  Onze correspondenten beschrijven deze zomer eigenaardigheden van de gezondheidszorg in hun land,Opereren en detoxen met uitzicht op een Alp Zwitserse huisartsen rekenen af per minuut. Onze correspondenten beschrijven deze zomer eigenaardigheden van de <extra_id_0>,Opereren en detoxen met uitzicht op een Alp Zwitserse huisartsen rekenen af per minuut. Onze correspondenten beschrijven deze zomer eigenaardigheden van de nieuwe seizoenen.,['gezondheidszorg in hun land'],['seizoenen.'],4,15,1,[0.7777777777777778],0.78
233,seq233-0,large,"LEYLA ZANA; Koningin der Koerden ANKARA, 10 NOV.  Leyla Zana is het symbool van de Koerdische strijd voor politieke vrijheid en culturele identiteit binnen Turkije","LEYLA ZANA; Koningin der Koerden ANKARA, 10 NOV. Leyla Zana is het symbool van de Koerdische strijd voor politieke <extra_id_0> binnen Turkije","LEYLA ZANA; Koningin der Koerden ANKARA, 10 NOV. Leyla Zana is het symbool van de Koerdische strijd voor politieke rechten binnen Turkije",['vrijheid en culturele identiteit'],['rechten'],4,15,1,[0.8125],0.81
234,seq234-0,large,"Het NHM is geschiedenis Met het Nationaal Historisch Museum ging het net als met een paar andere reusachtige projecten.  Geestdriftig verzonnen, veel bijval gekregen, een plan kreeg vorm, er ontstond een tegenplan, discussies werden onoverzichtelijk en langzamerhand verloor dit magnifieke project zijn geloofwaardigheid","Het NHM is geschiedenis Met het Nationaal Historisch Museum ging het net als met een paar andere reusachtige projecten. Geestdriftig verzonnen, veel bijval gekregen, een plan kreeg vorm, er ontstond <extra_id_0> werden onoverzichtelijk en langzamerhand verloor dit magnifieke <extra_id_1>","Het NHM is geschiedenis Met het Nationaal Historisch Museum ging het net als met een paar andere reusachtige projecten. Geestdriftig verzonnen, veel bijval gekregen, een plan kreeg vorm, er ontstond plannen, die werden onoverzichtelijk en langzamerhand verloor dit magnifieke museum zijn...","['een tegenplan', 'discussies', 'project zijn geloofwaardigheid']","['plannen, die', 'zijn...']",6,15,1,"[0.9230769230769231, 0.9]",0.91
235,seq235-0,large,"Mexico gist naar omvang moordkomplot tegen Colosio MEXICO-STAD, 6 APRIL.  Wat velen in Mexico dachten en steeds lui der zeiden is nu door een officieel onderzoek bevestigd: de moord op presidentskandidaat Lus Donaldo Colosio, twee weken geleden, was een samenzwering","Mexico gist naar omvang moordkomplot tegen Colosio MEXICO-STAD, 6 APRIL. Wat <extra_id_0> dachten en steeds lui der zeiden is <extra_id_1> officieel onderzoek bevestigd: de moord op presidentskandidaat Lus Donaldo Colosio, twee weken geleden, was een samenzwering","Mexico gist naar omvang moordkomplot tegen Colosio MEXICO-STAD, 6 APRIL. Wat de eerste jaren dachten en steeds lui der zeiden is nu door officieel onderzoek bevestigd: de moord op presidentskandidaat Lus Donaldo Colosio, twee weken geleden, was een samenzwering","['velen in Mexico', 'nu door een']","['de eerste jaren', 'nu door']",6,15,1,"[0.8666666666666667, 0.36363636363636365]",0.62
