Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"De Nederlandse kunstenares Erzsbet Baerveldt vereenzelvigt zich in haar werk sinds een aantal jaren met met de Hongaarse gravin Erzsbet Bthory (1560-1614).  Van deze gravin, die tijdens haar leven een nogal kwalijke reputatie genoot, bestaat slechts n schilderij dat samen met alle mythes rond Bthory voor Baerveldt het uitgangspunt voor bijna al haar werk vormt","De Nederlandse kunstenares Erzsbet Baerveldt vereenzelvigt zich in haar werk sinds een aantal jaren met met de Hongaarse gravin Erzsbet Bthory (1560-1614). Van deze gravin, die tijdens haar leven een <extra_id_0> bestaat slechts n <extra_id_1> met alle mythes <extra_id_2> Baerveldt <extra_id_3> bijna <extra_id_4> vormt","['nogal kwalijke reputatie genoot,', 'schilderij dat samen', 'rond Bthory voor', 'het uitgangspunt voor', 'al haar werk']",16,30.0,1
De Haagse Stemming Vandaag praat de Tweede Kamer over de uitbreiding van het geboorteverlof.  Schrijf je in om deze politieke nieuwsbrief per mail te ontvangen,De Haagse Stemming Vandaag praat de Tweede Kamer over de <extra_id_0> geboorteverlof. Schrijf je in <extra_id_1> nieuwsbrief per mail <extra_id_2>,"['uitbreiding van het', 'om deze politieke', 'te ontvangen']",8,30.0,1
'Je moet vroeg met snooker beginnen' Zonder pak speel ik beter.  Die strik die knelt en kriebelt nogal,'Je <extra_id_0> met snooker <extra_id_1> speel ik beter. Die strik die knelt en kriebelt nogal,"['moet vroeg', ""beginnen' Zonder pak""]",5,30.0,1
Pianist die de draak uit zijn instrument wilde drijven Pianist Alexis Weissenberg oogstte tijdens zijn loopbaan zowel lof als kritiek.  In WO II ontkwam hij aan het kamp toen hij Schubert speelde,Pianist die de draak uit zijn instrument wilde drijven Pianist Alexis Weissenberg oogstte tijdens <extra_id_0> lof als kritiek. In WO II <extra_id_1> kamp <extra_id_2> speelde,"['zijn loopbaan zowel', 'ontkwam hij aan het', 'toen hij Schubert']",10,30.0,1
"Ze zijn er in soorten en maten, theatershows waarin hedendaagse dans een pact sluit met hedendaags circus.  In No Sweat, van de Britse Generating Company, leeft een groep vrouwen zich uit op aerial techniques, waaronder varianten op tissu en trapeze","Ze zijn er in soorten en maten, theatershows waarin hedendaagse dans een pact sluit met hedendaags circus. In No Sweat, van de <extra_id_0> leeft <extra_id_1> zich uit <extra_id_2> waaronder <extra_id_3> en trapeze","['Britse Generating Company,', 'een groep vrouwen', 'op aerial techniques,', 'varianten op tissu']",12,30.0,1
Offensief met gerbera's en rozen Mexico wil de wereld gaan veroveren met bloemen.  Met Nederlandse technologie wordt de aanval ingezet op de dominante positie van `Aalsmeer',Offensief <extra_id_0> rozen Mexico <extra_id_1> wereld gaan veroveren met bloemen. Met Nederlandse technologie wordt de <extra_id_2> de dominante positie van `Aalsmeer',"[""met gerbera's en"", 'wil de', 'aanval ingezet op']",8,30.0,1
Hoekstra belooft in te grijpen na nieuwe kritiek op accountants Jaarrekeningen Het controlewerk door accountants is nog steeds onder de maat.  Minister Hoekstra wil fundamentele maatregelen nemen,Hoekstra <extra_id_0> grijpen <extra_id_1> kritiek <extra_id_2> Het controlewerk door accountants is nog steeds onder de maat. Minister Hoekstra wil fundamentele maatregelen nemen,"['belooft in te', 'na nieuwe', 'op accountants Jaarrekeningen']",8,30.0,1
"Staatsoliebedrijf is schuldig aan ontploffing Guadalajara MEXICO-STAD, 27 APRIL.  De reeks gasontploffingen in de riolering van de Mexicaanse stad Guadalajara, waarbij vorige week ten minste 200 mensen om het leven kwamen, is te wijten aan een lekkage in een opslagtank met benzine van de Mexicaanse staatsoliemaatschappij Petrleos de Mxico (Pemex)","Staatsoliebedrijf is schuldig aan ontploffing Guadalajara <extra_id_0> De reeks gasontploffingen in de riolering van de Mexicaanse stad Guadalajara, waarbij vorige week ten minste 200 mensen om het leven kwamen, is te <extra_id_1> lekkage <extra_id_2> met benzine <extra_id_3> staatsoliemaatschappij Petrleos <extra_id_4>","['MEXICO-STAD, 27 APRIL.', 'wijten aan een', 'in een opslagtank', 'van de Mexicaanse', 'de Mxico (Pemex)']",15,30.0,1
Pillendoos stuurt sms als patint pil vergeet Een beetje Big Brother is het wel: de elektronische pillendoos.  Die stuurt je een sms als je vergeten bent je pillen in te nemen,Pillendoos stuurt sms als patint pil vergeet Een beetje Big Brother <extra_id_0> de <extra_id_1> stuurt je een sms als je <extra_id_2> pillen in te nemen,"['is het wel:', 'elektronische pillendoos. Die', 'vergeten bent je']",9,30.0,1
Groeien in online veiligheid Cloud computing en computerveiligheid zijn snelgroeiende markten.  Maar het vertrouwen in de cloud kreeg een tik door de uitval bij Amazon en anderen,Groeien in online veiligheid Cloud computing <extra_id_0> zijn snelgroeiende markten. Maar het <extra_id_1> cloud <extra_id_2> door de uitval bij Amazon en anderen,"['en computerveiligheid', 'vertrouwen in de', 'kreeg een tik']",8,30.0,1
In Belgi is de huisarts altijd te bellen Nederlandse huisartsen verdienen twee keer zo veel als hun Belgische collega`s.  Reden: minder patinten,In Belgi is de huisarts altijd te bellen Nederlandse huisartsen verdienen <extra_id_0> als hun <extra_id_1> minder patinten,"['twee keer zo veel', 'Belgische collega`s. Reden:']",7,30.0,1
Vorige week woensdag is in zijn woonplaats St.  Michielsgestel Jan Carel Elias graaf van Lynden (90) overleden,Vorige week <extra_id_0> zijn woonplaats St. Michielsgestel Jan <extra_id_1> graaf van Lynden (90) overleden,"['woensdag is in', 'Carel Elias']",5,30.0,1
Indiase minister wil wet vernoemen naar slachtoffer verkrachting Indiase vrouwen marcheren vandaag op weg naar het monument van Ghandi om de dood van de verkrachte studente medicijnen te herdenken.  Foto AP / Dar Yasin Indiase vrouwen marcheren vandaag op weg naar het monument van Ghandi om de dood van de verkrachte studente medicijnen te herdenken,<extra_id_0> wet vernoemen naar slachtoffer verkrachting Indiase vrouwen marcheren vandaag op weg naar het monument van Ghandi om de <extra_id_1> studente medicijnen te herdenken. Foto AP / Dar Yasin <extra_id_2> vandaag op weg naar het monument van Ghandi om de <extra_id_3> verkrachte studente <extra_id_4>,"['Indiase minister wil', 'dood van de verkrachte', 'Indiase vrouwen marcheren', 'dood van de', 'medicijnen te herdenken']",16,30.0,1
"India is een olifant die aan het ontwaken is, roepen ministers vaak wanneer het om de Indiase economie gaat.  Ook de Indiase minister van handel en industrie, Murasoli Maran, die de afgelopen dagen in Nederland was om investeerders voor zijn land te interesseren, bedient zich graag van die metafoor","India is een olifant die aan het ontwaken is, roepen ministers vaak wanneer het om de Indiase economie gaat. Ook de Indiase minister van handel en <extra_id_0> die de afgelopen <extra_id_1> was <extra_id_2> zijn land <extra_id_3> zich <extra_id_4> metafoor","['industrie, Murasoli Maran,', 'dagen in Nederland', 'om investeerders voor', 'te interesseren, bedient', 'graag van die']",15,30.0,1
"Gemeente Den Haag onderzoekt intercitylijn naar Brussel AMSTERDAM - Een informatiebord boven het perron op station Amsterdam Centraal kondigt het vertrek aan van de Fyra, de nieuwe hogesnelheidstrein die Brussel-Zuid verbindt met Amsterdam.  De Fyra rijdt voorlopig dagelijks tien keer tussen beide stations, met haltes in Brussel-Centraal, Antwerpen, Rotterdam en Schiphol","Gemeente <extra_id_0> intercitylijn naar Brussel AMSTERDAM - <extra_id_1> het perron op station Amsterdam Centraal kondigt het vertrek aan van de Fyra, de nieuwe hogesnelheidstrein <extra_id_2> met Amsterdam. De Fyra rijdt voorlopig <extra_id_3> tussen beide stations, met haltes in Brussel-Centraal, <extra_id_4> Schiphol","['Den Haag onderzoekt', 'Een informatiebord boven', 'die Brussel-Zuid verbindt', 'dagelijks tien keer', 'Antwerpen, Rotterdam en']",15,30.0,1
"Huntelaar blijft achter in Madrid Terwijl de selectie van Real Madrid gisteren de eerste training afwerkte in Ierland, stond Klaas Jan Huntelaar eenzaam op het veld in ",Huntelaar blijft achter <extra_id_0> Terwijl de selectie van Real Madrid gisteren de eerste training <extra_id_1> stond Klaas Jan Huntelaar <extra_id_2> veld in,"['in Madrid', 'afwerkte in Ierland,', 'eenzaam op het']",8,30.0,1
