Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq264-0,base,"Peter Pluymaekers regisseerde Trainspotting, Irvine Welsh' hartekreet over de jeugd zonder toekomst in de ranzige buurten van de grote stad, bewerkt door Harry Gibson. Met Danil Boissevain, Roef Ragas, Tjitske Reidinga en Ad Knippels. V","Peter Pluymaekers regisseerde Trainspotting, Irvine Welsh' hartekreet over de jeugd zonder toekomst in de ranzige buurten van de grote stad, bewerkt door Harry Gibson. Met Danil Boissevain, Roef <extra_id_0> Ad Knippels. V","Peter Pluymaekers regisseerde Trainspotting, Irvine Welsh' hartekreet over de jeugd zonder toekomst in de ranzige buurten van de grote stad, bewerkt door Harry Gibson. Met Danil Boissevain, Roef t Ad Knippels. V","['Ragas', 'Tjitske Reidinga en']",['t'],5,6,[1.0],1.0
seq265-0,base,"Commissaris van de koning Jacques Tichelaar is een geprezen voorvechter van de Drentse zaak. Een bestuurder die tot het randje gaat. En, zo blijkt uit onderzoek van Dagblad van het Noorden en de Volkskrant: daaroverheen.","Commissaris van de koning Jacques Tichelaar <extra_id_0> van de Drentse zaak. Een bestuurder die tot het randje gaat. En, zo blijkt uit onderzoek van Dagblad van het Noorden en de Volkskrant: daaroverheen.","Commissaris van de koning Jacques Tichelaar s van de Drentse zaak. Een bestuurder die tot het randje gaat. En, zo blijkt uit onderzoek van Dagblad van het Noorden en de Volkskrant: daaroverheen.",['is een geprezen voorvechter'],['s'],5,6,[0.9629629629629629],0.96
seq266-0,base,". Alles is goed, mimevoorstelling van Gienke Deuten over de evolutie: is de mens beland in de dementerende eindfase van zijn bestaan? Door Maureen Teeuwen, Willem de Wolf, Mijke Werkema e.a.",". Alles is goed, mimevoorstelling van Gienke Deuten over <extra_id_0> mens beland in de dementerende eindfase van zijn bestaan? Door Maureen Teeuwen, Willem de Wolf, Mijke Werkema e.a.",". Alles is goed, mimevoorstelling van Gienke Deuten over de mens beland in de dementerende eindfase van zijn bestaan? Door Maureen Teeuwen, Willem de Wolf, Mijke Werkema e.a.",['de evolutie: is de'],['de'],5,6,[0.8888888888888888],0.89
seq267-0,base,". The Wall van beeldend theatermaakster en poppenspeelster Ulrike Quade gaat over historische figuren met een sterk geloof in hun missie: Meinhof, Gring en Medea.",". The Wall van <extra_id_0> Ulrike Quade gaat over historische figuren met een sterk geloof in hun missie: Meinhof, Gring en Medea.",". The Wall van het Ulrike Quade gaat over historische figuren met een sterk geloof in hun missie: Meinhof, Gring en Medea.",['beeldend theatermaakster en poppenspeelster'],['het'],4,6,[0.9302325581395349],0.93
seq268-0,base,". De Dikke Van Dale, portret van een Zeeuwse, kinderrijke dorpsonderwijzer die de grondslag legde voor het beroemde woordenboek. Een reprise van Zeelandia. Vanavond",". De Dikke Van Dale, portret van een Zeeuwse, kinderrijke dorpsonderwijzer die de grondslag legde <extra_id_0> Een reprise van Zeelandia. Vanavond",". De Dikke Van Dale, portret van een Zeeuwse, kinderrijke dorpsonderwijzer die de grondslag legde t. Een reprise van Zeelandia. Vanavond",['voor het beroemde woordenboek.'],['t.'],4,6,[0.9333333333333333],0.93
seq269-0,base,"). Zum Wohl door Suver Nuver speelt in Oostenrijk, het land van Freud, Fritzl, Hitler en Sissi. Afscheidsvoorstelling.","<extra_id_0> door Suver Nuver speelt in Oostenrijk, het land van Freud, Fritzl, Hitler en Sissi. Afscheidsvoorstelling.","De voorstelling door Suver Nuver speelt in Oostenrijk, het land van Freud, Fritzl, Hitler en Sissi. Afscheidsvoorstelling.",['). Zum Wohl'],['De voorstelling'],3,6,[0.8666666666666667],0.87
seq270-0,base,". Said and Done is een choreografie van Lightfoot Len, en een voorstelling van Nederlands Dans Theater II, die uit nog twee premires bestaat: Gods and Dogs van Kylin en Nichts van Goecke.",". Said and Done is een choreografie van Lightfoot Len, en een voorstelling van Nederlands Dans Theater II, die uit <extra_id_0> Gods and Dogs van Kylin en Nichts van Goecke.",". Said and Done is een choreografie van Lightfoot Len, en een voorstelling van Nederlands Dans Theater II, die uit gevoor Gods and Dogs van Kylin en Nichts van Goecke.",['nog twee premires bestaat:'],['gevoor'],5,6,[0.8846153846153846],0.88
seq271-0,base,". Giubileo, jubileumvoorstelling van Dansgroep Krisztina de Chtel met choreografien van De Chtel, Stephen Shropshire en Michel",". Giubileo, jubileumvoorstelling van Dansgroep Krisztina de Chtel met choreografien van De Chtel, Stephen <extra_id_0>",". Giubileo, jubileumvoorstelling van Dansgroep Krisztina de Chtel met choreografien van De Chtel, Stephen van der.",['Shropshire en Michel'],['der.'],3,6,[0.95],0.95
seq272-0,base,"). Ben Hur, jubileumvoorstelling van De Ploeg, met gastacteurs Beppie Melissen, Erik van Muiswinkel en Sophie van Winden. Het beroemde verhaal van vriendschap, verraad, liefde in Jeruzalem, rond het begin van de jaartelling. V","). Ben Hur, jubileumvoorstelling van De Ploeg, met gastacteurs Beppie Melissen, Erik van Muiswinkel <extra_id_0> Het beroemde verhaal van vriendschap, verraad, liefde in Jeruzalem, rond het begin van de jaartelling. V","). Ben Hur, jubileumvoorstelling van De Ploeg, met gastacteurs Beppie Melissen, Erik van Muiswinkel and Ben Hur. Het beroemde verhaal van vriendschap, verraad, liefde in Jeruzalem, rond het begin van de jaartelling. V",['en Sophie van Winden.'],['and Ben Hur.'],5,6,[0.7619047619047619],0.76
seq273-0,base,"Impressionisme: sensatie & inspiratie, schilderijen van impressionistische kunstenaars onder wie Monet, Renoir, Sisley, Pissarro, Delacroix,","Impressionisme: sensatie <extra_id_0> schilderijen van impressionistische kunstenaars onder wie Monet, Renoir, Sisley, Pissarro, Delacroix,","Impressionisme: sensatie en schilderijen van impressionistische kunstenaars onder wie Monet, Renoir, Sisley, Pissarro, Delacroix,","['& inspiratie,']",['en'],2,6,[0.9230769230769231],0.92
seq274-0,base,"De Ploeg - Eigen Collectie, selectie werk van De Ploeg-leden, t/m 3/3. groningermuseum.nl Haarlem,","De Ploeg - Eigen Collectie, selectie werk van De <extra_id_0> 3/3. groningermuseum.nl Haarlem,","De Ploeg - Eigen Collectie, selectie werk van De Ploeg 3/3. groningermuseum.nl Haarlem,","['Ploeg-leden', 't/m']",['Ploeg'],2,6,[0.5454545454545454],0.55
seq275-0,base,"The Lost Bishop, houtskooltekeningen op groot formaat van Rinus Van de Velde, t/m 2/9; Unisono 25: Aukje Koks. Preludes, schilderwerken van Aukje Koks, t/m 2/9","The Lost Bishop, houtskooltekeningen op groot formaat van Rinus <extra_id_0> 2/9; Unisono 25: Aukje Koks. Preludes, schilderwerken van Aukje Koks, t/m 2/9","The Lost Bishop, houtskooltekeningen op groot formaat van Rinus t/m 2/9; Unisono 25: Aukje Koks. Preludes, schilderwerken van Aukje Koks, t/m 2/9","['Van de Velde', 't/m']",['t/m'],4,6,[1.0],1.0
seq276-0,base,"Arnhem, Museum voor Moderne Kunst (026-3512341): Provisional space, schilderkunst van Kees Goudzwaard","Arnhem, Museum voor Moderne Kunst (026-3512341): Provisional space, <extra_id_0> Kees Goudzwaard","Arnhem, Museum voor Moderne Kunst (026-3512341): Provisional space, curated by Kees Goudzwaard",['schilderkunst van'],['curated by'],2,6,[0.8235294117647058],0.82
seq277-0,base,", t/m 16/1; overzicht met ruim 130 schilderijen en werken op papier van Edvard Munch (1863-1944), t/m 20/2. kunsthal.nl",", t/m 16/1; overzicht met ruim <extra_id_0> werken op papier van Edvard Munch (1863-1944), t/m 20/2. kunsthal.nl",", t/m 16/1; overzicht met ruim te werken op papier van Edvard Munch (1863-1944), t/m 20/2. kunsthal.nl",['130 schilderijen en'],['te'],3,6,[0.9473684210526315],0.95
seq278-0,base,"een militaire basis van het Syrische leger aangevallen, als reactie op de gifgasaanval dinsdag in Khan Sheikhoun, waarbij tientallen mensen om het leven kwamen.","een militaire basis van het <extra_id_0> reactie op de gifgasaanval dinsdag in Khan Sheikhoun, waarbij tientallen mensen om het leven kwamen.","een militaire basis van het een reactie op de gifgasaanval dinsdag in Khan Sheikhoun, waarbij tientallen mensen om het leven kwamen.","['Syrische leger aangevallen', 'als']",['een'],4,6,[0.8846153846153846],0.88
seq279-0,base," Klopt dit wel? Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Vandaag:",Klopt dit wel? Berichten verspreiden zich <extra_id_0> nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Vandaag:,Klopt dit wel? Berichten verspreiden zich zijn nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Vandaag:,"['vaak razendsnel', 'of ze']",['zijn'],4,6,[0.8666666666666667],0.87
seq280-0,base,"Wat kwam er de laatste dagen weer voor moois bij in het cultuuraanbod? De V-specialisten kiezen hun favorieten, van een","Wat kwam er de laatste dagen weer voor moois bij <extra_id_0> De V-specialisten kiezen hun favorieten, van een","Wat kwam er de laatste dagen weer voor moois bij de v-specialisten. De V-specialisten kiezen hun favorieten, van een",['in het cultuuraanbod?'],['de v-specialisten.'],3,6,[0.9047619047619048],0.9
seq281-0,base,De Flexibele Opiniemaker verdedigt wekelijks een opinie waar op dat moment behoefte aan is. Ditmaal:,De Flexibele <extra_id_0> wekelijks een opinie waar op dat moment behoefte aan is. Ditmaal:,De Flexibele is wekelijks een opinie waar op dat moment behoefte aan is. Ditmaal:,['Opiniemaker verdedigt'],['is'],2,6,[0.9523809523809523],0.95
seq282-0,base,"porin getrainde geheim agent die, net als Bourne, door zijn organisatie buitenspel moet worden gezet.","porin getrainde geheim agent die, net als Bourne, <extra_id_0> organisatie buitenspel moet worden gezet.","porin getrainde geheim agent die, net als Bourne, een organisatie buitenspel moet worden gezet.",['door zijn'],['een'],2,6,[0.8888888888888888],0.89
seq283-0,base,"naar Bridget Riley, naast haar vroegste werk, t/m 6/1; Happy Days, Haagse culturele leven in de jaren vijftig, t/m 20/1;","naar Bridget Riley, naast haar <extra_id_0> 6/1; Happy Days, Haagse culturele leven in de jaren vijftig, t/m 20/1;","naar Bridget Riley, naast haar Bridget Riley, 6/1; Happy Days, Haagse culturele leven in de jaren vijftig, t/m 20/1;","['vroegste werk', 't/m']","['Bridget Riley,']",3,6,[0.7142857142857143],0.71
seq284-0,base,", t/m 1/9; Het ideaal als werkelijkheid, landschappen uit het Mauritshuis en Rijksmuseum Twenthe, t/m 1/9 2013",", t/m 1/9; Het ideaal als werkelijkheid, landschappen uit <extra_id_0> Rijksmuseum Twenthe, t/m 1/9 2013",", t/m 1/9; Het ideaal als werkelijkheid, landschappen uit de Rijksmuseum Twenthe, t/m 1/9 2013",['het Mauritshuis en'],['de'],3,6,[0.9444444444444444],0.94
seq285-0,base,. Robert Vuijsje interviewt voor de Volkskrant Nederlanders over de rol die afkomst speelt in hun leven. Hij spreekt onder anderen nog met,. Robert Vuijsje interviewt voor de Volkskrant Nederlanders over de rol die <extra_id_0> hun leven. Hij spreekt onder anderen nog met,. Robert Vuijsje interviewt voor de Volkskrant Nederlanders over de rol die voor hun leven. Hij spreekt onder anderen nog met,['afkomst speelt in'],['voor'],3,6,[0.9411764705882353],0.94
seq286-0,base,e Maakbare Wereld bouwen vier handige knutselaars elke week een apparaat dat het leven veraangenaamt. Met huis-,e Maakbare <extra_id_0> handige knutselaars elke week een apparaat dat het leven veraangenaamt. Met huis-,e Maakbare en handige knutselaars elke week een apparaat dat het leven veraangenaamt. Met huis-,['Wereld bouwen vier'],['en'],3,6,[0.8888888888888888],0.89
seq287-0,base,"Staging silence, potische video van Hans Op de Beeck, t/m 17/6; De grote ontdekking, sculpturen van Alexander Calder, t/m 28/5. ****; Pophouse!, kunstwerken van Evelyne Janssen","Staging <extra_id_0> Hans Op de Beeck, t/m 17/6; De grote ontdekking, sculpturen van Alexander Calder, t/m 28/5. ****; Pophouse!, kunstwerken van Evelyne Janssen","Staging van Hans Op de Beeck, t/m 17/6; De grote ontdekking, sculpturen van Alexander Calder, t/m 28/5. ****; Pophouse!, kunstwerken van Evelyne Janssen","['silence', 'potische video van']",['van'],4,6,[0.8571428571428571],0.86
seq288-0,base,"Flandres (Bruno Dumont). Een simpele boerenzoon wordt naar een oorlog gestuurd, in een land dat lijkt op Irak of Afghanistan. Flandres is geen protest tegen de oorlog;","Flandres (Bruno Dumont). Een simpele boerenzoon wordt naar een oorlog gestuurd, in een land dat lijkt op Irak of Afghanistan. Flandres is <extra_id_0> oorlog;","Flandres (Bruno Dumont). Een simpele boerenzoon wordt naar een oorlog gestuurd, in een land dat lijkt op Irak of Afghanistan. Flandres is een oorlog;",['geen protest tegen de'],['een'],4,6,[0.8571428571428571],0.86
seq289-0,base,n | De Volkskrant Denkfouten in het hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,n | De Volkskrant Denkfouten in het hedendaags ontwerp gefileerd door innovatie-expert <extra_id_0> van Kuijk. Deze week:,n | De Volkskrant Denkfouten in het hedendaags ontwerp gefileerd door innovatie-expert en van Kuijk. Deze week:,['(en cabaretier) Jasper'],['en'],3,6,[0.9090909090909091],0.91
seq290-0,base,Wielerverslaggevers Iwan Tol en Pieter Sabel reizen mee in de wielerkaravaan en doen elke dag een voorspelling. Vandaag Pieter Sabel over de,Wielerverslaggevers Iwan Tol <extra_id_0> reizen mee in de wielerkaravaan en doen elke dag een voorspelling. Vandaag Pieter Sabel over de,Wielerverslaggevers Iwan Tol kien reizen mee in de wielerkaravaan en doen elke dag een voorspelling. Vandaag Pieter Sabel over de,['en Pieter Sabel'],['kien'],3,6,[0.8666666666666667],0.87
seq291-0,base,"i; di t/m zo 11-17u. Tel. 0592-377773 (www.drentsmuseum.nl). Den Bosch, Stedelijk Museum (Magistratenlaan 100):",i; di t/m zo 11-17u. Tel. 0592-377773 (www.drentsmuseum.nl). Den <extra_id_0> Museum (Magistratenlaan 100):,i; di t/m zo 11-17u. Tel. 0592-377773 (www.drentsmuseum.nl). Den ts Museum (Magistratenlaan 100):,"['Bosch', 'Stedelijk']",['ts'],2,6,[0.8],0.8
seq292-0,base,CPNB Bestseller 60 Jet Steinz bekijkt wekelijks de CPNB Bestseller 60 en vindt daar iets van. Vandaag:,CPNB Bestseller 60 <extra_id_0> wekelijks de CPNB Bestseller 60 en vindt daar iets van. Vandaag:,CPNB Bestseller 60 Vandaag: De wekelijks de CPNB Bestseller 60 en vindt daar iets van. Vandaag:,['Jet Steinz bekijkt'],['Vandaag: De'],3,6,[0.8888888888888888],0.89
seq293-0,base,"nemen ze ons mee op hun (geestelijke) omzwervingen door de werkkamer, zoals Xavier de Maistre dat deed in","nemen ze <extra_id_0> hun (geestelijke) omzwervingen door de werkkamer, zoals Xavier de Maistre dat deed in","nemen ze er hun (geestelijke) omzwervingen door de werkkamer, zoals Xavier de Maistre dat deed in",['ons mee op'],['er'],3,6,[0.9],0.9
seq294-0,base,Van neurochirurg tot kinderarts: in deze serie vertellen artsen en zorgwerkers over die ene patint die hun kijk op het vak ingrijpend veranderde.,Van neurochirurg tot kinderarts: in deze serie vertellen artsen en zorgwerkers over <extra_id_0> die hun kijk op het vak ingrijpend veranderde.,Van neurochirurg tot kinderarts: in deze serie vertellen artsen en zorgwerkers over kinderarts die hun kijk op het vak ingrijpend veranderde.,['die ene patint'],['kinderarts'],3,6,[0.7857142857142857],0.79
seq295-0,base,. Aan een rijk gedekte dis speelt Willems zes topindustrilen. Naar teksten van Pier Paolo Pasolini,. Aan een rijk gedekte dis speelt Willems zes topindustrilen. Naar teksten van <extra_id_0> Pasolini,. Aan een rijk gedekte dis speelt Willems zes topindustrilen. Naar teksten van het Pasolini,['Pier Paolo'],['het'],2,6,[0.9],0.9
seq296-0,base,". Ubu van Alfred Jarry door Firma Rieks Swarte. 'Graaf u in , zet u schrap en hamster!' Een ruw plaatje uit de wereldgeschiedenis. Regie: Rieks Swarte.",". Ubu van <extra_id_0> Rieks Swarte. 'Graaf u in , zet u schrap en hamster!' Een ruw plaatje uit de wereldgeschiedenis. Regie: Rieks Swarte.",". Ubu van Regie: Rieks Swarte. 'Graaf u in , zet u schrap en hamster!' Een ruw plaatje uit de wereldgeschiedenis. Regie: Rieks Swarte.",['Alfred Jarry door Firma'],['Regie:'],4,6,[0.9130434782608695],0.91
seq297-0,base,"; wo t/m za en eerste zo v/d maand 12-17.30u. Tel. 020-3209242 (www.adkactuelekunst.nl). Amsterdam,","; wo t/m <extra_id_0> eerste zo v/d maand 12-17.30u. Tel. 020-3209242 (www.adkactuelekunst.nl). Amsterdam,","; wo t/m het eerste zo v/d maand 12-17.30u. Tel. 020-3209242 (www.adkactuelekunst.nl). Amsterdam,",['za en'],['het'],2,6,[0.8],0.8
seq298-0,base,"Arnhem, Museum voor Moderne Kunst (026-3512341): In de schaduw van morgen. Neorealisme in Nederland, reprise van expositie uit 1960","Arnhem, Museum voor Moderne Kunst (026-3512341): In de schaduw van morgen. Neorealisme <extra_id_0> van expositie uit 1960","Arnhem, Museum voor Moderne Kunst (026-3512341): In de schaduw van morgen. Neorealisme en kunst van expositie uit 1960","['in Nederland', 'reprise']",['en kunst'],3,6,[0.8333333333333334],0.83
seq299-0,base,"stappen op Amsterdam Centraal Station in de koninklijke trein richting Lech, waar zij de komende week hun jaarlijkse skivakantie gaan houden","stappen op Amsterdam Centraal Station <extra_id_0> trein richting Lech, waar zij de komende week hun jaarlijkse skivakantie gaan houden","stappen op Amsterdam Centraal Station trein richting Lech, waar zij de komende week hun jaarlijkse skivakantie gaan houden",['in de koninklijke'],[''],3,6,[1.0],1.0
seq300-0,base,Anna van den Breemer schrijft elke woensdag over een alledaags opvoedkundig probleem waarvoor ze een oplossing zoekt.,Anna van den Breemer schrijft elke woensdag over een alledaags opvoedkundig <extra_id_0> een oplossing zoekt.,Anna van den Breemer schrijft elke woensdag over een alledaags opvoedkundig e en een oplossing zoekt.,['probleem waarvoor ze'],['e en'],3,6,[0.9],0.9
