Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq272-0,large,"). Ben Hur, jubileumvoorstelling van De Ploeg, met gastacteurs Beppie Melissen, Erik van Muiswinkel en Sophie van Winden. Het beroemde verhaal van vriendschap, verraad, liefde in Jeruzalem, rond het begin van de jaartelling. V","). Ben Hur, jubileumvoorstelling van De Ploeg, met gastacteurs Beppie Melissen, Erik van Muiswinkel <extra_id_0> Het beroemde verhaal van vriendschap, verraad, liefde in Jeruzalem, rond het begin van de jaartelling. V","). Ben Hur, jubileumvoorstelling van De Ploeg, met gastacteurs Beppie Melissen, Erik van Muiswinkel Het beroemde verhaal van vriendschap, verraad, liefde in Jeruzalem, rond het begin van de jaartelling. V",['en Sophie van Winden.'],[''],5,6,[1.0],1.0
seq273-0,large,"Impressionisme: sensatie & inspiratie, schilderijen van impressionistische kunstenaars onder wie Monet, Renoir, Sisley, Pissarro, Delacroix,","Impressionisme: sensatie <extra_id_0> schilderijen van impressionistische kunstenaars onder wie Monet, Renoir, Sisley, Pissarro, Delacroix,","Impressionisme: sensatie van schilderijen van impressionistische kunstenaars onder wie Monet, Renoir, Sisley, Pissarro, Delacroix,","['& inspiratie,']",['van'],2,6,[0.9230769230769231],0.92
seq274-0,large,"De Ploeg - Eigen Collectie, selectie werk van De Ploeg-leden, t/m 3/3. groningermuseum.nl Haarlem,","De Ploeg - Eigen Collectie, selectie werk van De <extra_id_0> 3/3. groningermuseum.nl Haarlem,","De Ploeg - Eigen Collectie, selectie werk van De Ploeg 3/3. groningermuseum.nl Haarlem,","['Ploeg-leden', 't/m']",['Ploeg'],2,6,[0.5454545454545454],0.55
seq275-0,large,"The Lost Bishop, houtskooltekeningen op groot formaat van Rinus Van de Velde, t/m 2/9; Unisono 25: Aukje Koks. Preludes, schilderwerken van Aukje Koks, t/m 2/9","The Lost Bishop, houtskooltekeningen op groot formaat van Rinus <extra_id_0> 2/9; Unisono 25: Aukje Koks. Preludes, schilderwerken van Aukje Koks, t/m 2/9","The Lost Bishop, houtskooltekeningen op groot formaat van Rinus t/m 2/9; Unisono 25: Aukje Koks. Preludes, schilderwerken van Aukje Koks, t/m 2/9","['Van de Velde', 't/m']",['t/m'],4,6,[1.0],1.0
seq276-0,large,"Arnhem, Museum voor Moderne Kunst (026-3512341): Provisional space, schilderkunst van Kees Goudzwaard","Arnhem, Museum voor Moderne Kunst (026-3512341): Provisional space, <extra_id_0> Kees Goudzwaard","Arnhem, Museum voor Moderne Kunst (026-3512341): Provisional space, curated by Kees Goudzwaard",['schilderkunst van'],['curated by'],2,6,[0.8235294117647058],0.82
seq277-0,large,", t/m 16/1; overzicht met ruim 130 schilderijen en werken op papier van Edvard Munch (1863-1944), t/m 20/2. kunsthal.nl",", t/m 16/1; overzicht met ruim <extra_id_0> werken op papier van Edvard Munch (1863-1944), t/m 20/2. kunsthal.nl",", t/m 16/1; overzicht met ruim te werken op papier van Edvard Munch (1863-1944), t/m 20/2. kunsthal.nl",['130 schilderijen en'],['te'],3,6,[0.9473684210526315],0.95
seq278-0,large,"een militaire basis van het Syrische leger aangevallen, als reactie op de gifgasaanval dinsdag in Khan Sheikhoun, waarbij tientallen mensen om het leven kwamen.","een militaire basis van het <extra_id_0> reactie op de gifgasaanval dinsdag in Khan Sheikhoun, waarbij tientallen mensen om het leven kwamen.","een militaire basis van het eerste reactie op de gifgasaanval dinsdag in Khan Sheikhoun, waarbij tientallen mensen om het leven kwamen.","['Syrische leger aangevallen', 'als']",['eerste'],4,6,[0.8461538461538461],0.85
seq279-0,large," Klopt dit wel? Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Vandaag:",Klopt dit wel? Berichten verspreiden zich <extra_id_0> nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Vandaag:,Klopt dit wel? Berichten verspreiden zich om dit nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Vandaag:,"['vaak razendsnel', 'of ze']",['om dit'],4,6,[0.8666666666666667],0.87
seq280-0,large,"Wat kwam er de laatste dagen weer voor moois bij in het cultuuraanbod? De V-specialisten kiezen hun favorieten, van een","Wat kwam er de laatste dagen weer voor moois bij <extra_id_0> De V-specialisten kiezen hun favorieten, van een","Wat kwam er de laatste dagen weer voor moois bij een vrije? De V-specialisten kiezen hun favorieten, van een",['in het cultuuraanbod?'],['een vrije?'],3,6,[0.8095238095238095],0.81
seq281-0,large,De Flexibele Opiniemaker verdedigt wekelijks een opinie waar op dat moment behoefte aan is. Ditmaal:,De Flexibele <extra_id_0> wekelijks een opinie waar op dat moment behoefte aan is. Ditmaal:,De Flexibele heeft wekelijks een opinie waar op dat moment behoefte aan is. Ditmaal:,['Opiniemaker verdedigt'],['heeft'],2,6,[0.8571428571428571],0.86
seq282-0,large,"porin getrainde geheim agent die, net als Bourne, door zijn organisatie buitenspel moet worden gezet.","porin getrainde geheim agent die, net als Bourne, <extra_id_0> organisatie buitenspel moet worden gezet.","porin getrainde geheim agent die, net als Bourne, de organisatie buitenspel moet worden gezet.",['door zijn'],['de'],2,6,[0.8888888888888888],0.89
seq283-0,large,"naar Bridget Riley, naast haar vroegste werk, t/m 6/1; Happy Days, Haagse culturele leven in de jaren vijftig, t/m 20/1;","naar Bridget Riley, naast haar <extra_id_0> 6/1; Happy Days, Haagse culturele leven in de jaren vijftig, t/m 20/1;","naar Bridget Riley, naast haar eigen klant, t/m 6/1; Happy Days, Haagse culturele leven in de jaren vijftig, t/m 20/1;","['vroegste werk', 't/m']","['eigen klant, t/m']",3,6,[0.875],0.88
seq284-0,large,", t/m 1/9; Het ideaal als werkelijkheid, landschappen uit het Mauritshuis en Rijksmuseum Twenthe, t/m 1/9 2013",", t/m 1/9; Het ideaal als werkelijkheid, landschappen uit <extra_id_0> Rijksmuseum Twenthe, t/m 1/9 2013",", t/m 1/9; Het ideaal als werkelijkheid, landschappen uit de Rijksmuseum Twenthe, t/m 1/9 2013",['het Mauritshuis en'],['de'],3,6,[0.9444444444444444],0.94
seq285-0,large,. Robert Vuijsje interviewt voor de Volkskrant Nederlanders over de rol die afkomst speelt in hun leven. Hij spreekt onder anderen nog met,. Robert Vuijsje interviewt voor de Volkskrant Nederlanders over de rol die <extra_id_0> hun leven. Hij spreekt onder anderen nog met,. Robert Vuijsje interviewt voor de Volkskrant Nederlanders over de rol die het in hun leven. Hij spreekt onder anderen nog met,['afkomst speelt in'],['het in'],3,6,[0.7058823529411765],0.71
seq286-0,large,e Maakbare Wereld bouwen vier handige knutselaars elke week een apparaat dat het leven veraangenaamt. Met huis-,e Maakbare <extra_id_0> handige knutselaars elke week een apparaat dat het leven veraangenaamt. Met huis-,e Maakbare en handige knutselaars elke week een apparaat dat het leven veraangenaamt. Met huis-,['Wereld bouwen vier'],['en'],3,6,[0.8888888888888888],0.89
seq287-0,large,"Staging silence, potische video van Hans Op de Beeck, t/m 17/6; De grote ontdekking, sculpturen van Alexander Calder, t/m 28/5. ****; Pophouse!, kunstwerken van Evelyne Janssen","Staging <extra_id_0> Hans Op de Beeck, t/m 17/6; De grote ontdekking, sculpturen van Alexander Calder, t/m 28/5. ****; Pophouse!, kunstwerken van Evelyne Janssen","Staging sculpturen van Hans Op de Beeck, t/m 17/6; De grote ontdekking, sculpturen van Alexander Calder, t/m 28/5. ****; Pophouse!, kunstwerken van Evelyne Janssen","['silence', 'potische video van']",['sculpturen van'],4,6,[0.7142857142857143],0.71
seq288-0,large,"Flandres (Bruno Dumont). Een simpele boerenzoon wordt naar een oorlog gestuurd, in een land dat lijkt op Irak of Afghanistan. Flandres is geen protest tegen de oorlog;","Flandres (Bruno Dumont). Een simpele boerenzoon wordt naar een oorlog gestuurd, in een land dat lijkt op Irak of Afghanistan. Flandres is <extra_id_0> oorlog;","Flandres (Bruno Dumont). Een simpele boerenzoon wordt naar een oorlog gestuurd, in een land dat lijkt op Irak of Afghanistan. Flandres is een oorlog;",['geen protest tegen de'],['een'],4,6,[0.8571428571428571],0.86
seq289-0,large,n | De Volkskrant Denkfouten in het hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,n | De Volkskrant Denkfouten in het hedendaags ontwerp gefileerd door innovatie-expert <extra_id_0> van Kuijk. Deze week:,n | De Volkskrant Denkfouten in het hedendaags ontwerp gefileerd door innovatie-expert en van Kuijk. Deze week:,['(en cabaretier) Jasper'],['en'],3,6,[0.9090909090909091],0.91
seq290-0,large,Wielerverslaggevers Iwan Tol en Pieter Sabel reizen mee in de wielerkaravaan en doen elke dag een voorspelling. Vandaag Pieter Sabel over de,Wielerverslaggevers Iwan Tol <extra_id_0> reizen mee in de wielerkaravaan en doen elke dag een voorspelling. Vandaag Pieter Sabel over de,Wielerverslaggevers Iwan Tol stoy en Pieter Sabel reizen mee in de wielerkaravaan en doen elke dag een voorspelling. Vandaag Pieter Sabel over de,['en Pieter Sabel'],['stoy en Pieter Sabel'],3,6,[0.25],0.25
seq291-0,large,"i; di t/m zo 11-17u. Tel. 0592-377773 (www.drentsmuseum.nl). Den Bosch, Stedelijk Museum (Magistratenlaan 100):",i; di t/m zo 11-17u. Tel. 0592-377773 (www.drentsmuseum.nl). Den <extra_id_0> Museum (Magistratenlaan 100):,i; di t/m zo 11-17u. Tel. 0592-377773 (www.drentsmuseum.nl). Den ts Museum (Magistratenlaan 100):,"['Bosch', 'Stedelijk']",['ts'],2,6,[0.8],0.8
seq292-0,large,CPNB Bestseller 60 Jet Steinz bekijkt wekelijks de CPNB Bestseller 60 en vindt daar iets van. Vandaag:,CPNB Bestseller 60 <extra_id_0> wekelijks de CPNB Bestseller 60 en vindt daar iets van. Vandaag:,CPNB Bestseller 60 Het CPNB Bestseller 60 is wekelijks de CPNB Bestseller 60 en vindt daar iets van. Vandaag:,['Jet Steinz bekijkt'],['Het CPNB Bestseller 60 is'],3,6,[0.8],0.8
seq293-0,large,"nemen ze ons mee op hun (geestelijke) omzwervingen door de werkkamer, zoals Xavier de Maistre dat deed in","nemen ze <extra_id_0> hun (geestelijke) omzwervingen door de werkkamer, zoals Xavier de Maistre dat deed in","nemen ze ook hun (geestelijke) omzwervingen door de werkkamer, zoals Xavier de Maistre dat deed in",['ons mee op'],['ook'],3,6,[0.8],0.8
seq294-0,large,Van neurochirurg tot kinderarts: in deze serie vertellen artsen en zorgwerkers over die ene patint die hun kijk op het vak ingrijpend veranderde.,Van neurochirurg tot kinderarts: in deze serie vertellen artsen en zorgwerkers over <extra_id_0> die hun kijk op het vak ingrijpend veranderde.,Van neurochirurg tot kinderarts: in deze serie vertellen artsen en zorgwerkers over de kunsten die hun kijk op het vak ingrijpend veranderde.,['die ene patint'],['de kunsten'],3,6,[0.6428571428571429],0.64
seq295-0,large,. Aan een rijk gedekte dis speelt Willems zes topindustrilen. Naar teksten van Pier Paolo Pasolini,. Aan een rijk gedekte dis speelt Willems zes topindustrilen. Naar teksten van <extra_id_0> Pasolini,. Aan een rijk gedekte dis speelt Willems zes topindustrilen. Naar teksten van het Pasolini,['Pier Paolo'],['het'],2,6,[0.9],0.9
seq296-0,large,". Ubu van Alfred Jarry door Firma Rieks Swarte. 'Graaf u in , zet u schrap en hamster!' Een ruw plaatje uit de wereldgeschiedenis. Regie: Rieks Swarte.",". Ubu van <extra_id_0> Rieks Swarte. 'Graaf u in , zet u schrap en hamster!' Een ruw plaatje uit de wereldgeschiedenis. Regie: Rieks Swarte.",". Ubu van Regie: Rieks Swarte. 'Graaf u in , zet u schrap en hamster!' Een ruw plaatje uit de wereldgeschiedenis. Regie: Rieks Swarte.",['Alfred Jarry door Firma'],['Regie:'],4,6,[0.9130434782608695],0.91
seq297-0,large,"; wo t/m za en eerste zo v/d maand 12-17.30u. Tel. 020-3209242 (www.adkactuelekunst.nl). Amsterdam,","; wo t/m <extra_id_0> eerste zo v/d maand 12-17.30u. Tel. 020-3209242 (www.adkactuelekunst.nl). Amsterdam,","; wo t/m de eerste zo v/d maand 12-17.30u. Tel. 020-3209242 (www.adkactuelekunst.nl). Amsterdam,",['za en'],['de'],2,6,[0.8],0.8
seq298-0,large,"Arnhem, Museum voor Moderne Kunst (026-3512341): In de schaduw van morgen. Neorealisme in Nederland, reprise van expositie uit 1960","Arnhem, Museum voor Moderne Kunst (026-3512341): In de schaduw van morgen. Neorealisme <extra_id_0> van expositie uit 1960","Arnhem, Museum voor Moderne Kunst (026-3512341): In de schaduw van morgen. Neorealisme en kunst van expositie uit 1960","['in Nederland', 'reprise']",['en kunst'],3,6,[0.8333333333333334],0.83
seq299-0,large,"stappen op Amsterdam Centraal Station in de koninklijke trein richting Lech, waar zij de komende week hun jaarlijkse skivakantie gaan houden","stappen op Amsterdam Centraal Station <extra_id_0> trein richting Lech, waar zij de komende week hun jaarlijkse skivakantie gaan houden","stappen op Amsterdam Centraal Station en trein richting Lech, waar zij de komende week hun jaarlijkse skivakantie gaan houden",['in de koninklijke'],['en'],3,6,[0.8823529411764706],0.88
seq300-0,large,Anna van den Breemer schrijft elke woensdag over een alledaags opvoedkundig probleem waarvoor ze een oplossing zoekt.,Anna van den Breemer schrijft elke woensdag over een alledaags opvoedkundig <extra_id_0> een oplossing zoekt.,Anna van den Breemer schrijft elke woensdag over een alledaags opvoedkundig e oplossing die een oplossing zoekt.,['probleem waarvoor ze'],['e oplossing die'],3,6,[0.85],0.85
seq301-0,large,ReceptWat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:,ReceptWat zullen we eens eten <extra_id_0> dag in de Volkskrant een verrassend recept. Vandaag:,ReceptWat zullen we eens eten Vandaag: een dag in de Volkskrant een verrassend recept. Vandaag:,['vanavond? Iedere'],['Vandaag: een'],2,6,[0.6875],0.69
seq302-0,large,"Amsterdam, Allard Pierson Museum (020-5252556) en Leiden, Rijksmuseum van Oudheden (071-5163163): Etrusken. Vrouwen van Aanzien - Mannen met Macht,","<extra_id_0> Museum (020-5252556) en Leiden, Rijksmuseum van Oudheden (071-5163163): Etrusken. Vrouwen van Aanzien - Mannen met Macht,","National Museum (020-5252556) en Leiden, Rijksmuseum van Oudheden (071-5163163): Etrusken. Vrouwen van Aanzien - Mannen met Macht,","['Amsterdam', 'Allard Pierson']",['National'],3,6,[0.7777777777777778],0.78
seq303-0,large,"****; Unisono 24: Lucid Dreaming, installatie met vier filmperformances en portretten uit de periode 2007 tot 2011 van de Amerikaanse Nina Yuen, t/m 26/2","****; Unisono 24: Lucid Dreaming, installatie met vier filmperformances en portretten uit de <extra_id_0> van de Amerikaanse Nina Yuen, t/m 26/2","****; Unisono 24: Lucid Dreaming, installatie met vier filmperformances en portretten uit de kunst van de Amerikaanse Nina Yuen, t/m 26/2",['periode 2007 tot 2011'],['kunst'],4,6,[0.9523809523809523],0.95
seq304-0,large,"Next to normal, musical over een op het erste gezicht doodnormale vrouw, echtgenote en moeder die om probeert te gaan met een ingrijpende gebeurtenis en de impact daarvan op haar gezin. Met o.a. SimoneKleinsma, Freek Bartels","Next to normal, musical over een op het erste <extra_id_0> en moeder die om probeert te gaan met een ingrijpende gebeurtenis en de impact daarvan op haar gezin. Met o.a. SimoneKleinsma, Freek Bartels","Next to normal, musical over een op het erste eerste koop en moeder die om probeert te gaan met een ingrijpende gebeurtenis en de impact daarvan op haar gezin. Met o.a. SimoneKleinsma, Freek Bartels","['gezicht doodnormale vrouw', 'echtgenote']",['eerste koop'],5,6,[0.8],0.8
seq305-0,large,"gebeurde geschiedenis over de hoofdredacteur van de Franse Elle, die nadat hij is getroffen door een beroerte alleen zijn linkerooglid nog kan bewegen.","gebeurde geschiedenis over de hoofdredacteur van de Franse Elle, die <extra_id_0> getroffen door een beroerte alleen zijn linkerooglid nog kan bewegen.","gebeurde geschiedenis over de hoofdredacteur van de Franse Elle, die er getroffen door een beroerte alleen zijn linkerooglid nog kan bewegen.",['nadat hij is'],['er'],3,6,[1.0],1.0
seq306-0,large,"Pay-Uun Hiu, Tallina van den Hoed, Marcus Huibers, Onno Kleyn, Loethe Olthuis, Marie Louise Schipper en Sake Slootweg doen beurtelings suggesties voor de dagelijkse dis. Vandaag:","Pay-Uun Hiu, Tallina van den <extra_id_0> Kleyn, Loethe Olthuis, Marie Louise Schipper en Sake Slootweg doen beurtelings suggesties voor de dagelijkse dis. Vandaag:","Pay-Uun Hiu, Tallina van den Berg, Anne Kleyn, Loethe Olthuis, Marie Louise Schipper en Sake Slootweg doen beurtelings suggesties voor de dagelijkse dis. Vandaag:","['Hoed', 'Marcus Huibers', 'Onno']","['Berg, Anne']",4,6,[1.0],1.0
seq307-0,large,". De manier waarop hij zijn macht consolideert en uitbreidt, wordt verbonden aan flashbacks naar de",". De manier waarop hij zijn <extra_id_0> en uitbreidt, wordt verbonden aan flashbacks naar de",". De manier waarop hij zijn op en uitbreidt, wordt verbonden aan flashbacks naar de",['macht consolideert'],['op'],2,6,[0.9444444444444444],0.94
seq308-0,large,Problemen met bedrijven en overheidsdiensten? Op=op gaat elke zaterdag op zoek naar antwoorden. Vandaag:,Problemen met <extra_id_0> overheidsdiensten? Op=op gaat elke zaterdag op zoek naar antwoorden. Vandaag:,Problemen met de overheidsdiensten? Op=op gaat elke zaterdag op zoek naar antwoorden. Vandaag:,['bedrijven en'],['de'],2,6,[0.8333333333333334],0.83
seq309-0,large,"Turks-Cypriotische modeontwerper Hussein Chalayan, t/m 4 september; di t/m zo 10-17u. Tel. 0900-8212132 (w","Turks-Cypriotische modeontwerper Hussein Chalayan, t/m 4 september; di <extra_id_0> 10-17u. Tel. 0900-8212132 (w","Turks-Cypriotische modeontwerper Hussein Chalayan, t/m 4 september; di a 10-17u. Tel. 0900-8212132 (w",['t/m zo'],['a'],2,6,[1.0],1.0
