Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"Ruim zeventien jaar nadat Corrie van der Valk, die deel uitmaakte van de bekende horecafamilie, spoorloos verdween, is haar raadselachtige verdwijning opgelost.","Ruim zeventien jaar nadat Corrie van der Valk, die deel uitmaakte van de bekende horecafamilie, <extra_id_0> haar <extra_id_1>","['spoorloos verdween, is', 'raadselachtige verdwijning opgelost.']",6,25.0,6
"Fritz von Weizscker, de 59-jarige zoon van de voormalige president van de Bondsrepubliek Duitsland, is","Fritz von <extra_id_0> van de voormalige president van de Bondsrepubliek Duitsland, is","['Weizscker, de 59-jarige zoon']",4,25.0,6
Elke ochtend up-to-date met het laatste nieuws uit Dordrecht en omstreken? Schrijf je hier in! Voor nieuws uit,Elke ochtend up-to-date met het laatste nieuws uit <extra_id_0> je hier in! Voor nieuws uit,['Dordrecht en omstreken? Schrijf'],4,25.0,6
"De politie heeft vanochtend een inval gedaan in een woonwagenkamp in het Noord-Brabantse Lith. Het gaat om een volgend onderzoek in operatie Alfa, naar de koning van Brabantse onderwereld Martien R. en zijn criminele familie.","De politie heeft vanochtend een <extra_id_0> een woonwagenkamp in het Noord-Brabantse Lith. Het gaat om een volgend onderzoek in operatie Alfa, naar de koning van <extra_id_1> R. en <extra_id_2>","['inval gedaan in', 'Brabantse onderwereld Martien', 'zijn criminele familie.']",9,25.0,6
Het coronavirus houdt de sportwereld in zijn greep. Lees in het liveblog hieronder de laatste ontwikkelingen. Zo heeft in Nederland TeamNL het initiatief genomen om mensen thuis fit te houden.,Het coronavirus houdt de <extra_id_0> greep. Lees in het liveblog hieronder de laatste ontwikkelingen. Zo heeft in Nederland TeamNL het initiatief genomen <extra_id_1> thuis <extra_id_2>,"['sportwereld in zijn', 'om mensen', 'fit te houden.']",8,25.0,6
"De vakbonden roepen op tot een landelijke staking in ziekenhuizen op woensdag 20 november. Ze verwachten dat zeker de helft, 100.000 zorgmedewerkers, daar gehoor aan zal geven. Patinten die met spoed zorg nodig hebben, worden wl geholpen.","De vakbonden roepen op tot een landelijke staking in ziekenhuizen op woensdag 20 november. <extra_id_0> zeker de helft, 100.000 zorgmedewerkers, daar gehoor aan <extra_id_1> die met <extra_id_2> hebben, worden wl geholpen.","['Ze verwachten dat', 'zal geven. Patinten', 'spoed zorg nodig']",9,25.0,6
VVD-senator Anne-Wil Duthler wordt per direct uit de Eerste-Kamerfractie van haar partij gezet. Dat heeft fractievoorzitter Annemarie Jorritsma haar zojuist laten weten.,VVD-senator Anne-Wil Duthler wordt per direct uit de <extra_id_0> partij gezet. Dat <extra_id_1> Jorritsma haar zojuist laten weten.,"['Eerste-Kamerfractie van haar', 'heeft fractievoorzitter Annemarie']",6,25.0,6
", baalt dat er een handgranaat in een plastic tasje aan zijn deur is gevonden. ,,Hier zit ik natuurlijk niet op te wachten.",", baalt dat er <extra_id_0> een plastic tasje aan zijn deur is gevonden. ,,Hier zit ik natuurlijk <extra_id_1> wachten.","['een handgranaat in', 'niet op te']",6,25.0,6
voor de deur bij caf Dak van de Markt in Veenendaal: Geen idee in welke hoek we moeten zoeken,voor de deur bij caf Dak van de Markt in Veenendaal: Geen <extra_id_0> hoek <extra_id_1> zoeken,"['idee in welke', 'we moeten']",5,25.0,6
"Bij een schietincident in het Duitse Rot am See, in de deelstaat Baden-Wrttemberg, zijn zes doden en twee zwaargewonden gevallen. Dat heeft de politie bevestigd tegenover Duitse media. De schutter is gearresteerd","Bij een schietincident in het Duitse Rot am See, in de deelstaat Baden-Wrttemberg, zijn zes doden en twee <extra_id_0> Dat heeft de <extra_id_1> Duitse media. De <extra_id_2>","['zwaargewonden gevallen.', 'politie bevestigd tegenover', 'schutter is gearresteerd']",8,25.0,6
at zich later over het hele land uitbreidt. NS en ProRail hebben vast 20 procent van alle treinen geschrapt,at zich later over het <extra_id_0> uitbreidt. NS en ProRail hebben vast 20 <extra_id_1> treinen geschrapt,"['hele land', 'procent van alle']",5,25.0,6
In Amsterdam wordt vanaf 17.00 uur vanmiddag gedemonstreerd naar aanleiding van de dood van de zwarte Amerikaanse,In Amsterdam wordt vanaf 17.00 uur vanmiddag gedemonstreerd naar <extra_id_0> van de zwarte Amerikaanse,['aanleiding van de dood'],4,25.0,6
p Twitter vragen vele mensen zich af of een dergelijke massale bijeenkomst in deze tijden wel zon goed idee is.,p Twitter vragen vele mensen <extra_id_0> of een dergelijke massale bijeenkomst in deze tijden <extra_id_1> idee is.,"['zich af', 'wel zon goed']",5,25.0,6
"gerechtshof heeft het minder Marokkanen-proces rond PVV-leider Geert Wilders vanmiddag stilgelegd. Het hof geeft daarmee deels gehoor aan de oproep van Wilders, die de zaak wil aanhouden in afwachting van een extra zoektocht d","gerechtshof heeft het minder Marokkanen-proces rond PVV-leider Geert Wilders vanmiddag stilgelegd. Het hof geeft daarmee deels gehoor aan <extra_id_0> van Wilders, die de <extra_id_1> in <extra_id_2> extra zoektocht d","['de oproep', 'zaak wil aanhouden', 'afwachting van een']",8,25.0,6
"van 6 en 9 jaar oud zijn om het leven gekomen bij de woningbrand. Een oma en een vader moesten per ambulance worden afgevoerd naar het ziekenhuis, nadat zij de kinderen probeerden te redden uit de brandende woning. De oma verloor een klein","van 6 en 9 jaar oud zijn om het leven gekomen bij de woningbrand. Een oma en een <extra_id_0> ambulance worden afgevoerd naar het ziekenhuis, nadat zij de <extra_id_1> te <extra_id_2> brandende woning. <extra_id_3> een klein","['vader moesten per', 'kinderen probeerden', 'redden uit de', 'De oma verloor']",11,25.0,6
Parlementarirs ondervragen wekelijks op dinsdagmiddag tijdens het vragenuurtje kabinetsleden over actuele kwesties. Vandaag onder meer op de agenda:,Parlementarirs ondervragen <extra_id_0> het vragenuurtje kabinetsleden over actuele kwesties. Vandaag onder meer op de agenda:,['wekelijks op dinsdagmiddag tijdens'],4,25.0,6
"Het bloemenpark de Keukenhof is zo vol dat bezoekers beter weg kunnen blijven, zo waarschuwt de internationale trekpleister in Lisse. Op het parkeerterrein kan er geen auto meer bij en de aanvoerwegen zijn dichtgeslibt.","Het bloemenpark de Keukenhof is zo vol dat bezoekers beter weg kunnen blijven, zo waarschuwt de internationale trekpleister <extra_id_0> het parkeerterrein kan er <extra_id_1> meer bij en <extra_id_2> dichtgeslibt.","['in Lisse. Op', 'geen auto', 'de aanvoerwegen zijn']",8,25.0,6
In de rubriek Sportbytes houden we in de gaten wat bekende sporters meemaken n delen op sociale media. Dit artikel wordt gedurende de dag vernieuwd. 1,In de rubriek Sportbytes houden we in de gaten wat bekende sporters meemaken n delen op sociale media. Dit <extra_id_0> de <extra_id_1>,"['artikel wordt gedurende', 'dag vernieuwd. 1']",6,25.0,6
belichten we mensen of gebeurtenissen die een rol speelden in het nieuws van een of meerdere jaren geleden. Vandaag:,belichten we mensen of gebeurtenissen die een rol speelden in het <extra_id_0> of meerdere jaren <extra_id_1>,"['nieuws van een', 'geleden. Vandaag:']",5,25.0,6
Lekker dicht bij huis op vakantie of durf je te vliegen naar verre oorden? Een snelle selfie of een groepsfoto op anderhalve meter afstand? Lekker luieren aan het water of backpacken met kinderen? Jouw ultieme vakantiefoto maakt kans op prijzen. Onze jaarlijkse zomerfotowedstrijd gaat weer van start!,Lekker <extra_id_0> op vakantie of durf je <extra_id_1> verre <extra_id_2> selfie of een groepsfoto op anderhalve meter afstand? Lekker luieren aan het water of backpacken met kinderen? Jouw ultieme vakantiefoto maakt kans op <extra_id_3> zomerfotowedstrijd gaat weer van start!,"['dicht bij huis', 'te vliegen naar', 'oorden? Een snelle', 'prijzen. Onze jaarlijkse']",12,25.0,6
"Tientallen boeren uit de Rotterdamse regio trekken morgen wr naar Den Haag om te protesteren tegen de stikstofmaatregelen. Alleen al vanuit de Hoeksche Waard gaan er zon veertig tot vijftig met hun trekkers die kant op. Zij worden vergezeld door tientallen collegas uit Voorne-Putten, Goeree-Overflakkee en Dordrecht.","Tientallen boeren uit de Rotterdamse regio trekken morgen wr naar Den <extra_id_0> protesteren <extra_id_1> Alleen al vanuit de <extra_id_2> er zon veertig <extra_id_3> hun trekkers die kant op. Zij worden vergezeld door tientallen collegas uit Voorne-Putten, Goeree-Overflakkee en Dordrecht.","['Haag om te', 'tegen de stikstofmaatregelen.', 'Hoeksche Waard gaan', 'tot vijftig met']",12,25.0,6
"Den Haag voor een nieuw boerenprotest. Vanochtend werden de wegen afgesloten met legervoertuigen. Mensen die in en rond het centrum moeten zijn, worden aangeraden de fiets of openbaar vervoer te nemen.",<extra_id_0> een nieuw boerenprotest. Vanochtend werden de wegen afgesloten met legervoertuigen. Mensen die in en rond het centrum <extra_id_1> worden aangeraden de fiets <extra_id_2> te nemen.,"['Den Haag voor', 'moeten zijn,', 'of openbaar vervoer']",8,25.0,6
"Na een ronduit zwakke start van het WK, met twee verloren groepsduels, is Oranje Onder-17 op het WK in Brazili helemaal op stoom gekomen. Vanavond speelt de ploeg van coach Peter van der Veen de halve finale tegen Mexico. Mis hier niets!","Na een ronduit zwakke start van het WK, met twee verloren groepsduels, is Oranje Onder-17 op <extra_id_0> Brazili helemaal op stoom gekomen. Vanavond speelt de ploeg van <extra_id_1> Veen <extra_id_2> tegen Mexico. Mis hier niets!","['het WK in', 'coach Peter van der', 'de halve finale']",10,25.0,6
Elke speelronde in de eredivisie beoordelen de verslaggevers van AD Sportwereld alle spelers. In het weekend waarin,Elke speelronde in de eredivisie beoordelen de verslaggevers <extra_id_0> spelers. In het weekend waarin,['van AD Sportwereld alle'],4,25.0,6
"Brian Steevens (26) en Dsire Stroes (26), eigenaren van het Utrechtse krokettenwinkeltje de Croquetten Boutique, kwamen dit jaar met het bijzondere idee van een","Brian Steevens (26) en Dsire Stroes (26), eigenaren <extra_id_0> krokettenwinkeltje de Croquetten <extra_id_1> jaar met het bijzondere idee van een","['van het Utrechtse', 'Boutique, kwamen dit']",6,25.0,6
De eerste schaatsmarathon op natuurijs kan vanavond worden verreden in het Overijsselse Haaksbergen. Arjan Smit van de schaatsbond KNSB mat een ijsdikte van 4 tot 6 centimeter op de baan van schaats- en skeelerclub IJSCHen. Dat is ruim voldoende voor het houden van een wedstrijd. De ijsbaan heeft daarmee evenals vorig jaar de primeur.,De eerste schaatsmarathon op natuurijs kan vanavond worden verreden in het Overijsselse Haaksbergen. Arjan Smit van de schaatsbond KNSB mat een ijsdikte van 4 tot 6 <extra_id_0> baan van schaats- en <extra_id_1> is ruim voldoende <extra_id_2> van een <extra_id_3> ijsbaan heeft daarmee <extra_id_4> de primeur.,"['centimeter op de', 'skeelerclub IJSCHen. Dat', 'voor het houden', 'wedstrijd. De', 'evenals vorig jaar']",14,25.0,6
"In deze vakantieperiode schrijven Till Behne en Nicolette van der Werff over de zomer in onze regio, waarin","In deze vakantieperiode schrijven Till Behne <extra_id_0> Werff over de zomer in onze regio, waarin",['en Nicolette van der'],4,25.0,6
"In zon 40 Amerikaanse steden is zondag een avondklok ingesteld. Dat laat CNN weten. De maatregel is een reactie op de hevige rellen van de afgelopen dagen, nadat de 46-jarige George Floyd bijna een week geleden door politiegeweld om het leven kwam.","In zon 40 Amerikaanse steden is zondag een avondklok ingesteld. Dat laat CNN weten. De maatregel is een <extra_id_0> rellen van de afgelopen dagen, nadat de <extra_id_1> bijna een week geleden <extra_id_2> het leven kwam.","['reactie op de hevige', '46-jarige George Floyd', 'door politiegeweld om']",10,25.0,6
"eens aan de waterkant zit, kan zich verbazen over de namen van sommige boten. In de rubriek Schipperstaal gaat Leny van den Belt op zoek naar het verhaal achter een scheepsnaam.","eens aan de waterkant zit, kan <extra_id_0> over de namen van sommige boten. In de rubriek Schipperstaal gaat Leny van <extra_id_1> zoek naar het verhaal <extra_id_2>","['zich verbazen', 'den Belt op', 'achter een scheepsnaam.']",8,25.0,6
Een grote groep boeren in landbouwvoertuigen heeft vanmorgen in Wijster (provincie Drenthe) een afvalverwerkingsbedrijf geblokkeerd. Ongeveer 25 betogers zijn aangehouden. De ME kwam ter plaatste,Een grote groep boeren in landbouwvoertuigen heeft vanmorgen in Wijster (provincie Drenthe) een afvalverwerkingsbedrijf geblokkeerd. Ongeveer 25 <extra_id_0> De <extra_id_1> plaatste,"['betogers zijn aangehouden.', 'ME kwam ter']",6,25.0,6
"de gevallen. Over de identiteit van het slachtoffer is niets bekendgemaakt, maar de politie gaat niet uit van een link met de moord op advocaat Derk Wiersum.","<extra_id_0> identiteit van het slachtoffer is niets bekendgemaakt, maar de politie gaat niet uit van een <extra_id_1> moord op advocaat Derk Wiersum.","['de gevallen. Over de', 'link met de']",7,25.0,6
Voorafgaand aan alle 21 Formule 1-races duikt AD Sportwereld per circuit in het track record van Max Verstappen. Deel 1,Voorafgaand aan alle 21 <extra_id_0> duikt AD <extra_id_1> in het track record van Max Verstappen. Deel 1,"['Formule 1-races', 'Sportwereld per circuit']",5,25.0,6
Een inzittende van de tram waar Gkmen Tanis vorig jaar om zich heen schoot mag camerabeelden van de schietpartij niet inzien. Dat heeft de rechter,Een inzittende van de tram waar Gkmen Tanis vorig <extra_id_0> heen schoot mag camerabeelden van de schietpartij niet inzien. Dat <extra_id_1>,"['jaar om zich', 'heeft de rechter']",6,25.0,6
Sandra Phlippen is universitair docent aan de Erasmus School of Economics en voormalig chef economie bij deze krant.,Sandra Phlippen is universitair docent aan de Erasmus School of Economics en voormalig chef <extra_id_0>,['economie bij deze krant.'],4,25.0,6
d doen na het vertrek van Cristiano Ronaldo? In onze rubriek TransferTalk houden we deze zomer alle geruchten en voltooide transfers bij.,d doen na het vertrek van Cristiano Ronaldo? In onze <extra_id_0> we <extra_id_1> geruchten en voltooide transfers bij.,"['rubriek TransferTalk houden', 'deze zomer alle']",6,25.0,6
"Het WK in Rusland nadert zijn ontknoping, maar de meeste clubs zijn alweer druk bezig met de voorbereiding op het nieuwe seizoen. In onze rubriek TransferTalk houden we deze zomer alle geruchten en voltooide transfers bij.","Het WK in Rusland nadert zijn ontknoping, maar de meeste clubs zijn alweer druk bezig met de voorbereiding <extra_id_0> seizoen. <extra_id_1> TransferTalk houden we <extra_id_2> geruchten en voltooide transfers bij.","['op het nieuwe', 'In onze rubriek', 'deze zomer alle']",9,25.0,6
"Twee bekende Haagse vastgoedondernemers - Michel Zaadhof en Edwin Jansen (oud-manager van zangeres Anouk, voormalig Idols-jurylid) - zijn ook aangemerkt als verdachten in de Haagse corruptie-affaire. Dat melden de twee in een persverklaring, na vragen van deze nieuwssite.","Twee bekende Haagse vastgoedondernemers <extra_id_0> en <extra_id_1> zangeres Anouk, voormalig Idols-jurylid) <extra_id_2> aangemerkt als verdachten in de Haagse corruptie-affaire. Dat melden de twee in een persverklaring, na vragen van deze nieuwssite.","['- Michel Zaadhof', 'Edwin Jansen (oud-manager van', '- zijn ook']",10,25.0,6
"HELMOND - Wie een psychische beperking heeft (gehad), stuit vaak op veel problemen op de arbeidsmarkt. De conferentie die gisteren plaatsvond in de Cacaofabriek, was onder meer bedoeld om het stigma dat aan deze mensen kleeft een stukje kleiner te maken. Ook konden zorgprofessionals met een virtual reality-bril ondergaan wat een psychose is.","HELMOND - Wie <extra_id_0> (gehad), stuit vaak op veel problemen op de <extra_id_1> die gisteren plaatsvond in de Cacaofabriek, was onder meer bedoeld om het stigma dat aan deze mensen kleeft een stukje kleiner te maken. <extra_id_2> met een virtual <extra_id_3> een psychose is.","['een psychische beperking heeft', 'arbeidsmarkt. De conferentie', 'Ook konden zorgprofessionals', 'reality-bril ondergaan wat']",13,25.0,6
net voor sluitingstijd de KPN-winkel in het Schiedamse winkelcentrum de Passage binnengelopen. Hij bedreigde het personeel met,net voor sluitingstijd de KPN-winkel in het Schiedamse <extra_id_0> Hij bedreigde het personeel met,['winkelcentrum de Passage binnengelopen.'],4,25.0,6
"erkvragenJe weg vinden op de arbeidsmarkt kan best lastig zijn. Om je een handje te helpen, beantwoorden experts hier wekelijks een veelgestelde vraag over werk. Vandaag:","erkvragenJe weg vinden op de arbeidsmarkt kan best lastig zijn. Om je een handje te helpen, <extra_id_0> wekelijks een veelgestelde <extra_id_1> Vandaag:","['beantwoorden experts hier', 'vraag over werk.']",6,25.0,6
